,R1,R1_,R2,R2_,G1,G1_,G2,G2_,B1,B1_,B2,B2_,C1,C1_,C2,C2_,timestamp
7507,3852,5674,4402,5961,3236,4623,3861,5010,4616,6304,5310,6655,10857.0,15557.0,12519.0,16323.0,2018-11-02 08:10:32
7508,3855,5674,4399,5961,3237,4623,3860,5010,4616,6304,5310,6655,10859.0,15557.0,12516.0,16323.0,2018-11-02 08:12:31
7509,3857,5674,4396,5961,3238,4623,3859,5010,4616,6304,5309,6655,10864.0,15557.0,12509.0,16323.0,2018-11-02 08:14:31
7510,3850,5674,4393,5961,3235,4623,3858,5010,4615,6304,5309,6655,10853.0,15557.0,12505.0,16323.0,2018-11-02 08:16:32
7511,3852,5674,4391,5961,3236,4623,3856,5010,4615,6304,5308,6655,10855.0,15557.0,12501.0,16323.0,2018-11-02 08:18:32
7512,3855,5674,4389,5961,3237,4623,3856,5010,4615,6304,5308,6655,10859.0,15557.0,12498.0,16323.0,2018-11-02 08:20:32
7513,3848,5674,4386,5961,3234,4623,3854,5010,4614,6304,5307,6655,10848.0,15557.0,12492.0,16323.0,2018-11-02 08:22:32
7514,3850,5674,4417,5961,3235,4623,3866,5010,4615,6304,5307,6655,10851.0,15557.0,12537.0,16323.0,2018-11-02 08:24:33
7515,3853,5674,4414,5961,3236,4623,3866,5010,4614,6304,5309,6655,10855.0,15557.0,12535.0,16323.0,2018-11-02 08:26:33
7516,3846,5674,4411,5961,3233,4623,3864,5010,4614,6304,5308,6655,10845.0,15557.0,12528.0,16323.0,2018-11-02 08:28:32
7517,3849,5674,4408,5961,3234,4623,3863,5010,4614,6304,5309,6655,10849.0,15557.0,12526.0,16323.0,2018-11-02 08:30:33
7518,3851,5674,4405,5961,3235,4623,3862,5010,4614,6304,5308,6655,10853.0,15557.0,12521.0,16323.0,2018-11-02 08:32:33
7519,3845,5674,4403,5961,3232,4623,3861,5010,4613,6304,5308,6655,10843.0,15557.0,12517.0,16323.0,2018-11-02 08:34:33
7520,3848,5674,4400,5961,3233,4623,3859,5010,4613,6304,5307,6655,10847.0,15557.0,12512.0,16323.0,2018-11-02 08:36:36
7521,3851,5674,4398,5961,3234,4623,3858,5010,4613,6304,5306,6655,10851.0,15557.0,12508.0,16323.0,2018-11-02 08:38:33
7522,3848,5674,4399,5961,3233,4623,3859,5010,4613,6304,5307,6655,10846.0,15557.0,12511.0,16323.0,2018-11-02 08:40:36
7523,3851,5674,4397,5961,3234,4623,3858,5010,4613,6304,5307,6655,10851.0,15557.0,12508.0,16323.0,2018-11-02 08:42:33
7524,3853,5674,4395,5961,3235,4623,3857,5010,4613,6304,5307,6655,10854.0,15557.0,12505.0,16323.0,2018-11-02 08:44:34
7525,3847,5674,4393,5961,3233,4623,3856,5010,4612,6304,5306,6655,10844.0,15557.0,12501.0,16323.0,2018-11-02 08:46:35
7526,3850,5674,4390,5961,3234,4623,3855,5010,4612,6304,5305,6655,10849.0,15557.0,12496.0,16323.0,2018-11-02 08:48:34
7527,3853,5674,4388,5961,3235,4623,3853,5010,4613,6304,5304,6655,10854.0,15557.0,12491.0,16323.0,2018-11-02 08:50:34
7528,3847,5674,4386,5961,3232,4623,3852,5010,4611,6304,5304,6655,10844.0,15557.0,12489.0,16323.0,2018-11-02 08:52:34
7529,3851,5674,4385,5961,3234,4623,3852,5010,4611,6304,5304,6655,10849.0,15557.0,12487.0,16323.0,2018-11-02 08:54:38
7530,3854,5674,4383,5961,3235,4623,3851,5010,4612,6304,5303,6655,10854.0,15557.0,12483.0,16323.0,2018-11-02 08:56:34
7531,3848,5674,4381,5961,3233,4623,3850,5010,4611,6304,5302,6655,10846.0,15557.0,12531.0,16323.0,2018-11-02 08:58:34
7532,3851,5674,4413,5961,3234,4623,3863,5010,4611,6304,5305,6655,10849.0,15557.0,12526.0,16323.0,2018-11-02 09:00:36
7533,3855,5674,4411,5961,3235,4623,3862,5010,4612,6304,5305,6655,10855.0,15557.0,12525.0,16323.0,2018-11-02 09:02:35
7534,3847,5674,4407,5961,3232,4623,3861,5010,4610,6304,5305,6655,10843.0,15557.0,12520.0,16323.0,2018-11-02 09:04:48
7535,3851,5674,4404,5961,3234,4623,3859,5010,4612,6304,5304,6655,10850.0,15557.0,12514.0,16323.0,2018-11-02 09:06:35
7536,3854,5674,4401,5961,3235,4623,3858,5010,4611,6304,5304,6655,10853.0,15557.0,12510.0,16323.0,2018-11-02 09:08:37
7537,3847,5674,4399,5961,3232,4623,3857,5010,4611,6304,5304,6655,10843.0,15557.0,12506.0,16323.0,2018-11-02 09:10:35
7538,3850,5674,4396,5961,3233,4623,3856,5010,4611,6304,5303,6655,10847.0,15557.0,12501.0,16323.0,2018-11-02 09:12:35
7539,3853,5674,4393,5961,3234,4623,3855,5010,4611,6304,5302,6655,10851.0,15557.0,12496.0,16323.0,2018-11-02 09:14:39
7540,3846,5674,4392,5961,3231,4623,3854,5010,4609,6304,5302,6655,10839.0,15557.0,12495.0,16323.0,2018-11-02 09:16:36
7541,3849,5674,4389,5961,3232,4623,3853,5010,4610,6304,5302,6655,10845.0,15557.0,12491.0,16323.0,2018-11-02 09:18:40
7542,3853,5674,4387,5961,3234,4623,3852,5010,4611,6304,5301,6655,10851.0,15557.0,12487.0,16323.0,2018-11-02 09:20:39
7543,3846,5674,4384,5961,3231,4623,3851,5010,4610,6304,5301,6655,10840.0,15557.0,12484.0,16323.0,2018-11-02 09:22:36
7544,3849,5674,4382,5961,3232,4623,3850,5010,4610,6304,5301,6655,10843.0,15557.0,12479.0,16323.0,2018-11-02 09:24:36
7545,3851,5674,4380,5961,3233,4623,3849,5010,4610,6304,5300,6655,10848.0,15557.0,12527.0,16323.0,2018-11-02 09:26:37
7546,3845,5674,4410,5961,3230,4623,3861,5010,4609,6304,5302,6655,10837.0,15557.0,12520.0,16323.0,2018-11-02 09:28:38
7547,3847,5674,4407,5961,3231,4623,3860,5010,4609,6304,5303,6655,10841.0,15557.0,12517.0,16323.0,2018-11-02 09:30:37
7548,3850,5674,4404,5961,3233,4623,3858,5010,4610,6304,5303,6655,10846.0,15557.0,12512.0,16323.0,2018-11-02 09:32:37
7549,3844,5674,4401,5961,3230,4623,3857,5010,4609,6304,5301,6655,10836.0,15557.0,12506.0,16323.0,2018-11-02 09:34:37
7550,3847,5674,4398,5961,3231,4623,3856,5010,4609,6304,5301,6655,10840.0,15557.0,12502.0,16323.0,2018-11-02 09:36:47
7551,3849,5674,4396,5961,3232,4623,3855,5010,4609,6304,5301,6655,10843.0,15557.0,12498.0,16323.0,2018-11-02 09:38:37
7552,3842,5674,4393,5961,3229,4623,3854,5010,4607,6304,5300,6655,10831.0,15557.0,12493.0,16323.0,2018-11-02 09:40:53
7553,3844,5674,4390,5961,3230,4623,3852,5010,4608,6304,5300,6655,10835.0,15557.0,12489.0,16323.0,2018-11-02 09:42:38
7554,3846,5674,4387,5961,3231,4623,3851,5010,4608,6304,5298,6655,10838.0,15557.0,12483.0,16323.0,2018-11-02 09:44:38
7555,3840,5674,4384,5961,3228,4623,3850,5010,4607,6304,5299,6655,10829.0,15557.0,12479.0,16323.0,2018-11-02 09:46:39
7556,3843,5674,4382,5961,3229,4623,3849,5010,4607,6304,5299,6655,10832.0,15557.0,12477.0,16323.0,2018-11-02 09:48:38
7557,3844,5674,4379,5961,3229,4623,3847,5010,4607,6304,5297,6655,10835.0,15557.0,12470.0,16323.0,2018-11-02 09:50:38
7558,3838,5674,4411,5961,3227,4623,3847,5010,4606,6304,5297,6655,10824.0,15557.0,12518.0,16323.0,2018-11-02 09:52:38
7559,3840,5674,4408,5961,3227,4623,3858,5010,4606,6304,5299,6655,10826.0,15557.0,12512.0,16323.0,2018-11-02 09:54:38
7560,3842,5674,4404,5961,3228,4623,3857,5010,4606,6304,5299,6655,10829.0,15557.0,12507.0,16323.0,2018-11-02 09:56:38
7561,3868,5674,4400,5961,3238,4623,3855,5010,4608,6304,5298,6655,10869.0,15557.0,12501.0,16323.0,2018-11-02 09:58:39
7562,3838,5674,4397,5961,3226,4623,3854,5010,4605,6304,5299,6655,10823.0,15557.0,12497.0,16323.0,2018-11-02 10:00:39
7563,3840,5674,4394,5961,3227,4623,3853,5010,4605,6304,5297,6655,10825.0,15557.0,12490.0,16323.0,2018-11-02 10:02:39
7564,3866,5674,4391,5961,3238,4623,3852,5010,4609,6304,5297,6655,10867.0,15557.0,12487.0,16323.0,2018-11-02 10:04:39
7565,3869,5674,4389,5961,3238,4623,3851,5010,4605,6304,5297,6655,10869.0,15557.0,12484.0,16323.0,2018-11-02 10:06:39
7566,3838,5674,4386,5961,3226,4623,3850,5010,4605,6304,5297,6655,10822.0,15557.0,12481.0,16323.0,2018-11-02 10:08:39
7567,3863,5674,4384,5961,3236,4623,3849,5010,4608,6304,5297,6655,10861.0,15557.0,12476.0,16323.0,2018-11-02 10:10:41
7568,3866,5674,4381,5961,3237,4623,3847,5010,4608,6304,5296,6655,10865.0,15557.0,12472.0,16323.0,2018-11-02 10:12:40
7569,3869,5674,4378,5961,3225,4623,3846,5010,4605,6304,5296,6655,10869.0,15557.0,12468.0,16323.0,2018-11-02 10:14:40
7570,3860,5674,4377,5961,3235,4623,3846,5010,4608,6304,5296,6655,10857.0,15557.0,12466.0,16323.0,2018-11-02 10:16:40
7571,3864,5674,4409,5961,3237,4623,3844,5010,4608,6304,5295,6655,10863.0,15557.0,12512.0,16323.0,2018-11-02 10:18:42
7572,3868,5674,4406,5961,3238,4623,3858,5010,4608,6304,5298,6655,10867.0,15557.0,12509.0,16323.0,2018-11-02 10:20:40
7573,3858,5674,4403,5961,3234,4623,3856,5010,4607,6304,5297,6655,10854.0,15557.0,12504.0,16323.0,2018-11-02 10:22:40
7574,3861,5674,4399,5961,3235,4623,3854,5010,4607,6304,5297,6655,10858.0,15557.0,12498.0,16323.0,2018-11-02 10:26:11
7575,3853,5674,4391,5961,3232,4623,3851,5010,4606,6304,5296,6655,10846.0,15557.0,12486.0,16323.0,2018-11-02 10:28:50
7576,3856,5674,4388,5961,3233,4623,3850,5010,4606,6304,5296,6655,10850.0,15557.0,12482.0,16323.0,2018-11-02 10:30:41
7577,3860,5674,4386,5961,3235,4623,3849,5010,4607,6304,5296,6655,10855.0,15557.0,12479.0,16323.0,2018-11-02 10:32:41
7578,3851,5674,4383,5961,3231,4623,3848,5010,4606,6304,5296,6655,10842.0,15557.0,12475.0,16323.0,2018-11-02 10:34:44
7579,3853,5674,4380,5961,3232,4623,3847,5010,4606,6304,5295,6655,10846.0,15557.0,12470.0,16323.0,2018-11-02 10:36:47
7580,3856,5674,4377,5961,3233,4623,3845,5010,4606,6304,5294,6655,10850.0,15557.0,12465.0,16323.0,2018-11-02 10:38:42
7581,3848,5674,4374,5961,3230,4623,3844,5010,4606,6304,5294,6655,10837.0,15557.0,12462.0,16323.0,2018-11-02 10:40:44
7582,3849,5674,4405,5961,3230,4623,3857,5010,4606,6304,5297,6655,10840.0,15557.0,12507.0,16323.0,2018-11-02 10:42:48
7583,3851,5674,4400,5961,3231,4623,3855,5010,4606,6304,5296,6655,10843.0,15557.0,12499.0,16323.0,2018-11-02 10:44:42
7584,3843,5674,4397,5961,3228,4623,3853,5010,4605,6304,5297,6655,10829.0,15557.0,12496.0,16323.0,2018-11-02 10:46:42
7585,3844,5674,4392,5961,3228,4623,3851,5010,4605,6304,5295,6655,10831.0,15557.0,12486.0,16323.0,2018-11-02 10:48:42
7586,3846,5674,4390,5961,3229,4623,3850,5010,4606,6304,5296,6655,10835.0,15557.0,12484.0,16323.0,2018-11-02 10:50:44
7587,3838,5674,4386,5961,3226,4623,3849,5010,4604,6304,5295,6655,10823.0,15557.0,12478.0,16323.0,2018-11-02 10:52:44
7588,3840,5674,4383,5961,3227,4623,3848,5010,4604,6304,5295,6655,10825.0,15557.0,12474.0,16323.0,2018-11-02 10:54:43
7589,3841,5674,4380,5961,3227,4623,3846,5010,4604,6304,5294,6655,10827.0,15557.0,12469.0,16323.0,2018-11-02 10:57:02
7590,3834,5674,4378,5961,3224,4623,3845,5010,4603,6304,5294,6655,10816.0,15557.0,12466.0,16323.0,2018-11-02 10:58:45
7591,3836,5674,4374,5961,3225,4623,3844,5010,4604,6304,5294,6655,10819.0,15557.0,12461.0,16323.0,2018-11-02 11:00:44
7592,3837,5674,4372,5961,3226,4623,3843,5010,4605,6304,5294,6655,10822.0,15557.0,12509.0,16323.0,2018-11-02 11:02:43
7593,3864,5674,4402,5961,3236,4623,3855,5010,4607,6304,5296,6655,10862.0,15557.0,12501.0,16323.0,2018-11-02 11:04:43
7594,3867,5674,4398,5961,3223,4623,3853,5010,4603,6304,5296,6655,10866.0,15557.0,12497.0,16323.0,2018-11-02 11:06:47
7595,3833,5674,4394,5961,3224,4623,3852,5010,4604,6304,5296,6655,10816.0,15557.0,12490.0,16323.0,2018-11-02 11:08:45
7596,3858,5674,4390,5961,3234,4623,3851,5010,4606,6304,5296,6655,10853.0,15557.0,12486.0,16323.0,2018-11-02 11:10:44
7597,3860,5674,4387,5961,3234,4623,3849,5010,4606,6304,5295,6655,10855.0,15557.0,12479.0,16323.0,2018-11-02 11:13:10
7598,3862,5674,4383,5961,3235,4623,3848,5010,4606,6304,5295,6655,10858.0,15557.0,12475.0,16323.0,2018-11-02 11:14:44
7599,3851,5674,4379,5961,3231,4623,3846,5010,4605,6304,5295,6655,10842.0,15557.0,12470.0,16323.0,2018-11-02 11:16:44
7600,3853,5674,4376,5961,3232,4623,3845,5010,4606,6304,5294,6655,10846.0,15557.0,12464.0,16323.0,2018-11-02 11:18:44
7601,3855,5674,4373,5961,3232,4623,3843,5010,4606,6304,5294,6655,10849.0,15557.0,12459.0,16323.0,2018-11-02 11:20:44
7602,3846,5674,4403,5961,3229,4623,3842,5010,4605,6304,5293,6655,10834.0,15557.0,12504.0,16323.0,2018-11-02 11:22:45
7603,3847,5674,4398,5961,3229,4623,3854,5010,4604,6304,5296,6655,10836.0,15557.0,12498.0,16323.0,2018-11-02 11:24:46
7604,3849,5674,4393,5961,3230,4623,3852,5010,4605,6304,5296,6655,10839.0,15557.0,12490.0,16323.0,2018-11-02 11:26:45
7605,3840,5674,4388,5961,3227,4623,3849,5010,4604,6304,5295,6655,10827.0,15557.0,12483.0,16323.0,2018-11-02 11:28:48
7606,3841,5674,4384,5961,3227,4623,3848,5010,4604,6304,5295,6655,10826.0,15557.0,12476.0,16323.0,2018-11-02 11:30:46
7607,3843,5674,4381,5961,3228,4623,3847,5010,4604,6304,5295,6655,10831.0,15557.0,12471.0,16323.0,2018-11-02 11:33:10
7608,3835,5674,4377,5961,3224,4623,3845,5010,4603,6304,5294,6655,10817.0,15557.0,12465.0,16323.0,2018-11-02 11:34:46
7609,3836,5674,4373,5961,3224,4623,3843,5010,4603,6304,5294,6655,10818.0,15557.0,12460.0,16323.0,2018-11-02 11:36:46
7610,3837,5674,4370,5961,3225,4623,3842,5010,4604,6304,5293,6655,10821.0,15557.0,12454.0,16323.0,2018-11-02 11:38:46
7611,3830,5674,4401,5961,3222,4623,3855,5010,4602,6304,5293,6655,10863.0,15557.0,12501.0,16323.0,2018-11-02 11:41:50
7612,3832,5674,4396,5961,3223,4623,3853,5010,4603,6304,5296,6655,10812.0,15557.0,12495.0,16323.0,2018-11-02 11:42:46
7613,3832,5674,4392,5961,3223,4623,3851,5010,4603,6304,5295,6655,10813.0,15557.0,12487.0,16323.0,2018-11-02 11:44:47
7614,3857,5674,4388,5961,3233,4623,3849,5010,4606,6304,5295,6655,10851.0,15557.0,12481.0,16323.0,2018-11-02 11:46:55
7615,3859,5674,4384,5961,3234,4623,3848,5010,4606,6304,5295,6655,10853.0,15557.0,12477.0,16323.0,2018-11-02 11:48:46
7616,3861,5674,4380,5961,3235,4623,3846,5010,4606,6304,5294,6655,10857.0,15557.0,12470.0,16323.0,2018-11-02 11:50:47
7617,3851,5674,4378,5961,3230,4623,3845,5010,4605,6304,5294,6655,10841.0,15557.0,12468.0,16323.0,2018-11-02 11:52:47
7618,3853,5674,4374,5961,3231,4623,3844,5010,4605,6304,5294,6655,10844.0,15557.0,12462.0,16323.0,2018-11-02 11:54:48
7619,3855,5674,4372,5961,3232,4623,3843,5010,4605,6304,5294,6655,10848.0,15557.0,12460.0,16323.0,2018-11-02 11:56:47
7620,3857,5674,4368,5961,3233,4623,3842,5010,4606,6304,5293,6655,10851.0,15557.0,12453.0,16323.0,2018-11-02 11:58:48
7621,3852,5674,4369,5961,3231,4623,3841,5010,4605,6304,5293,6655,10843.0,15557.0,12453.0,16323.0,2018-11-02 12:01:01
7622,3855,5674,4401,5961,3232,4623,3855,5010,4606,6304,5293,6655,10848.0,15557.0,12501.0,16323.0,2018-11-02 12:02:47
7623,3857,5674,4397,5961,3233,4623,3853,5010,4605,6304,5295,6655,10851.0,15557.0,12495.0,16323.0,2018-11-02 12:04:48
7624,3847,5674,4393,5961,3229,4623,3852,5010,4605,6304,5296,6655,10837.0,15557.0,12492.0,16323.0,2018-11-02 12:06:48
7625,3850,5674,4389,5961,3230,4623,3850,5010,4605,6304,5295,6655,10841.0,15557.0,12485.0,16323.0,2018-11-02 12:08:48
7626,3852,5674,4385,5961,3231,4623,3849,5010,4605,6304,5295,6655,10844.0,15557.0,12480.0,16323.0,2018-11-02 12:10:53
7627,3843,5674,4381,5961,3227,4623,3847,5010,4604,6304,5295,6655,10830.0,15557.0,12473.0,16323.0,2018-11-02 12:12:48
7628,3844,5674,4378,5961,3228,4623,3845,5010,4605,6304,5294,6655,10833.0,15557.0,12467.0,16323.0,2018-11-02 12:14:49
7629,3846,5674,4374,5961,3229,4623,3844,5010,4604,6304,5294,6655,10835.0,15557.0,12463.0,16323.0,2018-11-02 12:16:48
7630,3838,5674,4371,5961,3225,4623,3843,5010,4604,6304,5294,6655,10822.0,15557.0,12457.0,16323.0,2018-11-02 12:18:48
7631,3839,5674,4367,5961,3226,4623,3841,5010,4604,6304,5293,6655,10825.0,15557.0,12452.0,16323.0,2018-11-02 12:20:49
7632,3841,5674,4398,5961,3226,4623,3853,5010,4604,6304,5291,6655,10827.0,15557.0,12497.0,16323.0,2018-11-02 12:22:49
7633,3833,5674,4394,5961,3223,4623,3851,5010,4603,6304,5294,6655,10815.0,15557.0,12490.0,16323.0,2018-11-02 12:24:49
7634,3835,5674,4389,5961,3224,4623,3849,5010,4603,6304,5293,6655,10817.0,15557.0,12482.0,16323.0,2018-11-02 12:26:51
7635,3836,5674,4385,5961,3225,4623,3848,5010,4603,6304,5294,6655,10820.0,15557.0,12479.0,16323.0,2018-11-02 12:28:49
7636,3828,5674,4380,5961,3221,4623,3846,5010,4602,6304,5293,6655,10808.0,15557.0,12470.0,16323.0,2018-11-02 12:30:49
7637,3830,5674,4376,5961,3222,4623,3844,5010,4602,6304,5293,6655,10810.0,15557.0,12465.0,16323.0,2018-11-02 12:32:49
7638,3831,5674,4373,5961,3222,4623,3843,5010,4603,6304,5293,6655,10812.0,15557.0,12460.0,16323.0,2018-11-02 12:34:49
7639,3857,5674,4370,5961,3233,4623,3842,5010,4605,6304,5293,6655,10852.0,15557.0,12456.0,16323.0,2018-11-02 12:36:50
7640,3859,5674,4366,5961,3220,4623,3840,5010,4601,6304,5292,6655,10854.0,15557.0,12451.0,16323.0,2018-11-02 12:38:50
7641,3825,5674,4396,5961,3220,4623,3852,5010,4601,6304,5291,6655,10856.0,15557.0,12495.0,16323.0,2018-11-02 12:40:52
7642,3849,5674,4392,5961,3230,4623,3851,5010,4605,6304,5295,6655,10840.0,15557.0,12489.0,16323.0,2018-11-02 12:42:50
7643,3851,5674,4387,5961,3230,4623,3849,5010,4605,6304,5294,6655,10843.0,15557.0,12483.0,16323.0,2018-11-02 12:44:50
7644,3853,5674,4383,5961,3231,4623,3847,5010,4605,6304,5294,6655,10847.0,15557.0,12478.0,16323.0,2018-11-02 12:46:51
7645,3843,5674,4379,5961,3227,4623,3845,5010,4605,6304,5294,6655,10831.0,15557.0,12470.0,16323.0,2018-11-02 12:48:51
7646,3844,5674,4375,5961,3227,4623,3844,5010,4604,6304,5293,6655,10832.0,15557.0,12464.0,16323.0,2018-11-02 12:50:55
7647,3845,5674,4371,5961,3228,4623,3843,5010,4605,6304,5293,6655,10833.0,15557.0,12461.0,16323.0,2018-11-02 12:52:51
7648,3836,5674,4368,5961,3224,4623,3841,5010,4604,6304,5293,6655,10819.0,15557.0,12455.0,16323.0,2018-11-02 12:54:51
7649,3837,5674,4363,5961,3225,4623,3839,5010,4604,6304,5292,6655,10822.0,15557.0,12501.0,16323.0,2018-11-02 12:56:54
7650,3838,5674,4394,5961,3225,4623,3852,5010,4604,6304,5296,6655,10824.0,15557.0,12494.0,16323.0,2018-11-02 12:58:51
7651,3829,5674,4389,5961,3222,4623,3850,5010,4603,6304,5295,6655,10811.0,15557.0,12487.0,16323.0,2018-11-02 13:00:51
7652,3829,5674,4383,5961,3222,4623,3847,5010,4602,6304,5295,6655,10810.0,15557.0,12478.0,16323.0,2018-11-02 13:03:08
7653,3830,5674,4377,5961,3222,4623,3845,5010,4603,6304,5294,6655,10811.0,15557.0,12470.0,16323.0,2018-11-02 13:04:54
7654,3856,5674,4372,5961,3218,4623,3843,5010,4601,6304,5293,6655,10851.0,15557.0,12462.0,16323.0,2018-11-02 13:06:52
7655,3822,5674,4368,5961,3219,4623,3842,5010,4602,6304,5293,6655,10853.0,15557.0,12456.0,16323.0,2018-11-02 13:08:52
7656,3822,5674,4364,5961,3219,4623,3840,5010,4602,6304,5293,6655,10854.0,15557.0,12450.0,16323.0,2018-11-02 13:10:55
7657,3846,5674,4393,5961,3228,4623,3852,5010,4605,6304,5295,6655,10836.0,15557.0,12494.0,16323.0,2018-11-02 13:12:54
7658,3846,5674,4388,5961,3229,4623,3850,5010,4604,6304,5295,6655,10836.0,15557.0,12487.0,16323.0,2018-11-02 13:14:52
7659,3848,5674,4383,5961,3229,4623,3847,5010,4605,6304,5295,6655,10839.0,15557.0,12479.0,16323.0,2018-11-02 13:16:52
7660,3837,5674,4379,5961,3225,4623,3846,5010,4604,6304,5295,6655,10824.0,15557.0,12474.0,16323.0,2018-11-02 13:18:53
7661,3838,5674,4374,5961,3226,4623,3844,5010,4605,6304,5295,6655,10827.0,15557.0,12467.0,16323.0,2018-11-02 13:20:53
7662,3839,5674,4369,5961,3226,4623,3842,5010,4604,6304,5293,6655,10826.0,15557.0,12458.0,16323.0,2018-11-02 13:22:53
7663,3829,5674,4365,5961,3222,4623,3840,5010,4604,6304,5294,6655,10811.0,15557.0,12453.0,16323.0,2018-11-02 13:24:53
7664,3829,5674,4394,5961,3222,4623,3852,5010,4604,6304,5292,6655,10812.0,15557.0,12496.0,16323.0,2018-11-02 13:27:11
7665,3829,5674,4389,5961,3222,4623,3850,5010,4604,6304,5297,6655,10812.0,15557.0,12490.0,16323.0,2018-11-02 13:28:53
7666,3821,5674,4383,5961,3218,4623,3848,5010,4602,6304,5296,6655,10798.0,15557.0,12482.0,16323.0,2018-11-02 13:30:56
7667,3821,5674,4377,5961,3218,4623,3845,5010,4602,6304,5295,6655,10799.0,15557.0,12471.0,16323.0,2018-11-02 13:32:57
7668,3821,5674,4372,5961,3219,4623,3844,5010,4603,6304,5295,6655,10800.0,15557.0,12466.0,16323.0,2018-11-02 13:34:54
7669,3845,5674,4367,5961,3228,4623,3842,5010,4606,6304,5294,6655,10837.0,15557.0,12458.0,16323.0,2018-11-02 13:36:54
7670,3845,5674,4364,5961,3228,4623,3840,5010,4605,6304,5295,6655,10838.0,15557.0,12453.0,16323.0,2018-11-02 13:38:54
7671,3846,5674,4393,5961,3229,4623,3852,5010,4605,6304,5293,6655,10837.0,15557.0,12496.0,16323.0,2018-11-02 13:40:54
7672,3834,5674,4386,5961,3224,4623,3849,5010,4605,6304,5296,6655,10820.0,15557.0,12487.0,16323.0,2018-11-02 13:42:54
7673,3835,5674,4381,5961,3225,4623,3848,5010,4605,6304,5297,6655,10822.0,15557.0,12481.0,16323.0,2018-11-02 13:44:55
7674,3834,5674,4375,5961,3224,4623,3844,5010,4605,6304,5295,6655,10820.0,15557.0,12470.0,16323.0,2018-11-02 13:46:55
7675,3824,5674,4369,5961,3220,4623,3843,5010,4603,6304,5295,6655,10806.0,15557.0,12463.0,16323.0,2018-11-02 13:48:56
7676,3824,5674,4364,5961,3220,4623,3840,5010,4603,6304,5294,6655,10806.0,15557.0,12454.0,16323.0,2018-11-02 13:50:55
7677,3824,5674,4360,5961,3220,4623,3839,5010,4603,6304,5294,6655,10805.0,15557.0,12501.0,16323.0,2018-11-02 13:52:55
7678,3850,5674,4388,5961,3230,4623,3850,5010,4606,6304,5297,6655,10845.0,15557.0,12490.0,16323.0,2018-11-02 13:54:55
7679,3851,5674,4382,5961,3231,4623,3848,5010,4602,6304,5297,6655,10846.0,15557.0,12483.0,16323.0,2018-11-02 13:56:57
7680,3850,5674,4375,5961,3230,4623,3845,5010,4606,6304,5296,6655,10845.0,15557.0,12471.0,16323.0,2018-11-02 13:58:55
7681,3837,5674,4369,5961,3225,4623,3843,5010,4605,6304,5296,6655,10825.0,15557.0,12464.0,16323.0,2018-11-02 14:00:56
7682,3836,5674,4363,5961,3225,4623,3840,5010,4604,6304,5294,6655,10823.0,15557.0,12453.0,16323.0,2018-11-02 14:03:12
7683,3836,5674,4393,5961,3225,4623,3838,5010,4605,6304,5294,6655,10824.0,15557.0,12499.0,16323.0,2018-11-02 14:04:56
7684,3825,5674,4385,5961,3220,4623,3849,5010,4603,6304,5296,6655,10806.0,15557.0,12486.0,16323.0,2018-11-02 14:06:58
7685,3825,5674,4379,5961,3220,4623,3846,5010,4603,6304,5296,6655,10807.0,15557.0,12477.0,16323.0,2018-11-02 14:08:56
7686,3825,5674,4373,5961,3220,4623,3844,5010,4603,6304,5296,6655,10807.0,15557.0,12468.0,16323.0,2018-11-02 14:10:57
7687,3816,5674,4366,5961,3216,4623,3841,5010,4601,6304,5294,6655,10845.0,15557.0,12458.0,16323.0,2018-11-02 14:12:56
7688,3816,5674,4362,5961,3216,4623,3839,5010,4602,6304,5295,6655,10847.0,15557.0,12452.0,16323.0,2018-11-02 14:14:56
7689,3815,5674,4391,5961,3216,4623,3851,5010,4601,6304,5293,6655,10845.0,15557.0,12496.0,16323.0,2018-11-02 14:16:57
7690,3837,5674,4383,5961,3225,4623,3848,5010,4604,6304,5296,6655,10825.0,15557.0,12483.0,16323.0,2018-11-02 14:18:57
7691,3837,5674,4376,5961,3225,4623,3845,5010,4604,6304,5296,6655,10824.0,15557.0,12473.0,16323.0,2018-11-02 14:20:57
7692,3837,5674,4370,5961,3225,4623,3842,5010,4604,6304,5294,6655,10824.0,15557.0,12463.0,16323.0,2018-11-02 14:22:57
7693,3826,5674,4364,5961,3220,4623,3840,5010,4603,6304,5294,6655,10807.0,15557.0,12455.0,16323.0,2018-11-02 14:24:58
7694,3826,5674,4359,5961,3220,4623,3838,5010,4603,6304,5294,6655,10808.0,15557.0,12448.0,16323.0,2018-11-02 14:26:57
7695,3826,5674,4388,5961,3220,4623,3850,5010,4604,6304,5296,6655,10809.0,15557.0,12491.0,16323.0,2018-11-02 14:28:57
7696,3817,5674,4381,5961,3216,4623,3847,5010,4602,6304,5296,6655,10794.0,15557.0,12480.0,16323.0,2018-11-02 14:30:58
7697,3816,5674,4375,5961,3216,4623,3845,5010,4601,6304,5296,6655,10792.0,15557.0,12470.0,16323.0,2018-11-02 14:32:58
7698,3816,5674,4369,5961,3216,4623,3842,5010,4601,6304,5295,6655,10791.0,15557.0,12461.0,16323.0,2018-11-02 14:34:58
7699,3840,5674,4365,5961,3226,4623,3840,5010,4604,6304,5294,6655,10831.0,15557.0,12456.0,16323.0,2018-11-02 14:36:58
