R1,R1_,R2,R2_,G1,G1_,G2,G2_,B1,B1_,B2,B2_,C1,C1_,C2,C2_,timestamp
3206.0,3202.0,3788.0,3813.0,3131.0,3134.0,3365.0,3379.0,4563.0,4572.0,4595.0,4604.0,9466.0,9472.0,11123.0,11171.0,2018-11-01 16:32:51
3191.0,3202.0,3825.0,3813.0,3128.0,3134.0,3380.0,3379.0,4567.0,4572.0,4597.0,4604.0,9452.0,9472.0,11178.0,11171.0,2018-11-01 16:34:51
3209.0,3202.0,3792.0,3813.0,3132.0,3134.0,3367.0,3379.0,4561.0,4572.0,4595.0,4604.0,9468.0,9472.0,11128.0,11171.0,2018-11-01 16:36:51
3193.0,3202.0,3790.0,3813.0,3128.0,3134.0,3366.0,3379.0,4566.0,4572.0,4594.0,4604.0,9454.0,9472.0,11125.0,11171.0,2018-11-01 16:38:51
3213.0,3202.0,3786.0,3813.0,3127.0,3134.0,3364.0,3379.0,4566.0,4572.0,4594.0,4604.0,9469.0,9472.0,11181.0,11171.0,2018-11-01 16:40:51
3197.0,3202.0,3795.0,3813.0,3128.0,3134.0,3368.0,3379.0,4564.0,4572.0,4594.0,4604.0,9456.0,9472.0,11132.0,11171.0,2018-11-01 16:42:52
3193.0,3202.0,3792.0,3813.0,3128.0,3134.0,3366.0,3379.0,4565.0,4572.0,4594.0,4604.0,9452.0,9472.0,11126.0,11171.0,2018-11-01 16:44:52
3199.0,3202.0,3798.0,3813.0,3129.0,3134.0,3369.0,3379.0,4563.0,4572.0,4594.0,4604.0,9458.0,9472.0,11136.0,11171.0,2018-11-01 16:46:52
3207.0,3202.0,3795.0,3813.0,3130.0,3134.0,3367.0,3379.0,4559.0,4572.0,4594.0,4604.0,9463.0,9472.0,11131.0,11171.0,2018-11-01 16:48:52
3202.0,3202.0,3802.0,3813.0,3130.0,3134.0,3370.0,3379.0,4561.0,4572.0,4594.0,4604.0,9460.0,9472.0,11141.0,11171.0,2018-11-01 16:50:52
3211.0,3202.0,3798.0,3813.0,3125.0,3134.0,3368.0,3379.0,4564.0,4572.0,4593.0,4604.0,9465.0,9472.0,11134.0,11171.0,2018-11-01 16:52:52
3205.0,3202.0,3795.0,3813.0,3130.0,3134.0,3367.0,3379.0,4560.0,4572.0,4593.0,4604.0,9462.0,9472.0,11130.0,11171.0,2018-11-01 16:54:52
3190.0,3202.0,3803.0,3813.0,3126.0,3134.0,3370.0,3379.0,4564.0,4572.0,4593.0,4604.0,9447.0,9472.0,11141.0,11171.0,2018-11-01 16:56:53
3196.0,3202.0,3799.0,3813.0,3128.0,3134.0,3369.0,3379.0,4562.0,4572.0,4593.0,4604.0,9453.0,9472.0,11136.0,11171.0,2018-11-01 16:58:53
3192.0,3202.0,3807.0,3813.0,3126.0,3134.0,3372.0,3379.0,4562.0,4572.0,4593.0,4604.0,9447.0,9472.0,11147.0,11171.0,2018-11-01 17:00:53
3199.0,3202.0,3803.0,3813.0,3128.0,3134.0,3370.0,3379.0,4560.0,4572.0,4592.0,4604.0,9454.0,9472.0,11141.0,11171.0,2018-11-01 17:02:53
3195.0,3202.0,3799.0,3813.0,3126.0,3134.0,3368.0,3379.0,4561.0,4572.0,4592.0,4604.0,9449.0,9472.0,11134.0,11171.0,2018-11-01 17:04:53
3202.0,3202.0,3808.0,3813.0,3128.0,3134.0,3372.0,3379.0,4557.0,4572.0,4593.0,4604.0,9455.0,9472.0,11148.0,11171.0,2018-11-01 17:06:53
3188.0,3202.0,3803.0,3813.0,3125.0,3134.0,3370.0,3379.0,4562.0,4572.0,4592.0,4604.0,9443.0,9472.0,11141.0,11171.0,2018-11-01 17:08:54
3207.0,3202.0,3812.0,3813.0,3129.0,3134.0,3373.0,3379.0,4555.0,4572.0,4592.0,4604.0,9458.0,9472.0,11153.0,11171.0,2018-11-01 17:10:54
3191.0,3202.0,3808.0,3813.0,3125.0,3134.0,3372.0,3379.0,4560.0,4572.0,4592.0,4604.0,9444.0,9472.0,11147.0,11171.0,2018-11-01 17:12:54
3188.0,3202.0,3805.0,3813.0,3124.0,3134.0,3370.0,3379.0,4561.0,4572.0,4592.0,4604.0,9441.0,9472.0,11143.0,11171.0,2018-11-01 17:14:54
3195.0,3202.0,3815.0,3813.0,3126.0,3134.0,3374.0,3379.0,4559.0,4572.0,4592.0,4604.0,9449.0,9472.0,11157.0,11171.0,2018-11-01 17:16:54
3192.0,3202.0,3811.0,3813.0,3125.0,3134.0,3372.0,3379.0,4559.0,4572.0,4591.0,4604.0,9444.0,9472.0,11150.0,11171.0,2018-11-01 17:18:54
3200.0,3202.0,3781.0,3813.0,3126.0,3134.0,3360.0,3379.0,4555.0,4572.0,4588.0,4604.0,9450.0,9472.0,11105.0,11171.0,2018-11-01 17:20:54
3186.0,3202.0,3819.0,3813.0,3123.0,3134.0,3358.0,3379.0,4560.0,4572.0,4587.0,4604.0,9438.0,9472.0,11160.0,11171.0,2018-11-01 17:22:54
3207.0,3202.0,3785.0,3813.0,3128.0,3134.0,3361.0,3379.0,4560.0,4572.0,4587.0,4604.0,9456.0,9472.0,11109.0,11171.0,2018-11-01 17:24:55
3190.0,3202.0,3782.0,3813.0,3124.0,3134.0,3360.0,3379.0,4559.0,4572.0,4587.0,4604.0,9442.0,9472.0,11105.0,11171.0,2018-11-01 17:26:55
3187.0,3202.0,3779.0,3813.0,3123.0,3134.0,3359.0,3379.0,4559.0,4572.0,4586.0,4604.0,9438.0,9472.0,11100.0,11171.0,2018-11-01 17:28:55
3195.0,3202.0,3787.0,3813.0,3125.0,3134.0,3361.0,3379.0,4558.0,4572.0,4587.0,4604.0,9446.0,9472.0,11111.0,11171.0,2018-11-01 17:30:55
3203.0,3202.0,3784.0,3813.0,3126.0,3134.0,3360.0,3379.0,4553.0,4572.0,4586.0,4604.0,9451.0,9472.0,11107.0,11171.0,2018-11-01 17:32:55
3198.0,3202.0,3792.0,3813.0,3125.0,3134.0,3364.0,3379.0,4555.0,4572.0,4587.0,4604.0,9447.0,9472.0,11119.0,11171.0,2018-11-01 17:34:55
3185.0,3202.0,3789.0,3813.0,3122.0,3134.0,3362.0,3379.0,4559.0,4572.0,4587.0,4604.0,9436.0,9472.0,11114.0,11171.0,2018-11-01 17:36:55
3204.0,3202.0,3786.0,3813.0,3127.0,3134.0,3361.0,3379.0,4553.0,4572.0,4587.0,4604.0,9452.0,9472.0,11110.0,11171.0,2018-11-01 17:38:56
3188.0,3202.0,3793.0,3813.0,3123.0,3134.0,3364.0,3379.0,4557.0,4572.0,4587.0,4604.0,9437.0,9472.0,11120.0,11171.0,2018-11-01 17:40:56
3195.0,3202.0,3789.0,3813.0,3124.0,3134.0,3362.0,3379.0,4555.0,4572.0,4585.0,4604.0,9444.0,9472.0,11113.0,11171.0,2018-11-01 17:42:56
3191.0,3202.0,3798.0,3813.0,3123.0,3134.0,3365.0,3379.0,4556.0,4572.0,4586.0,4604.0,9440.0,9472.0,11126.0,11171.0,2018-11-01 17:44:56
3200.0,3202.0,3795.0,3813.0,3125.0,3134.0,3364.0,3379.0,4553.0,4572.0,4586.0,4604.0,9447.0,9472.0,11121.0,11171.0,2018-11-01 17:46:57
3197.0,3202.0,3794.0,3813.0,3124.0,3134.0,3363.0,3379.0,4553.0,4572.0,4585.0,4604.0,9444.0,9472.0,11119.0,11171.0,2018-11-01 17:48:56
3183.0,3202.0,3805.0,3813.0,3121.0,3134.0,3368.0,3379.0,4557.0,4572.0,4586.0,4604.0,9431.0,9472.0,11136.0,11171.0,2018-11-01 17:50:56
3190.0,3202.0,3801.0,3813.0,3123.0,3134.0,3366.0,3379.0,4555.0,4572.0,4585.0,4604.0,9438.0,9472.0,11129.0,11171.0,2018-11-01 17:52:57
3190.0,3202.0,3778.0,3813.0,3122.0,3134.0,3356.0,3379.0,4555.0,4572.0,4583.0,4604.0,9437.0,9472.0,11093.0,11171.0,2018-11-01 17:54:57
3198.0,3202.0,3775.0,3813.0,3124.0,3134.0,3355.0,3379.0,4552.0,4572.0,4582.0,4604.0,9443.0,9472.0,11087.0,11171.0,2018-11-01 17:56:58
3193.0,3202.0,3811.0,3813.0,3122.0,3134.0,3370.0,3379.0,4553.0,4572.0,4585.0,4604.0,9438.0,9472.0,11143.0,11171.0,2018-11-01 17:58:57
3181.0,3202.0,3781.0,3813.0,3119.0,3134.0,3357.0,3379.0,4556.0,4572.0,4582.0,4604.0,9447.0,9472.0,11097.0,11171.0,2018-11-01 18:00:57
3199.0,3202.0,3777.0,3813.0,3124.0,3134.0,3355.0,3379.0,4551.0,4572.0,4582.0,4604.0,9443.0,9472.0,11091.0,11171.0,2018-11-01 18:02:57
3183.0,3202.0,3784.0,3813.0,3120.0,3134.0,3358.0,3379.0,4555.0,4572.0,4582.0,4604.0,9429.0,9472.0,11102.0,11171.0,2018-11-01 18:04:58
3190.0,3202.0,3781.0,3813.0,3121.0,3134.0,3357.0,3379.0,4553.0,4572.0,4581.0,4604.0,9434.0,9472.0,11096.0,11171.0,2018-11-01 18:06:58
3187.0,3202.0,3789.0,3813.0,3120.0,3134.0,3360.0,3379.0,4554.0,4572.0,4583.0,4604.0,9432.0,9472.0,11109.0,11171.0,2018-11-01 18:08:58
3195.0,3202.0,3785.0,3813.0,3123.0,3134.0,3358.0,3379.0,4552.0,4572.0,4582.0,4604.0,9439.0,9472.0,11102.0,11171.0,2018-11-01 18:10:58
3190.0,3202.0,3781.0,3813.0,3121.0,3134.0,3356.0,3379.0,4553.0,4572.0,4581.0,4604.0,9434.0,9472.0,11094.0,11171.0,2018-11-01 18:12:58
3198.0,3202.0,3787.0,3813.0,3124.0,3134.0,3359.0,3379.0,4551.0,4572.0,4581.0,4604.0,9442.0,9472.0,11105.0,11171.0,2018-11-01 18:14:58
3182.0,3202.0,3783.0,3813.0,3119.0,3134.0,3357.0,3379.0,4555.0,4572.0,4580.0,4604.0,9426.0,9472.0,11098.0,11171.0,2018-11-01 18:16:58
3201.0,3202.0,3791.0,3813.0,3123.0,3134.0,3361.0,3379.0,4548.0,4572.0,4582.0,4604.0,9441.0,9472.0,11111.0,11171.0,2018-11-01 18:19:00
3184.0,3202.0,3785.0,3813.0,3119.0,3134.0,3358.0,3379.0,4554.0,4572.0,4581.0,4604.0,9427.0,9472.0,11102.0,11171.0,2018-11-01 18:20:58
3179.0,3202.0,3781.0,3813.0,3118.0,3134.0,3356.0,3379.0,4554.0,4572.0,4579.0,4604.0,9442.0,9472.0,11093.0,11171.0,2018-11-01 18:22:59
3185.0,3202.0,3789.0,3813.0,3120.0,3134.0,3359.0,3379.0,4553.0,4572.0,4581.0,4604.0,9428.0,9472.0,11105.0,11171.0,2018-11-01 18:24:59
3192.0,3202.0,3783.0,3813.0,3121.0,3134.0,3357.0,3379.0,4550.0,4572.0,4579.0,4604.0,9434.0,9472.0,11096.0,11171.0,2018-11-01 18:26:59
3187.0,3202.0,3790.0,3813.0,3120.0,3134.0,3359.0,3379.0,4552.0,4572.0,4579.0,4604.0,9429.0,9472.0,11106.0,11171.0,2018-11-01 18:28:59
3194.0,3202.0,3786.0,3813.0,3121.0,3134.0,3357.0,3379.0,4548.0,4572.0,4578.0,4604.0,9433.0,9472.0,11099.0,11171.0,2018-11-01 18:31:01
3189.0,3202.0,3782.0,3813.0,3120.0,3134.0,3356.0,3379.0,4550.0,4572.0,4578.0,4604.0,9429.0,9472.0,11094.0,11171.0,2018-11-01 18:32:59
3197.0,3202.0,3790.0,3813.0,3121.0,3134.0,3359.0,3379.0,4547.0,4572.0,4578.0,4604.0,9436.0,9472.0,11105.0,11171.0,2018-11-01 18:35:00
3192.0,3202.0,3786.0,3813.0,3120.0,3134.0,3357.0,3379.0,4548.0,4572.0,4578.0,4604.0,9431.0,9472.0,11099.0,11171.0,2018-11-01 18:37:00
3200.0,3202.0,3795.0,3813.0,3116.0,3134.0,3360.0,3379.0,4551.0,4572.0,4578.0,4604.0,9436.0,9472.0,11110.0,11171.0,2018-11-01 18:39:00
3183.0,3202.0,3791.0,3813.0,3117.0,3134.0,3359.0,3379.0,4550.0,4572.0,4577.0,4604.0,9422.0,9472.0,11105.0,11171.0,2018-11-01 18:41:00
3179.0,3202.0,3800.0,3813.0,3116.0,3134.0,3362.0,3379.0,4551.0,4572.0,4578.0,4604.0,9418.0,9472.0,11118.0,11171.0,2018-11-01 18:43:00
3185.0,3202.0,3795.0,3813.0,3117.0,3134.0,3360.0,3379.0,4548.0,4572.0,4577.0,4604.0,9421.0,9472.0,11110.0,11171.0,2018-11-01 18:45:00
3180.0,3202.0,3790.0,3813.0,3116.0,3134.0,3358.0,3379.0,4549.0,4572.0,4576.0,4604.0,9417.0,9472.0,11101.0,11171.0,2018-11-01 18:47:01
3187.0,3202.0,3799.0,3813.0,3118.0,3134.0,3362.0,3379.0,4547.0,4572.0,4576.0,4604.0,9423.0,9472.0,11115.0,11171.0,2018-11-01 18:49:01
3194.0,3202.0,3793.0,3813.0,3119.0,3134.0,3359.0,3379.0,4545.0,4572.0,4576.0,4604.0,9430.0,9472.0,11106.0,11171.0,2018-11-01 18:51:03
3189.0,3202.0,3802.0,3813.0,3118.0,3134.0,3362.0,3379.0,4547.0,4572.0,4576.0,4604.0,9426.0,9472.0,11118.0,11171.0,2018-11-01 18:53:01
3197.0,3202.0,3797.0,3813.0,3120.0,3134.0,3360.0,3379.0,4544.0,4572.0,4575.0,4604.0,9431.0,9472.0,11110.0,11171.0,2018-11-01 18:55:01
3191.0,3202.0,3793.0,3813.0,3118.0,3134.0,3358.0,3379.0,4545.0,4572.0,4575.0,4604.0,9427.0,9472.0,11103.0,11171.0,2018-11-01 18:57:01
3177.0,3202.0,3802.0,3813.0,3115.0,3134.0,3362.0,3379.0,4549.0,4572.0,4575.0,4604.0,9433.0,9472.0,11116.0,11171.0,2018-11-01 18:59:01
3182.0,3202.0,3797.0,3813.0,3116.0,3134.0,3360.0,3379.0,4547.0,4572.0,4574.0,4604.0,9418.0,9472.0,11109.0,11171.0,2018-11-01 19:01:01
3178.0,3202.0,3766.0,3813.0,3115.0,3134.0,3347.0,3379.0,4548.0,4572.0,4571.0,4604.0,9413.0,9472.0,11061.0,11171.0,2018-11-01 19:03:02
3184.0,3202.0,3802.0,3813.0,3116.0,3134.0,3361.0,3379.0,4546.0,4572.0,4573.0,4604.0,9419.0,9472.0,11113.0,11171.0,2018-11-01 19:05:01
3180.0,3202.0,3796.0,3813.0,3115.0,3134.0,3359.0,3379.0,4547.0,4572.0,4573.0,4604.0,9413.0,9472.0,11105.0,11171.0,2018-11-01 19:07:03
3186.0,3202.0,3766.0,3813.0,3116.0,3134.0,3346.0,3379.0,4544.0,4572.0,4569.0,4604.0,9418.0,9472.0,11058.0,11171.0,2018-11-01 19:09:02
3182.0,3202.0,3802.0,3813.0,3116.0,3134.0,3361.0,3379.0,4546.0,4572.0,4569.0,4604.0,9416.0,9472.0,11113.0,11171.0,2018-11-01 19:11:02
3189.0,3202.0,3769.0,3813.0,3116.0,3134.0,3347.0,3379.0,4543.0,4572.0,4569.0,4604.0,9420.0,9472.0,11062.0,11171.0,2018-11-01 19:13:02
3198.0,3202.0,3766.0,3813.0,3113.0,3134.0,3345.0,3379.0,4546.0,4572.0,4568.0,4604.0,9426.0,9472.0,11056.0,11171.0,2018-11-01 19:15:03
3192.0,3202.0,3772.0,3813.0,3117.0,3134.0,3348.0,3379.0,4541.0,4572.0,4569.0,4604.0,9423.0,9472.0,11067.0,11171.0,2018-11-01 19:17:03
3177.0,3202.0,3769.0,3813.0,3113.0,3134.0,3347.0,3379.0,4545.0,4572.0,4569.0,4604.0,9407.0,9472.0,11062.0,11171.0,2018-11-01 19:19:02
3195.0,3202.0,3765.0,3813.0,3117.0,3134.0,3345.0,3379.0,4539.0,4572.0,4568.0,4604.0,9423.0,9472.0,11054.0,11171.0,2018-11-01 19:21:03
3179.0,3202.0,3771.0,3813.0,3113.0,3134.0,3348.0,3379.0,4545.0,4572.0,4569.0,4604.0,9410.0,9472.0,11064.0,11171.0,2018-11-01 19:23:03
3185.0,3202.0,3767.0,3813.0,3115.0,3134.0,3345.0,3379.0,4543.0,4572.0,4567.0,4604.0,9415.0,9472.0,11056.0,11171.0,2018-11-01 19:25:03
3180.0,3202.0,3773.0,3813.0,3113.0,3134.0,3348.0,3379.0,4543.0,4572.0,4567.0,4604.0,9410.0,9472.0,11066.0,11171.0,2018-11-01 19:27:03
3188.0,3202.0,3770.0,3813.0,3116.0,3134.0,3346.0,3379.0,4541.0,4572.0,4567.0,4604.0,9417.0,9472.0,11060.0,11171.0,2018-11-01 19:29:04
3183.0,3202.0,3767.0,3813.0,3114.0,3134.0,3345.0,3379.0,4542.0,4572.0,4566.0,4604.0,9411.0,9472.0,11055.0,11171.0,2018-11-01 19:31:04
3190.0,3202.0,3773.0,3813.0,3115.0,3134.0,3347.0,3379.0,4539.0,4572.0,4567.0,4604.0,9417.0,9472.0,11065.0,11171.0,2018-11-01 19:33:04
3175.0,3202.0,3770.0,3813.0,3112.0,3134.0,3346.0,3379.0,4543.0,4572.0,4566.0,4604.0,9403.0,9472.0,11059.0,11171.0,2018-11-01 19:35:04
3193.0,3202.0,3776.0,3813.0,3116.0,3134.0,3349.0,3379.0,4538.0,4572.0,4567.0,4604.0,9419.0,9472.0,11070.0,11171.0,2018-11-01 19:37:05
3177.0,3202.0,3772.0,3813.0,3112.0,3134.0,3347.0,3379.0,4543.0,4572.0,4566.0,4604.0,9404.0,9472.0,11062.0,11171.0,2018-11-01 19:39:05
3173.0,3202.0,3769.0,3813.0,3111.0,3134.0,3345.0,3379.0,4544.0,4572.0,4565.0,4604.0,9402.0,9472.0,11058.0,11171.0,2018-11-01 19:41:04
3179.0,3202.0,3776.0,3813.0,3113.0,3134.0,3348.0,3379.0,4542.0,4572.0,4566.0,4604.0,9407.0,9472.0,11068.0,11171.0,2018-11-01 19:43:04
3175.0,3202.0,3773.0,3813.0,3111.0,3134.0,3347.0,3379.0,4543.0,4572.0,4565.0,4604.0,9403.0,9472.0,11063.0,11171.0,2018-11-01 19:45:04
3181.0,3202.0,3781.0,3813.0,3112.0,3134.0,3350.0,3379.0,4541.0,4572.0,4566.0,4604.0,9407.0,9472.0,11074.0,11171.0,2018-11-01 19:47:04
3189.0,3202.0,3777.0,3813.0,3114.0,3134.0,3348.0,3379.0,4538.0,4572.0,4565.0,4604.0,9414.0,9472.0,11068.0,11171.0,2018-11-01 19:49:05
3183.0,3202.0,3784.0,3813.0,3113.0,3134.0,3351.0,3379.0,4539.0,4572.0,4565.0,4604.0,9408.0,9472.0,11078.0,11171.0,2018-11-01 19:51:05
3191.0,3202.0,3780.0,3813.0,3114.0,3134.0,3349.0,3379.0,4536.0,4572.0,4564.0,4604.0,9414.0,9472.0,11072.0,11171.0,2018-11-01 19:53:05
3186.0,3202.0,3776.0,3813.0,3113.0,3134.0,3347.0,3379.0,4539.0,4572.0,4564.0,4604.0,9411.0,9472.0,11066.0,11171.0,2018-11-01 19:55:05
3194.0,3202.0,3784.0,3813.0,3109.0,3134.0,3350.0,3379.0,4542.0,4572.0,4564.0,4604.0,9416.0,9472.0,11077.0,11171.0,2018-11-01 19:57:05
3176.0,3202.0,3780.0,3813.0,3110.0,3134.0,3348.0,3379.0,4540.0,4572.0,4563.0,4604.0,9400.0,9472.0,11070.0,11171.0,2018-11-01 19:59:05
3173.0,3202.0,3788.0,3813.0,3109.0,3134.0,3352.0,3379.0,4541.0,4572.0,4563.0,4604.0,9396.0,9472.0,11082.0,11171.0,2018-11-01 20:01:06
3179.0,3202.0,3783.0,3813.0,3111.0,3134.0,3350.0,3379.0,4540.0,4572.0,4564.0,4604.0,9403.0,9472.0,11075.0,11171.0,2018-11-01 20:03:05
3175.0,3202.0,3779.0,3813.0,3110.0,3134.0,3348.0,3379.0,4541.0,4572.0,4563.0,4604.0,9400.0,9472.0,11069.0,11171.0,2018-11-01 20:05:06
3181.0,3202.0,3788.0,3813.0,3111.0,3134.0,3351.0,3379.0,4538.0,4572.0,4563.0,4604.0,9403.0,9472.0,11081.0,11171.0,2018-11-01 20:07:06
3188.0,3202.0,3782.0,3813.0,3113.0,3134.0,3349.0,3379.0,4536.0,4572.0,4562.0,4604.0,9409.0,9472.0,11072.0,11171.0,2018-11-01 20:09:06
3182.0,3202.0,3792.0,3813.0,3112.0,3134.0,3353.0,3379.0,4538.0,4572.0,4563.0,4604.0,9405.0,9472.0,11085.0,11171.0,2018-11-01 20:11:06
3190.0,3202.0,3785.0,3813.0,3113.0,3134.0,3350.0,3379.0,4534.0,4572.0,4562.0,4604.0,9410.0,9472.0,11075.0,11171.0,2018-11-01 20:13:07
3184.0,3202.0,3780.0,3813.0,3112.0,3134.0,3348.0,3379.0,4537.0,4572.0,4561.0,4604.0,9405.0,9472.0,11068.0,11171.0,2018-11-01 20:15:06
3191.0,3202.0,3789.0,3813.0,3113.0,3134.0,3351.0,3379.0,4540.0,4572.0,4561.0,4604.0,9410.0,9472.0,11079.0,11171.0,2018-11-01 20:17:06
3185.0,3202.0,3785.0,3813.0,3111.0,3134.0,3349.0,3379.0,4534.0,4572.0,4560.0,4604.0,9404.0,9472.0,11073.0,11171.0,2018-11-01 20:19:07
3170.0,3202.0,3794.0,3813.0,3107.0,3134.0,3336.0,3379.0,4539.0,4572.0,4558.0,4604.0,9391.0,9472.0,11086.0,11171.0,2018-11-01 20:21:07
3176.0,3202.0,3789.0,3813.0,3109.0,3134.0,3350.0,3379.0,4538.0,4572.0,4560.0,4604.0,9396.0,9472.0,11078.0,11171.0,2018-11-01 20:23:07
3171.0,3202.0,3756.0,3813.0,3108.0,3134.0,3337.0,3379.0,4538.0,4572.0,4557.0,4604.0,9392.0,9472.0,11028.0,11171.0,2018-11-01 20:25:08
3177.0,3202.0,3753.0,3813.0,3109.0,3134.0,3335.0,3379.0,4536.0,4572.0,4556.0,4604.0,9398.0,9472.0,11085.0,11171.0,2018-11-01 20:27:07
3173.0,3202.0,3788.0,3813.0,3108.0,3134.0,3350.0,3379.0,4537.0,4572.0,4559.0,4604.0,9392.0,9472.0,11076.0,11171.0,2018-11-01 20:29:07
3179.0,3202.0,3755.0,3813.0,3109.0,3134.0,3336.0,3379.0,4534.0,4572.0,4556.0,4604.0,9396.0,9472.0,11025.0,11171.0,2018-11-01 20:31:08
3186.0,3202.0,3791.0,3813.0,3111.0,3134.0,3334.0,3379.0,4532.0,4572.0,4555.0,4604.0,9403.0,9472.0,11079.0,11171.0,2018-11-01 20:33:08
3181.0,3202.0,3757.0,3813.0,3110.0,3134.0,3337.0,3379.0,4534.0,4572.0,4556.0,4604.0,9399.0,9472.0,11028.0,11171.0,2018-11-01 20:35:08
3189.0,3202.0,3753.0,3813.0,3111.0,3134.0,3335.0,3379.0,4530.0,4572.0,4555.0,4604.0,9404.0,9472.0,11022.0,11171.0,2018-11-01 20:37:10
