R1,R1_,R2,R2_,G1,G1_,G2,G2_,B1,B1_,B2,B2_,C1,C1_,C2,C2_,timestamp
5450,6480,8530,10004,4413,5054,6501,7344,6258,6916,8064,8878,15309,17456,23746,26918,2018-10-26 16:12:05
5449,6480,8488,10004,4412,5054,6479,7344,6258,6916,8049,8878,15307,17456,23661,26918,2018-10-26 16:14:05
5465,6480,8548,10004,4420,5054,6510,7344,6261,6916,8069,8878,15334,17456,23781,26918,2018-10-26 16:16:06
5464,6480,8500,10004,4419,5054,6485,7344,6260,6916,8053,8878,15331,17456,23684,26918,2018-10-26 16:18:05
5464,6480,8565,10004,4419,5054,6518,7344,6260,6916,8074,8878,15330,17456,23810,26918,2018-10-26 16:20:06
5486,6480,8517,10004,4429,5054,6493,7344,6266,6916,8058,8878,15367,17456,23718,26918,2018-10-26 16:22:06
5485,6480,8586,10004,4428,5054,6528,7344,6265,6916,8078,8878,15365,17456,23848,26918,2018-10-26 16:24:06
5483,6480,8529,10004,4427,5054,6499,7344,6264,6916,8059,8878,15361,17456,23737,26918,2018-10-26 16:26:06
5440,6480,8489,10004,4406,5054,6478,7344,6250,6916,8045,8878,15284,17456,23656,26918,2018-10-26 16:28:06
5439,6480,8547,10004,4406,5054,6508,7344,6250,6916,8064,8878,15281,17456,23771,26918,2018-10-26 16:30:06
5436,6480,8501,10004,4404,5054,6484,7344,6248,6916,8048,8878,15275,17456,23678,26918,2018-10-26 16:32:07
5451,6480,8565,10004,4411,5054,6516,7344,6252,6916,8069,8878,15300,17456,23804,26918,2018-10-26 16:34:07
5448,6480,8510,10004,4409,5054,6488,7344,6250,6916,8049,8878,15294,17456,23694,26918,2018-10-26 16:36:07
5447,6480,8580,10004,4409,5054,6523,7344,6250,6916,8072,8878,15291,17456,23831,26918,2018-10-26 16:38:07
5444,6480,8524,10004,4407,5054,6494,7344,6249,6916,8053,8878,15286,17456,23719,26918,2018-10-26 16:40:07
5460,6480,8595,10004,4415,5054,6471,7344,6252,6916,8037,8878,15312,17456,23855,26918,2018-10-26 16:42:07
5458,6480,8535,10004,4413,5054,6499,7344,6251,6916,8055,8878,15307,17456,23738,26918,2018-10-26 16:44:07
5455,6480,8490,10004,4412,5054,6476,7344,6249,6916,8039,8878,15301,17456,23646,26918,2018-10-26 16:46:10
5473,6480,8547,10004,4420,5054,6505,7344,6254,6916,8058,8878,15332,17456,23758,26918,2018-10-26 16:48:07
5472,6480,8502,10004,4419,5054,6481,7344,6253,6916,8042,8878,15329,17456,23669,26918,2018-10-26 16:50:08
5471,6480,8569,10004,4419,5054,6515,7344,6252,6916,8063,8878,15326,17456,23798,26918,2018-10-26 16:52:08
5493,6480,8518,10004,4399,5054,6489,7344,6239,6916,8046,8878,15364,17456,23698,26918,2018-10-26 16:54:09
5494,6480,8478,10004,4399,5054,6468,7344,6239,6916,8031,8878,15364,17456,23844,26918,2018-10-26 16:56:08
5493,6480,8538,10004,4398,5054,6498,7344,6238,6916,8050,8878,15360,17456,23733,26918,2018-10-26 16:58:10
5445,6480,8495,10004,4405,5054,6476,7344,6242,6916,8035,8878,15277,17456,23648,26918,2018-10-26 17:00:08
5443,6480,8557,10004,4404,5054,6507,7344,6240,6916,8055,8878,15271,17456,23767,26918,2018-10-26 17:02:09
5443,6480,8511,10004,4404,5054,6484,7344,6240,6916,8039,8878,15272,17456,23675,26918,2018-10-26 17:04:10
5461,6480,8587,10004,4412,5054,6464,7344,6244,6916,8025,8878,15301,17456,23823,26918,2018-10-26 17:06:12
5462,6480,8532,10004,4412,5054,6494,7344,6244,6916,8045,8878,15303,17456,23715,26918,2018-10-26 17:08:09
5462,6480,8491,10004,4412,5054,6473,7344,6244,6916,8031,8878,15302,17456,23633,26918,2018-10-26 17:10:09
5483,6480,8557,10004,4422,5054,6506,7344,6248,6916,8051,8878,15336,17456,23761,26918,2018-10-26 17:12:09
5485,6480,8510,10004,4423,5054,6481,7344,6248,6916,8035,8878,15339,17456,23666,26918,2018-10-26 17:14:09
5488,6480,8477,10004,4424,5054,6464,7344,6231,6916,8022,8878,15344,17456,23829,26918,2018-10-26 17:16:09
5490,6480,8541,10004,4394,5054,6497,7344,6230,6916,8043,8878,15345,17456,23723,26918,2018-10-26 17:18:09
5443,6480,8497,10004,4402,5054,6473,7344,6234,6916,8028,8878,15262,17456,23634,26918,2018-10-26 17:20:12
5444,6480,8571,10004,4402,5054,6512,7344,6233,6916,8052,8878,15262,17456,23782,26918,2018-10-26 17:22:10
5447,6480,8524,10004,4403,5054,6487,7344,6234,6916,8035,8878,15266,17456,23687,26918,2018-10-26 17:24:10
5467,6480,8485,10004,4413,5054,6467,7344,6239,6916,8021,8878,15301,17456,23609,26918,2018-10-26 17:26:10
5477,6480,8565,10004,4417,5054,6507,7344,6241,6916,8046,8878,15316,17456,23764,26918,2018-10-26 17:28:11
5481,6480,8523,10004,4418,5054,6485,7344,6241,6916,8031,8878,15322,17456,23678,26918,2018-10-26 17:30:11
5439,6480,8487,10004,4398,5054,6466,7344,6228,6916,8018,8878,15248,17456,23606,26918,2018-10-26 17:32:11
5442,6480,8557,10004,4400,5054,6502,7344,6229,6916,8040,8878,15252,17456,23742,26918,2018-10-26 17:34:11
5445,6480,8518,10004,4401,5054,6481,7344,6229,6916,8027,8878,15256,17456,23662,26918,2018-10-26 17:36:11
5476,6480,8493,10004,4415,5054,6469,7344,6237,6916,8018,8878,15309,17456,23615,26918,2018-10-26 17:38:11
5479,6480,8566,10004,4417,5054,6505,7344,6237,6916,8041,8878,15314,17456,23754,26918,2018-10-26 17:40:11
5482,6480,8520,10004,4417,5054,6481,7344,6237,6916,8025,8878,15317,17456,23663,26918,2018-10-26 17:42:11
5437,6480,8483,10004,4396,5054,6462,7344,6224,6916,8012,8878,15239,17456,23589,26918,2018-10-26 17:44:12
5440,6480,8550,10004,4397,5054,6496,7344,6225,6916,8033,8878,15241,17456,23717,26918,2018-10-26 17:46:12
5441,6480,8508,10004,4397,5054,6474,7344,6223,6916,8019,8878,15242,17456,23635,26918,2018-10-26 17:48:13
5444,6480,8474,10004,4399,5054,6456,7344,6224,6916,8006,8878,15247,17456,23567,26918,2018-10-26 17:50:12
5467,6480,8541,10004,4409,5054,6490,7344,6230,6916,8028,8878,15286,17456,23697,26918,2018-10-26 17:52:12
5471,6480,8504,10004,4411,5054,6472,7344,6230,6916,8015,8878,15292,17456,23624,26918,2018-10-26 17:54:14
5477,6480,8472,10004,4414,5054,6454,7344,6231,6916,8003,8878,15301,17456,23559,26918,2018-10-26 17:56:12
5436,6480,8543,10004,4394,5054,6491,7344,6219,6916,8026,8878,15229,17456,23699,26918,2018-10-26 17:58:12
5441,6480,8505,10004,4396,5054,6471,7344,6220,6916,8013,8878,15236,17456,23622,26918,2018-10-26 18:00:13
5444,6480,8472,10004,4397,5054,6453,7344,6220,6916,8001,8878,15241,17456,23553,26918,2018-10-26 18:02:13
5470,6480,8545,10004,4409,5054,6490,7344,6226,6916,8024,8878,15285,17456,23696,26918,2018-10-26 18:04:13
5478,6480,8505,10004,4413,5054,6470,7344,6228,6916,8010,8878,15298,17456,23616,26918,2018-10-26 18:06:13
5423,6480,8477,10004,4386,5054,6455,7344,6212,6916,8000,8878,15200,17456,23560,26918,2018-10-26 18:08:13
5446,6480,8561,10004,4397,5054,6497,7344,6218,6916,8026,8878,15241,17456,23722,26918,2018-10-26 18:10:15
5452,6480,8521,10004,4400,5054,6477,7344,6219,6916,8013,8878,15251,17456,23642,26918,2018-10-26 18:12:13
5459,6480,8489,10004,4403,5054,6460,7344,6220,6916,8001,8878,15260,17456,23577,26918,2018-10-26 18:14:15
5425,6480,8461,10004,4387,5054,6445,7344,6210,6916,7990,8878,15200,17456,23743,26918,2018-10-26 18:16:14
5428,6480,8530,10004,4388,5054,6480,7344,6211,6916,8013,8878,15205,17456,23654,26918,2018-10-26 18:18:14
5432,6480,8496,10004,4390,5054,6462,7344,6211,6916,8001,8878,15211,17456,23587,26918,2018-10-26 18:20:14
5437,6480,8468,10004,4392,5054,6448,7344,6212,6916,7990,8878,15219,17456,23532,26918,2018-10-26 18:22:14
5463,6480,8543,10004,4404,5054,6486,7344,6218,6916,8015,8878,15261,17456,23677,26918,2018-10-26 18:24:14
5471,6480,8506,10004,4407,5054,6467,7344,6219,6916,8001,8878,15274,17456,23603,26918,2018-10-26 18:26:16
5476,6480,8476,10004,4409,5054,6450,7344,6202,6916,7990,8878,15281,17456,23541,26918,2018-10-26 18:28:14
5437,6480,8555,10004,4390,5054,6491,7344,6208,6916,8015,8878,15212,17456,23695,26918,2018-10-26 18:30:15
5444,6480,8517,10004,4394,5054,6471,7344,6210,6916,8002,8878,15224,17456,23619,26918,2018-10-26 18:32:15
5450,6480,8485,10004,4396,5054,6454,7344,6210,6916,7991,8878,15232,17456,23554,26918,2018-10-26 18:34:15
5419,6480,8459,10004,4381,5054,6441,7344,6201,6916,7981,8878,15177,17456,23723,26918,2018-10-26 18:36:16
5424,6480,8530,10004,4383,5054,6477,7344,6202,6916,8004,8878,15186,17456,23640,26918,2018-10-26 18:38:15
5430,6480,8500,10004,4386,5054,6461,7344,6202,6916,7994,8878,15194,17456,23581,26918,2018-10-26 18:40:16
5457,6480,8474,10004,4398,5054,6447,7344,6209,6916,7984,8878,15240,17456,23527,26918,2018-10-26 18:42:15
5469,6480,8556,10004,4404,5054,6488,7344,6211,6916,8009,8878,15259,17456,23685,26918,2018-10-26 18:44:16
5416,6480,8523,10004,4379,5054,6471,7344,6196,6916,7998,8878,15168,17456,23619,26918,2018-10-26 18:46:16
5423,6480,8494,10004,4381,5054,6456,7344,6197,6916,7987,8878,15176,17456,23560,26918,2018-10-26 18:48:16
5449,6480,8468,10004,4394,5054,6442,7344,6204,6916,7978,8878,15222,17456,23507,26918,2018-10-26 18:50:16
5457,6480,8549,10004,4397,5054,6483,7344,6205,6916,8004,8878,15233,17456,23664,26918,2018-10-26 18:52:16
5468,6480,8515,10004,4402,5054,6465,7344,6208,6916,7991,8878,15251,17456,23597,26918,2018-10-26 18:54:16
5431,6480,8485,10004,4384,5054,6450,7344,6197,6916,7981,8878,15187,17456,23535,26918,2018-10-26 18:56:16
5437,6480,8456,10004,4387,5054,6435,7344,6198,6916,7970,8878,15196,17456,23477,26918,2018-10-26 18:58:16
5444,6480,8531,10004,4390,5054,6473,7344,6199,6916,7994,8878,15208,17456,23624,26918,2018-10-26 19:00:17
5414,6480,8498,10004,4376,5054,6455,7344,6190,6916,7982,8878,15262,17456,23557,26918,2018-10-26 19:02:17
5421,6480,8472,10004,4378,5054,6442,7344,6191,6916,7974,8878,15164,17456,23504,26918,2018-10-26 19:04:17
5429,6480,8559,10004,4382,5054,6485,7344,6192,6916,7964,8878,15177,17456,23672,26918,2018-10-26 19:06:18
5458,6480,8524,10004,4395,5054,6468,7344,6200,6916,7988,8878,15226,17456,23602,26918,2018-10-26 19:08:17
5471,6480,8494,10004,4401,5054,6452,7344,6186,6916,7977,8878,15248,17456,23541,26918,2018-10-26 19:10:18
5417,6480,8469,10004,4376,5054,6439,7344,6187,6916,7968,8878,15153,17456,23491,26918,2018-10-26 19:12:17
5425,6480,8557,10004,4379,5054,6483,7344,6189,6916,7960,8878,15166,17456,23662,26918,2018-10-26 19:14:18
5455,6480,8524,10004,4393,5054,6466,7344,6197,6916,7984,8878,15217,17456,23595,26918,2018-10-26 19:16:18
5468,6480,8497,10004,4399,5054,6452,7344,6199,6916,7975,8878,15237,17456,23542,26918,2018-10-26 19:18:18
5416,6480,8474,10004,4374,5054,6440,7344,6184,6916,7966,8878,15147,17456,23495,26918,2018-10-26 19:20:18
5443,6480,8455,10004,4386,5054,6430,7344,6191,6916,7959,8878,15192,17456,23456,26918,2018-10-26 19:22:18
5456,6480,8539,10004,4392,5054,6472,7344,6193,6916,7986,8878,15213,17456,23619,26918,2018-10-26 19:24:18
5467,6480,8508,10004,4397,5054,6456,7344,6180,6916,7975,8878,15231,17456,23556,26918,2018-10-26 19:26:18
5433,6480,8483,10004,4381,5054,6443,7344,6186,6916,7966,8878,15172,17456,23507,26918,2018-10-26 19:28:19
5442,6480,8461,10004,4385,5054,6432,7344,6188,6916,7958,8878,15187,17456,23464,26918,2018-10-26 19:30:19
5454,6480,8548,10004,4391,5054,6476,7344,6191,6916,7985,8878,15207,17456,23630,26918,2018-10-26 19:32:19
5424,6480,8521,10004,4376,5054,6462,7344,6181,6916,7976,8878,15152,17456,23577,26918,2018-10-26 19:34:19
5435,6480,8497,10004,4381,5054,6449,7344,6184,6916,7968,8878,15171,17456,23529,26918,2018-10-26 19:36:19
5446,6480,8474,10004,4386,5054,6437,7344,6186,6916,7958,8878,15190,17456,23480,26918,2018-10-26 19:38:19
5461,6480,8454,10004,4393,5054,6427,7344,6189,6916,7951,8878,15215,17456,23441,26918,2018-10-26 19:40:19
5429,6480,8541,10004,4377,5054,6470,7344,6180,6916,7978,8878,15157,17456,23608,26918,2018-10-26 19:42:20
5440,6480,8511,10004,4383,5054,6455,7344,6183,6916,7968,8878,15176,17456,23551,26918,2018-10-26 19:44:20
5449,6480,8484,10004,4386,5054,6440,7344,6184,6916,7958,8878,15190,17456,23496,26918,2018-10-26 19:46:20
5418,6480,8462,10004,4372,5054,6429,7344,6175,6916,7951,8878,15136,17456,23449,26918,2018-10-26 19:48:20
5427,6480,8547,10004,4376,5054,6472,7344,6177,6916,7942,8878,15150,17456,23617,26918,2018-10-26 19:50:20
5436,6480,8513,10004,4379,5054,6454,7344,6179,6916,7966,8878,15165,17456,23549,26918,2018-10-26 19:52:20
5409,6480,8487,10004,4367,5054,6441,7344,6171,6916,7956,8878,15118,17456,23494,26918,2018-10-26 19:54:20
5418,6480,8465,10004,4371,5054,6430,7344,6172,6916,7948,8878,15131,17456,23452,26918,2018-10-26 19:56:20
5430,6480,8450,10004,4377,5054,6421,7344,6176,6916,7943,8878,15153,17456,23420,26918,2018-10-26 19:58:21
5406,6480,8538,10004,4365,5054,6466,7344,6168,6916,7970,8878,15214,17456,23591,26918,2018-10-26 20:00:21
5417,6480,8513,10004,4369,5054,6453,7344,6171,6916,7962,8878,15127,17456,23543,26918,2018-10-26 20:02:21
5427,6480,8488,10004,4374,5054,6440,7344,6173,6916,7952,8878,15144,17456,23491,26918,2018-10-26 20:04:21
5440,6480,8469,10004,4380,5054,6430,7344,6176,6916,7946,8878,15166,17456,23455,26918,2018-10-26 20:06:22
5414,6480,8449,10004,4367,5054,6420,7344,6168,6916,7938,8878,15118,17456,23414,26918,2018-10-26 20:08:22
5426,6480,8540,10004,4373,5054,6465,7344,6171,6916,7932,8878,15139,17456,23589,26918,2018-10-26 20:10:22
5439,6480,8514,10004,4379,5054,6452,7344,6174,6916,7958,8878,15160,17456,23537,26918,2018-10-26 20:12:22
5412,6480,8492,10004,4366,5054,6440,7344,6166,6916,7950,8878,15113,17456,23491,26918,2018-10-26 20:14:23
5422,6480,8468,10004,4371,5054,6428,7344,6168,6916,7941,8878,15130,17456,23444,26918,2018-10-26 20:16:22
5434,6480,8449,10004,4376,5054,6418,7344,6171,6916,7935,8878,15151,17456,23406,26918,2018-10-26 20:18:23
5408,6480,8539,10004,4363,5054,6464,7344,6163,6916,7928,8878,15102,17456,23579,26918,2018-10-26 20:20:24
5417,6480,8508,10004,4368,5054,6448,7344,6164,6916,7952,8878,15116,17456,23519,26918,2018-10-26 20:22:22
5429,6480,8486,10004,4373,5054,6436,7344,6168,6916,7944,8878,15138,17456,23476,26918,2018-10-26 20:24:23
5406,6480,8468,10004,4362,5054,6426,7344,6160,6916,7938,8878,15097,17456,23439,26918,2018-10-26 20:26:23
5418,6480,8451,10004,4367,5054,6418,7344,6163,6916,7932,8878,15116,17456,23404,26918,2018-10-26 20:28:23
5431,6480,8436,10004,4373,5054,6410,7344,6166,6916,7926,8878,15137,17456,23374,26918,2018-10-26 20:30:23
5446,6480,8524,10004,4380,5054,6454,7344,6169,6916,7954,8878,15162,17456,23543,26918,2018-10-26 20:32:23
5419,6480,8498,10004,4367,5054,6441,7344,6162,6916,7944,8878,15115,17456,23492,26918,2018-10-26 20:34:23
5430,6480,8477,10004,4372,5054,6430,7344,6164,6916,7937,8878,15133,17456,23448,26918,2018-10-26 20:36:23
5444,6480,8458,10004,4379,5054,6420,7344,6167,6916,7929,8878,15156,17456,23409,26918,2018-10-26 20:38:24
5416,6480,8441,10004,4365,5054,6411,7344,6159,6916,7923,8878,15106,17456,23376,26918,2018-10-26 20:40:24
5428,6480,8533,10004,4371,5054,6457,7344,6161,6916,7918,8878,15128,17456,23554,26918,2018-10-26 20:42:24
5445,6480,8512,10004,4378,5054,6446,7344,6165,6916,7944,8878,15154,17456,23513,26918,2018-10-26 20:44:24
5417,6480,8494,10004,4365,5054,6437,7344,6157,6916,7938,8878,15106,17456,23475,26918,2018-10-26 20:46:24
5433,6480,8479,10004,4372,5054,6428,7344,6161,6916,7931,8878,15133,17456,23443,26918,2018-10-26 20:48:24
5450,6480,8465,10004,4380,5054,6421,7344,6164,6916,7927,8878,15160,17456,23414,26918,2018-10-26 20:50:24
5422,6480,8450,10004,4366,5054,6413,7344,6156,6916,7921,8878,15110,17456,23383,26918,2018-10-26 20:52:24
5436,6480,8436,10004,4373,5054,6406,7344,6159,6916,7915,8878,15134,17456,23354,26918,2018-10-26 20:54:24
5456,6480,8534,10004,4354,5054,6401,7344,6148,6916,7911,8878,15166,17456,23544,26918,2018-10-26 20:56:25
5407,6480,8513,10004,4359,5054,6445,7344,6150,6916,7938,8878,15082,17456,23503,26918,2018-10-26 20:58:25
5439,6480,8491,10004,4373,5054,6433,7344,6157,6916,7930,8878,15135,17456,23456,26918,2018-10-26 21:00:25
5456,6480,8472,10004,4353,5054,6422,7344,6145,6916,7923,8878,15164,17456,23419,26918,2018-10-26 21:02:25
5408,6480,8456,10004,4359,5054,6414,7344,6149,6916,7918,8878,15082,17456,23386,26918,2018-10-26 21:04:25
5441,6480,8442,10004,4373,5054,6407,7344,6156,6916,7912,8878,15137,17456,23357,26918,2018-10-26 21:06:25
5398,6480,8428,10004,4353,5054,6399,7344,6143,6916,7907,8878,15061,17456,23328,26918,2018-10-26 21:08:25
5411,6480,8518,10004,4359,5054,6445,7344,6147,6916,7935,8878,15082,17456,23502,26918,2018-10-26 21:10:26
5397,6480,8518,10004,4352,5054,6444,7344,6142,6916,7933,8878,15159,17456,23500,26918,2018-10-26 21:12:26
5408,6480,8499,10004,4357,5054,6434,7344,6144,6916,7927,8878,15075,17456,23462,26918,2018-10-26 21:14:26
5421,6480,8480,10004,4363,5054,6425,7344,6148,6916,7921,8878,15099,17456,23424,26918,2018-10-26 21:16:26
5436,6480,8464,10004,4370,5054,6416,7344,6151,6916,7914,8878,15122,17456,23393,26918,2018-10-26 21:18:26
5416,6480,8460,10004,4360,5054,6414,7344,6145,6916,7912,8878,15088,17456,23383,26918,2018-10-26 21:20:26
5434,6480,8450,10004,4368,5054,6408,7344,6149,6916,7907,8878,15117,17456,23361,26918,2018-10-26 21:22:26
5396,6480,8442,10004,4351,5054,6404,7344,6139,6916,7904,8878,15051,17456,23345,26918,2018-10-26 21:24:27
5429,6480,8434,10004,4366,5054,6399,7344,6147,6916,7901,8878,15106,17456,23328,26918,2018-10-26 21:26:27
5450,6480,8425,10004,4375,5054,6394,7344,6135,6916,7897,8878,15139,17456,23305,26918,2018-10-26 21:28:27
5406,6480,8522,10004,4355,5054,6443,7344,6139,6916,7893,8878,15064,17456,23495,26918,2018-10-26 21:30:27
5443,6480,8505,10004,4371,5054,6434,7344,6148,6916,7920,8878,15127,17456,23461,26918,2018-10-26 21:32:28
5401,6480,8492,10004,4352,5054,6427,7344,6136,6916,7916,8878,15054,17456,23433,26918,2018-10-26 21:34:27
5417,6480,8482,10004,4359,5054,6421,7344,6140,6916,7911,8878,15079,17456,23411,26918,2018-10-26 21:36:27
5398,6480,8472,10004,4350,5054,6416,7344,6134,6916,7907,8878,15046,17456,23393,26918,2018-10-26 21:38:28
5414,6480,8464,10004,4357,5054,6412,7344,6137,6916,7904,8878,15072,17456,23375,26918,2018-10-26 21:40:28
5432,6480,8454,10004,4365,5054,6406,7344,6142,6916,7900,8878,15102,17456,23354,26918,2018-10-26 21:42:28
5393,6480,8442,10004,4347,5054,6400,7344,6131,6916,7895,8878,15135,17456,23327,26918,2018-10-26 21:44:28
5425,6480,8432,10004,4361,5054,6395,7344,6138,6916,7891,8878,15088,17456,23307,26918,2018-10-26 21:46:28
5446,6480,8425,10004,4371,5054,6390,7344,6128,6916,7887,8878,15123,17456,23291,26918,2018-10-26 21:48:28
5403,6480,8416,10004,4351,5054,6386,7344,6131,6916,7883,8878,15048,17456,23483,26918,2018-10-26 21:50:28
5441,6480,8511,10004,4368,5054,6433,7344,6140,6916,7912,8878,15112,17456,23455,26918,2018-10-26 21:52:29
5399,6480,8497,10004,4348,5054,6426,7344,6129,6916,7907,8878,15040,17456,23427,26918,2018-10-26 21:54:29
5416,6480,8488,10004,4356,5054,6421,7344,6133,6916,7904,8878,15068,17456,23407,26918,2018-10-26 21:56:29
5397,6480,8479,10004,4347,5054,6416,7344,6128,6916,7900,8878,15036,17456,23389,26918,2018-10-26 21:58:29
5411,6480,8467,10004,4353,5054,6410,7344,6130,6916,7895,8878,15057,17456,23365,26918,2018-10-26 22:00:29
5431,6480,8460,10004,4363,5054,6406,7344,6135,6916,7893,8878,15092,17456,23351,26918,2018-10-26 22:02:30
5394,6480,8451,10004,4345,5054,6401,7344,6124,6916,7889,8878,15024,17456,23329,26918,2018-10-26 22:04:30
5428,6480,8443,10004,4361,5054,6396,7344,6133,6916,7885,8878,15085,17456,23313,26918,2018-10-26 22:06:29
5391,6480,8434,10004,4343,5054,6392,7344,6122,6916,7882,8878,15120,17456,23295,26918,2018-10-26 22:08:30
5403,6480,8421,10004,4349,5054,6385,7344,6125,6916,7876,8878,15039,17456,23269,26918,2018-10-26 22:10:32
5439,6480,8411,10004,4365,5054,6379,7344,6133,6916,7872,8878,15099,17456,23246,26918,2018-10-26 22:12:30
5398,6480,8504,10004,4346,5054,6426,7344,6123,6916,7901,8878,15028,17456,23427,26918,2018-10-26 22:14:30
5413,6480,8492,10004,4352,5054,6419,7344,6126,6916,7897,8878,15053,17456,23401,26918,2018-10-26 22:16:30
5394,6480,8478,10004,4343,5054,6413,7344,6120,6916,7892,8878,15019,17456,23374,26918,2018-10-26 22:18:30
5409,6480,8468,10004,4351,5054,6407,7344,6124,6916,7887,8878,15046,17456,23352,26918,2018-10-26 22:20:31
5429,6480,8461,10004,4359,5054,6403,7344,6128,6916,7885,8878,15078,17456,23337,26918,2018-10-26 22:22:31
5407,6480,8450,10004,4349,5054,6397,7344,6123,6916,7880,8878,15041,17456,23314,26918,2018-10-26 22:24:31
5425,6480,8441,10004,4357,5054,6392,7344,6126,6916,7877,8878,15070,17456,23297,26918,2018-10-26 22:26:31
5389,6480,8435,10004,4340,5054,6388,7344,6116,6916,7873,8878,15006,17456,23281,26918,2018-10-26 22:28:31
5405,6480,8428,10004,4347,5054,6385,7344,6120,6916,7871,8878,15033,17456,23268,26918,2018-10-26 22:30:31
5388,6480,8422,10004,4339,5054,6381,7344,6114,6916,7867,8878,15103,17456,23254,26918,2018-10-26 22:32:31
5404,6480,8417,10004,4347,5054,6379,7344,6119,6916,7865,8878,15030,17456,23243,26918,2018-10-26 22:34:32
5421,6480,8412,10004,4354,5054,6376,7344,6122,6916,7862,8878,15059,17456,23231,26918,2018-10-26 22:36:32
5403,6480,8408,10004,4345,5054,6374,7344,6117,6916,7861,8878,15026,17456,23221,26918,2018-10-26 22:38:32
5421,6480,8403,10004,4353,5054,6371,7344,6121,6916,7858,8878,15056,17456,23209,26918,2018-10-26 22:40:32
5387,6480,8502,10004,4337,5054,6420,7344,6111,6916,7855,8878,15096,17456,23401,26918,2018-10-26 22:42:32
5421,6480,8493,10004,4353,5054,6416,7344,6120,6916,7885,8878,15055,17456,23383,26918,2018-10-26 22:44:32
5386,6480,8482,10004,4337,5054,6410,7344,6110,6916,7881,8878,15092,17456,23360,26918,2018-10-26 22:46:32
5402,6480,8474,10004,4344,5054,6405,7344,6113,6916,7877,8878,15018,17456,23344,26918,2018-10-26 22:48:32
5423,6480,8468,10004,4353,5054,6402,7344,6119,6916,7874,8878,15054,17456,23331,26918,2018-10-26 22:50:33
5405,6480,8465,10004,4345,5054,6399,7344,6113,6916,7872,8878,15022,17456,23322,26918,2018-10-26 22:52:33
5429,6480,8465,10004,4355,5054,6400,7344,6119,6916,7872,8878,15062,17456,23321,26918,2018-10-26 22:54:33
5393,6480,8464,10004,4339,5054,6399,7344,6109,6916,7871,8878,14999,17456,23318,26918,2018-10-26 22:56:33
5434,6480,8460,10004,4357,5054,6397,7344,6118,6916,7868,8878,15068,17456,23309,26918,2018-10-26 22:58:33
5396,6480,8454,10004,4340,5054,6393,7344,6109,6916,7865,8878,15005,17456,23296,26918,2018-10-26 23:00:33
5415,6480,8451,10004,4348,5054,6392,7344,6113,6916,7864,8878,15035,17456,23290,26918,2018-10-26 23:02:33
5399,6480,8451,10004,4341,5054,6391,7344,6108,6916,7863,8878,15006,17456,23290,26918,2018-10-26 23:04:34
5421,6480,8451,10004,4351,5054,6390,7344,6113,6916,7862,8878,15044,17456,23286,26918,2018-10-26 23:06:34
5387,6480,8449,10004,4335,5054,6389,7344,6104,6916,7861,8878,14985,17456,23280,26918,2018-10-26 23:08:34
5405,6480,8447,10004,4343,5054,6387,7344,6108,6916,7859,8878,15014,17456,23275,26918,2018-10-26 23:10:34
5392,6480,8448,10004,4337,5054,6388,7344,6104,6916,7859,8878,14992,17456,23274,26918,2018-10-26 23:12:34
5414,6480,8450,10004,4347,5054,6389,7344,6110,6916,7859,8878,15027,17456,23278,26918,2018-10-26 23:14:34
5384,6480,8452,10004,4332,5054,6390,7344,6101,6916,7859,8878,15075,17456,23281,26918,2018-10-26 23:16:34
5422,6480,8453,10004,4350,5054,6390,7344,6111,6916,7858,8878,15042,17456,23281,26918,2018-10-26 23:18:35
5390,6480,8456,10004,4335,5054,6391,7344,6101,6916,7858,8878,14983,17456,23286,26918,2018-10-26 23:20:35
5411,6480,8458,10004,4344,5054,6392,7344,6106,6916,7858,8878,15019,17456,23288,26918,2018-10-26 23:22:35
5396,6480,8458,10004,4337,5054,6392,7344,6102,6916,7858,8878,14994,17456,23287,26918,2018-10-26 23:24:35
5418,6480,8458,10004,4348,5054,6391,7344,6107,6916,7856,8878,15030,17456,23283,26918,2018-10-26 23:26:35
5387,6480,8460,10004,4333,5054,6392,7344,6099,6916,7856,8878,14977,17456,23288,26918,2018-10-26 23:28:35
5406,6480,8462,10004,4341,5054,6392,7344,6102,6916,7855,8878,15007,17456,23292,26918,2018-10-26 23:30:35
5392,6480,8460,10004,4334,5054,6391,7344,6099,6916,7854,8878,14981,17456,23287,26918,2018-10-26 23:32:35
5410,6480,8457,10004,4343,5054,6389,7344,6102,6916,7853,8878,15013,17456,23278,26918,2018-10-26 23:34:36
5435,6480,8454,10004,4353,5054,6388,7344,6093,6916,7850,8878,15052,17456,23270,26918,2018-10-26 23:36:36
5416,6480,8454,10004,4345,5054,6387,7344,6103,6916,7850,8878,15021,17456,23269,26918,2018-10-26 23:38:36
5386,6480,8459,10004,4330,5054,6389,7344,6094,6916,7850,8878,14966,17456,23277,26918,2018-10-26 23:40:36
5407,6480,8464,10004,4340,5054,6391,7344,6100,6916,7851,8878,15004,17456,23284,26918,2018-10-26 23:42:36
5400,6480,8485,10004,4337,5054,6349,7344,6097,6916,7824,8878,14990,17456,23321,26918,2018-10-26 23:44:36
5426,6480,8386,10004,4349,5054,6351,7344,6102,6916,7825,8878,15034,17456,23129,26918,2018-10-26 23:46:36
