R1,R1_,R2,R2_,G1,G1_,G2,G2_,B1,B1_,B2,B2_,timestamp
9567,9452,8333,8084,7333,7155,6489,6213,9405,9062,8576,8090,2018-11-26 18:01:54
9628,9452,8338,8084,7363,7155,6492,6213,9421,9062,8580,8090,2018-11-26 18:03:54
9587,9452,8389,8084,7344,7155,6506,6213,9413,9062,8569,8090,2018-11-26 18:05:54
9651,9452,8379,8084,7373,7155,6504,6213,9406,9062,8574,8090,2018-11-26 18:07:54
9582,9452,8374,8084,7342,7155,6505,6213,9416,9062,8583,8090,2018-11-26 18:09:54
9642,9452,8376,8084,7370,7155,6508,6213,9430,9062,8587,8090,2018-11-26 18:11:54
9601,9452,8371,8084,7352,7155,6506,6213,9424,9062,8590,8090,2018-11-26 18:13:54
9670,9452,8368,8084,7337,7155,6507,6213,9418,9062,8595,8090,2018-11-26 18:15:55
9596,9452,8363,8084,7349,7155,6506,6213,9424,9062,8597,8090,2018-11-26 18:17:55
9656,9452,8422,8084,7377,7155,6507,6213,9437,9062,8599,8090,2018-11-26 18:19:55
9612,9452,8416,8084,7357,7155,6521,6213,9430,9062,8589,8090,2018-11-26 18:21:55
9578,9452,8408,8084,7342,7155,6520,6213,9423,9062,8594,8090,2018-11-26 18:23:55
9619,9452,8420,8084,7361,7155,6524,6213,9433,9062,8594,8090,2018-11-26 18:25:55
9584,9452,8412,8084,7345,7155,6523,6213,9426,9062,8599,8090,2018-11-26 18:27:55
9633,9452,8403,8084,7368,7155,6521,6213,9438,9062,8603,8090,2018-11-26 18:29:56
9667,9452,8395,8084,7384,7155,6519,6213,9445,9062,8606,8090,2018-11-26 18:31:56
9619,9452,8397,8084,7362,7155,6521,6213,9437,9062,8609,8090,2018-11-26 18:33:56
9682,9452,8390,8084,7346,7155,6519,6213,9430,9062,8612,8090,2018-11-26 18:35:56
9632,9452,8440,8084,7368,7155,6533,6213,9441,9062,8601,8090,2018-11-26 18:37:56
9663,9452,8428,8084,7383,7155,6530,6213,9448,9062,8606,8090,2018-11-26 18:39:56
9617,9452,8428,8084,7363,7155,6531,6213,9441,9062,8610,8090,2018-11-26 18:41:57
9675,9452,8420,8084,7390,7155,6530,6213,9452,9062,8614,8090,2018-11-26 18:43:57
9629,9452,8414,8084,7369,7155,6529,6213,9446,9062,8619,8090,2018-11-26 18:45:57
9656,9452,8412,8084,7382,7155,6529,6213,9452,9062,8621,8090,2018-11-26 18:47:57
9613,9452,8404,8084,7363,7155,6527,6213,9443,9062,8623,8090,2018-11-26 18:49:57
9668,9452,8450,8084,7387,7155,6538,6213,9455,9062,8610,8090,2018-11-26 18:51:57
9598,9452,8439,8084,7355,7155,6537,6213,9441,9062,8617,8090,2018-11-26 18:53:57
9646,9452,8436,8084,7377,7155,6537,6213,9452,9062,8619,8090,2018-11-26 18:55:57
9603,9452,8425,8084,7357,7155,6533,6213,9442,9062,8621,8090,2018-11-26 18:57:57
9652,9452,8416,8084,7381,7155,6532,6213,9454,9062,8627,8090,2018-11-26 18:59:58
9683,9452,8465,8084,7395,7155,6530,6213,9461,9062,8630,8090,2018-11-26 19:01:58
9630,9452,8463,8084,7371,7155,6545,6213,9451,9062,8617,8090,2018-11-26 19:03:58
9692,9452,8451,8084,7354,7155,6543,6213,9444,9062,8624,8090,2018-11-26 19:05:58
9637,9452,8440,8084,7375,7155,6540,6213,9455,9062,8628,8090,2018-11-26 19:07:58
9665,9452,8430,8084,7388,7155,6538,6213,9462,9062,8632,8090,2018-11-26 19:09:58
9615,9452,8428,8084,7365,7155,6538,6213,9452,9062,8634,8090,2018-11-26 19:11:58
9670,9452,8421,8084,7391,7155,6537,6213,9465,9062,8639,8090,2018-11-26 19:13:59
9598,9452,8466,8084,7358,7155,6549,6213,9448,9062,8627,8090,2018-11-26 19:15:59
9642,9452,8462,8084,7378,7155,6548,6213,9459,9062,8629,8090,2018-11-26 19:17:59
9600,9452,8449,8084,7359,7155,6545,6213,9450,9062,8634,8090,2018-11-26 19:19:59
9645,9452,8440,8084,7380,7155,6542,6213,9461,9062,8637,8090,2018-11-26 19:21:59
9670,9452,8432,8084,7392,7155,6541,6213,9467,9062,8642,8090,2018-11-26 19:23:59
9619,9452,8429,8084,7369,7155,6540,6213,9457,9062,8643,8090,2018-11-26 19:25:59
9667,9452,8473,8084,7391,7155,6553,6213,9467,9062,8633,8090,2018-11-26 19:28:00
9619,9452,8460,8084,7369,7155,6549,6213,9457,9062,8636,8090,2018-11-26 19:30:00
9639,9452,8451,8084,7378,7155,6549,6213,9464,9062,8643,8090,2018-11-26 19:32:00
9696,9452,8447,8084,7404,7155,6547,6213,9474,9062,8643,8090,2018-11-26 19:34:00
9643,9452,8440,8084,7380,7155,6545,6213,9465,9062,8646,8090,2018-11-26 19:36:00
9702,9452,8489,8084,7408,7155,6559,6213,9477,9062,8636,8090,2018-11-26 19:38:00
9626,9452,8486,8084,7373,7155,6559,6213,9464,9062,8638,8090,2018-11-26 19:40:00
9677,9452,8478,8084,7398,7155,6558,6213,9477,9062,8645,8090,2018-11-26 19:42:01
9632,9452,8467,8084,7377,7155,6556,6213,9468,9062,8649,8090,2018-11-26 19:44:01
9647,9452,8454,8084,7384,7155,6551,6213,9469,9062,8649,8090,2018-11-26 19:46:01
9700,9452,8450,8084,7408,7155,6551,6213,9481,9062,8651,8090,2018-11-26 19:48:01
9646,9452,8495,8084,7383,7155,6562,6213,9470,9062,8639,8090,2018-11-26 19:50:01
9696,9452,8481,8084,7407,7155,6560,6213,9481,9062,8646,8090,2018-11-26 19:52:01
9620,9452,8469,8084,7371,7155,6556,6213,9465,9062,8650,8090,2018-11-26 19:54:01
9664,9452,8465,8084,7392,7155,6556,6213,9476,9062,8652,8090,2018-11-26 19:56:02
9618,9452,8453,8084,7370,7155,6552,6213,9465,9062,8654,8090,2018-11-26 19:58:02
9658,9452,8497,8084,7389,7155,6564,6213,9475,9062,8643,8090,2018-11-26 20:00:02
9679,9452,8482,8084,7399,7155,6561,6213,9479,9062,8648,8090,2018-11-26 20:02:02
9637,9452,8482,8084,7380,7155,6561,6213,9472,9062,8648,8090,2018-11-26 20:04:02
9683,9452,8471,8084,7402,7155,6559,6213,9480,9062,8654,8090,2018-11-26 20:06:02
9706,9452,8458,8084,7412,7155,6554,6213,9484,9062,8655,8090,2018-11-26 20:08:02
9647,9452,8454,8084,7385,7155,6553,6213,9474,9062,8656,8090,2018-11-26 20:10:02
9696,9452,8494,8084,7408,7155,6564,6213,9485,9062,8644,8090,2018-11-26 20:12:03
9638,9452,8480,8084,7381,7155,6561,6213,9472,9062,8650,8090,2018-11-26 20:14:03
9656,9452,8468,8084,7389,7155,6558,6213,9476,9062,8653,8090,2018-11-26 20:16:03
9711,9452,8464,8084,7415,7155,6557,6213,9466,9062,8656,8090,2018-11-26 20:18:03
9648,9452,8453,8084,7386,7155,6554,6213,9475,9062,8658,8090,2018-11-26 20:20:03
9698,9452,8496,8084,7409,7155,6566,6213,9485,9062,8648,8090,2018-11-26 20:22:03
9617,9452,8480,8084,7371,7155,6562,6213,9468,9062,8651,8090,2018-11-26 20:24:03
9656,9452,8475,8084,7390,7155,6561,6213,9478,9062,8654,8090,2018-11-26 20:26:04
9710,9452,8466,8084,7415,7155,6560,6213,9467,9062,8660,8090,2018-11-26 20:28:04
9623,9452,8510,8084,7375,7155,6571,6213,9473,9062,8647,8090,2018-11-26 20:30:04
9663,9452,8503,8084,7395,7155,6570,6213,9482,9062,8651,8090,2018-11-26 20:32:04
9715,9452,8486,8084,7371,7155,6566,6213,9470,9062,8655,8090,2018-11-26 20:34:04
9653,9452,8475,8084,7390,7155,6564,6213,9480,9062,8661,8090,2018-11-26 20:36:04
9673,9452,8464,8084,7400,7155,6561,6213,9486,9062,8665,8090,2018-11-26 20:38:04
9624,9452,8517,8084,7376,7155,6575,6213,9474,9062,8651,8090,2018-11-26 20:40:05
9663,9452,8498,8084,7394,7155,6570,6213,9484,9062,8655,8090,2018-11-26 20:42:05
9718,9452,8484,8084,7420,7155,6567,6213,9474,9062,8660,8090,2018-11-26 20:44:05
9634,9452,8473,8084,7381,7155,6565,6213,9479,9062,8664,8090,2018-11-26 20:46:05
9676,9452,8469,8084,7401,7155,6564,6213,9488,9062,8666,8090,2018-11-26 20:48:05
9626,9452,8511,8084,7378,7155,6575,6213,9478,9062,8656,8090,2018-11-26 20:50:05
9664,9452,8494,8084,7396,7155,6571,6213,9487,9062,8662,8090,2018-11-26 20:52:05
9679,9452,8485,8084,7403,7155,6568,6213,9489,9062,8664,8090,2018-11-26 20:54:06
9628,9452,8472,8084,7380,7155,6565,6213,9479,9062,8667,8090,2018-11-26 20:56:06
9667,9452,8514,8084,7397,7155,6576,6213,9487,9062,8654,8090,2018-11-26 20:58:06
9682,9452,8497,8084,7405,7155,6572,6213,9491,9062,8659,8090,2018-11-26 21:00:06
9629,9452,8488,8084,7380,7155,6568,6213,9479,9062,8659,8090,2018-11-26 21:02:06
9667,9452,8474,8084,7398,7155,6565,6213,9489,9062,8664,8090,2018-11-26 21:04:06
9716,9452,8519,8084,7374,7155,6578,6213,9476,9062,8653,8090,2018-11-26 21:06:06
9626,9452,8500,8084,7379,7155,6573,6213,9479,9062,8659,8090,2018-11-26 21:08:06
9667,9452,8493,8084,7398,7155,6571,6213,9489,9062,8662,8090,2018-11-26 21:10:07
9714,9452,8477,8084,7420,7155,6567,6213,9476,9062,8665,8090,2018-11-26 21:12:07
9649,9452,8522,8084,7389,7155,6579,6213,9485,9062,8669,8090,2018-11-26 21:14:07
9664,9452,8513,8084,7397,7155,6577,6213,9490,9062,8657,8090,2018-11-26 21:16:07
9708,9452,8494,8084,7417,7155,6573,6213,9497,9062,8662,8090,2018-11-26 21:18:07
9643,9452,8479,8084,7387,7155,6568,6213,9484,9062,8666,8090,2018-11-26 21:20:07
9658,9452,8524,8084,7394,7155,6580,6213,9489,9062,8668,8090,2018-11-26 21:22:07
9702,9452,8515,8084,7415,7155,6578,6213,9496,9062,8656,8090,2018-11-26 21:24:08
9641,9452,8499,8084,7386,7155,6574,6213,9484,9062,8662,8090,2018-11-26 21:26:08
9683,9452,8487,8084,7407,7155,6572,6213,9495,9062,8668,8090,2018-11-26 21:28:08
9697,9452,8532,8084,7413,7155,6569,6213,9499,9062,8672,8090,2018-11-26 21:30:08
9638,9452,8520,8084,7385,7155,6581,6213,9486,9062,8659,8090,2018-11-26 21:32:08
9678,9452,8503,8084,7405,7155,6577,6213,9497,9062,8665,8090,2018-11-26 21:34:08
9730,9452,8490,8084,7382,7155,6574,6213,9486,9062,8671,8090,2018-11-26 21:36:08
9638,9452,8534,8084,7386,7155,6571,6213,9487,9062,8674,8090,2018-11-26 21:38:09
9675,9452,8522,8084,7403,7155,6582,6213,9496,9062,8659,8090,2018-11-26 21:40:09
9719,9452,8503,8084,7423,7155,6577,6213,9504,9062,8666,8090,2018-11-26 21:42:09
9632,9452,8488,8084,7384,7155,6573,6213,9487,9062,8670,8090,2018-11-26 21:44:09
9666,9452,8482,8084,7400,7155,6572,6213,9496,9062,8672,8090,2018-11-26 21:46:09
9709,9452,8522,8084,7420,7155,6583,6213,9505,9062,8660,8090,2018-11-26 21:48:09
9648,9452,8505,8084,7392,7155,6579,6213,9493,9062,8667,8090,2018-11-26 21:50:09
9657,9452,8490,8084,7396,7155,6574,6213,9494,9062,8670,8090,2018-11-26 21:52:10
9694,9452,8480,8084,7413,7155,6572,6213,9501,9062,8671,8090,2018-11-26 21:54:10
9635,9452,8518,8084,7386,7155,6582,6213,9489,9062,8660,8090,2018-11-26 21:56:10
9671,9452,8502,8084,7403,7155,6577,6213,9498,9062,8666,8090,2018-11-26 21:58:10
9683,9452,8489,8084,7409,7155,6575,6213,9503,9062,8672,8090,2018-11-26 22:00:10
9729,9452,8484,8084,7383,7155,6574,6213,9489,9062,8674,8090,2018-11-26 22:02:10
9661,9452,8522,8084,7399,7155,6584,6213,9496,9062,8663,8090,2018-11-26 22:04:10
9670,9452,8502,8084,7402,7155,6577,6213,9498,9062,8666,8090,2018-11-26 22:06:11
9712,9452,8493,8084,7422,7155,6575,6213,9505,9062,8668,8090,2018-11-26 22:08:11
9648,9452,8480,8084,7393,7155,6572,6213,9492,9062,8672,8090,2018-11-26 22:10:11
9687,9452,8519,8084,7410,7155,6582,6213,9500,9062,8660,8090,2018-11-26 22:12:11
9699,9452,8503,8084,7416,7155,6578,6213,9503,9062,8667,8090,2018-11-26 22:14:11
9641,9452,8495,8084,7389,7155,6576,6213,9491,9062,8668,8090,2018-11-26 22:16:11
9677,9452,8485,8084,7406,7155,6574,6213,9500,9062,8673,8090,2018-11-26 22:18:11
9724,9452,8526,8084,7427,7155,6584,6213,9488,9062,8660,8090,2018-11-26 22:20:11
9636,9452,8511,8084,7387,7155,6582,6213,9491,9062,8667,8090,2018-11-26 22:22:12
9669,9452,8503,8084,7402,7155,6579,6213,9498,9062,8668,8090,2018-11-26 22:24:12
9713,9452,8488,8084,7423,7155,6576,6213,9507,9062,8672,8090,2018-11-26 22:26:12
9652,9452,8530,8084,7395,7155,6586,6213,9495,9062,8661,8090,2018-11-26 22:28:12
9671,9452,8526,8084,7404,7155,6585,6213,9501,9062,8662,8090,2018-11-26 22:30:12
9710,9452,8508,8084,7422,7155,6581,6213,9509,9062,8669,8090,2018-11-26 22:32:12
9648,9452,8492,8084,7393,7155,6577,6213,9495,9062,8672,8090,2018-11-26 22:34:12
9655,9452,8533,8084,7397,7155,6587,6213,9498,9062,8659,8090,2018-11-26 22:36:13
9691,9452,8521,8084,7413,7155,6585,6213,9505,9062,8664,8090,2018-11-26 22:38:13
9631,9452,8501,8084,7385,7155,6579,6213,9491,9062,8668,8090,2018-11-26 22:40:13
9662,9452,8486,8084,7399,7155,6575,6213,9499,9062,8673,8090,2018-11-26 22:42:13
9668,9452,8525,8084,7403,7155,6585,6213,9500,9062,8661,8090,2018-11-26 22:44:13
9708,9452,8513,8084,7421,7155,6582,6213,9508,9062,8664,8090,2018-11-26 22:46:13
9640,9452,8494,8084,7390,7155,6577,6213,9493,9062,8670,8090,2018-11-26 22:48:13
9673,9452,8479,8084,7406,7155,6574,6213,9501,9062,8675,8090,2018-11-26 22:50:14
9683,9452,8527,8084,7410,7155,6587,6213,9504,9062,8661,8090,2018-11-26 22:52:14
9624,9452,8508,8084,7383,7155,6582,6213,9491,9062,8669,8090,2018-11-26 22:54:14
9654,9452,8491,8084,7397,7155,6578,6213,9498,9062,8673,8090,2018-11-26 22:56:14
9660,9452,8474,8084,7400,7155,6573,6213,9500,9062,8676,8090,2018-11-26 22:58:14
9698,9452,8520,8084,7418,7155,6585,6213,9508,9062,8664,8090,2018-11-26 23:00:14
9632,9452,8500,8084,7387,7155,6580,6213,9494,9062,8669,8090,2018-11-26 23:02:14
9661,9452,8483,8084,7401,7155,6575,6213,9499,9062,8673,8090,2018-11-26 23:04:15
9667,9452,8524,8084,7402,7155,6586,6213,9500,9062,8662,8090,2018-11-26 23:06:15
9705,9452,8511,8084,7420,7155,6583,6213,9507,9062,8666,8090,2018-11-26 23:08:15
9635,9452,8493,8084,7388,7155,6578,6213,9494,9062,8672,8090,2018-11-26 23:10:15
9666,9452,8479,8084,7403,7155,6575,6213,9500,9062,8676,8090,2018-11-26 23:12:15
9673,9452,8528,8084,7406,7155,6588,6213,9501,9062,8663,8090,2018-11-26 23:14:15
9612,9452,8507,8084,7377,7155,6583,6213,9487,9062,8669,8090,2018-11-26 23:16:15
9638,9452,8488,8084,7389,7155,6578,6213,9492,9062,8675,8090,2018-11-26 23:18:16
9643,9452,8473,8084,7391,7155,6574,6213,9492,9062,8677,8090,2018-11-26 23:20:16
9678,9452,8518,8084,7407,7155,6585,6213,9499,9062,8664,8090,2018-11-26 23:22:16
9610,9452,8498,8084,7375,7155,6580,6213,9483,9062,8672,8090,2018-11-26 23:24:16
9635,9452,8479,8084,7386,7155,6576,6213,9489,9062,8677,8090,2018-11-26 23:26:16
9635,9452,8517,8084,7386,7155,6586,6213,9488,9062,8667,8090,2018-11-26 23:28:16
9667,9452,8502,8084,7400,7155,6582,6213,9493,9062,8670,8090,2018-11-26 23:30:17
9596,9452,8482,8084,7367,7155,6577,6213,9477,9062,8677,8090,2018-11-26 23:32:17
9618,9452,8520,8084,7377,7155,6586,6213,9481,9062,8680,8090,2018-11-26 23:34:17
9613,9452,8492,8084,7375,7155,6579,6213,9480,9062,8672,8090,2018-11-26 23:36:17
9644,9452,8481,8084,7389,7155,6577,6213,9486,9062,8676,8090,2018-11-26 23:38:17
9574,9452,8460,8084,7356,7155,6571,6213,9470,9062,8680,8090,2018-11-26 23:40:17
9674,9452,8493,8084,7354,7155,6580,6213,9469,9062,8671,8090,2018-11-26 23:42:17
9589,9452,8477,8084,7363,7155,6576,6213,9474,9062,8676,8090,2018-11-26 23:44:17
9612,9452,8456,8084,7374,7155,6569,6213,9478,9062,8680,8090,2018-11-26 23:46:18
9641,9452,8491,8084,7387,7155,6579,6213,9484,9062,8672,8090,2018-11-26 23:48:18
9639,9452,8469,8084,7386,7155,6574,6213,9484,9062,8679,8090,2018-11-26 23:50:18
9567,9452,8456,8084,7353,7155,6570,6213,9468,9062,8682,8090,2018-11-26 23:52:18
9586,9452,8492,8084,7362,7155,6581,6213,9472,9062,8675,8090,2018-11-26 23:54:18
9607,9452,8465,8084,7371,7155,6572,6213,9476,9062,8679,8090,2018-11-26 23:56:18
9601,9452,8505,8084,7368,7155,6584,6213,9475,9062,8684,8090,2018-11-26 23:58:18
9642,9452,8493,8084,7387,7155,6581,6213,9483,9062,8672,8090,2018-11-27 00:00:18
9561,9452,8468,8084,7349,7155,6573,6213,9464,9062,8679,8090,2018-11-27 00:02:19
9557,9452,8447,8084,7347,7155,6567,6213,9463,9062,8682,8090,2018-11-27 00:04:19
9576,9452,8490,8084,7357,7155,6579,6213,9468,9062,8673,8090,2018-11-27 00:06:19
9599,9452,8465,8084,7367,7155,6574,6213,9473,9062,8681,8090,2018-11-27 00:08:19
9628,9452,8506,8084,7381,7155,6567,6213,9480,9062,8684,8090,2018-11-27 00:10:19
9621,9452,8477,8084,7377,7155,6577,6213,9477,9062,8678,8090,2018-11-27 00:12:19
9547,9452,8462,8084,7343,7155,6573,6213,9461,9062,8682,8090,2018-11-27 00:14:19
9567,9452,8501,8084,7352,7155,6583,6213,9465,9062,8670,8090,2018-11-27 00:16:20
9592,9452,8473,8084,7364,7155,6576,6213,9471,9062,8678,8090,2018-11-27 00:18:20
9587,9452,8451,8084,7361,7155,6569,6213,9469,9062,8682,8090,2018-11-27 00:20:20
9630,9452,8444,8084,7381,7155,6568,6213,9478,9062,8685,8090,2018-11-27 00:22:20
9550,9452,8478,8084,7344,7155,6577,6213,9460,9062,8678,8090,2018-11-27 00:24:20
9546,9452,8454,8084,7342,7155,6570,6213,9459,9062,8683,8090,2018-11-27 00:26:20
9565,9452,8500,8084,7352,7155,6584,6213,9465,9062,8687,8090,2018-11-27 00:28:21
9588,9452,8471,8084,7362,7155,6576,6213,9470,9062,8681,8090,2018-11-27 00:30:21
9615,9452,8447,8084,7375,7155,6569,6213,9476,9062,8685,8090,2018-11-27 00:32:21
9603,9452,8480,8084,7369,7155,6578,6213,9473,9062,8676,8090,2018-11-27 00:34:21
9627,9452,8458,8084,7380,7155,6572,6213,9454,9062,8681,8090,2018-11-27 00:36:21
9540,9452,8437,8084,7339,7155,6566,6213,9458,9062,8686,8090,2018-11-27 00:38:21
9557,9452,8467,8084,7348,7155,6575,6213,9463,9062,8679,8090,2018-11-27 00:40:21
9548,9452,8449,8084,7344,7155,6570,6213,9461,9062,8684,8090,2018-11-27 00:42:21
9567,9452,8486,8084,7352,7155,6579,6213,9465,9062,8673,8090,2018-11-27 00:44:22
9592,9452,8459,8084,7364,7155,6573,6213,9471,9062,8682,8090,2018-11-27 00:46:22
9598,9452,8442,8084,7367,7155,6568,6213,9471,9062,8684,8090,2018-11-27 00:48:22
9520,9452,8488,8084,7330,7155,6581,6213,9454,9062,8689,8090,2018-11-27 00:50:22
9536,9452,8458,8084,7339,7155,6573,6213,9459,9062,8683,8090,2018-11-27 00:52:22
9553,9452,8435,8084,7347,7155,6566,6213,9463,9062,8688,8090,2018-11-27 00:54:22
9544,9452,8468,8084,7343,7155,6576,6213,9461,9062,8681,8090,2018-11-27 00:56:22
9566,9452,8449,8084,7353,7155,6571,6213,9467,9062,8686,8090,2018-11-27 00:58:22
9586,9452,8487,8084,7362,7155,6582,6213,9471,9062,8691,8090,2018-11-27 01:00:23
9612,9452,8456,8084,7374,7155,6573,6213,9476,9062,8684,8090,2018-11-27 01:39:27
9598,9452,8439,8084,7367,7155,6568,6213,9473,9062,8689,8090,2018-11-27 01:39:34
9514,9452,8470,8084,7327,7155,6576,6213,9452,9062,8678,8090,2018-11-27 01:39:39
9528,9452,8442,8084,7334,7155,6568,6213,9456,9062,8684,8090,2018-11-27 01:39:43
9520,9452,8480,8084,7331,7155,6579,6213,9454,9062,8676,8090,2018-11-27 01:39:47
9537,9452,8457,8084,7338,7155,6572,6213,9458,9062,8681,8090,2018-11-27 01:39:52
9556,9452,8434,8084,7347,7155,6566,6213,9462,9062,8686,8090,2018-11-27 01:39:56
9580,9452,8469,8084,7359,7155,6576,6213,9468,9062,8679,8090,2018-11-27 01:40:00
9566,9452,8441,8084,7351,7155,6568,6213,9464,9062,8685,8090,2018-11-27 01:40:04
9589,9452,8485,8084,7362,7155,6580,6213,9468,9062,8687,8090,2018-11-27 01:40:08
9509,9452,8454,8084,7325,7155,6572,6213,9450,9062,8682,8090,2018-11-27 01:40:13
9524,9452,8430,8084,7332,7155,6565,6213,9454,9062,8687,8090,2018-11-27 01:40:16
9523,9452,8476,8084,7332,7155,6578,6213,9455,9062,8677,8090,2018-11-27 01:40:20
9539,9452,8446,8084,7339,7155,6570,6213,9458,9062,8685,8090,2018-11-27 01:40:25
9556,9452,8482,8084,7347,7155,6579,6213,9463,9062,8674,8090,2018-11-27 01:40:30
9545,9452,8450,8084,7343,7155,6571,6213,9461,9062,8683,8090,2018-11-27 01:40:36
9561,9452,8432,8084,7351,7155,6566,6213,9464,9062,8688,8090,2018-11-27 01:40:40
9579,9452,8462,8084,7359,7155,6574,6213,9468,9062,8681,8090,2018-11-27 01:40:45
9598,9452,8434,8084,7367,7155,6567,6213,9472,9062,8688,8090,2018-11-27 01:40:48
9577,9452,8464,8084,7358,7155,6575,6213,9467,9062,8679,8090,2018-11-27 01:40:52
9598,9452,8441,8084,7368,7155,6568,6213,9447,9062,8684,8090,2018-11-27 01:42:26
9507,9452,8477,8084,7325,7155,6578,6213,9451,9062,8675,8090,2018-11-27 01:44:26
9598,9452,8443,8084,7368,7155,6568,6213,9448,9062,8682,8090,2018-11-27 01:46:26
9506,9452,8423,8084,7325,7155,6563,6213,9451,9062,8688,8090,2018-11-27 01:48:26
9516,9452,8452,8084,7329,7155,6571,6213,9453,9062,8680,8090,2018-11-27 01:50:26
9530,9452,8423,8084,7335,7155,6563,6213,9456,9062,8687,8090,2018-11-27 01:52:26
9515,9452,8454,8084,7328,7155,6572,6213,9453,9062,8681,8090,2018-11-27 01:54:26
9525,9452,8430,8084,7334,7155,6565,6213,9456,9062,8686,8090,2018-11-27 01:56:27
9540,9452,8462,8084,7341,7155,6574,6213,9459,9062,8677,8090,2018-11-27 01:58:27
9557,9452,8433,8084,7349,7155,6566,6213,9463,9062,8686,8090,2018-11-27 02:00:27
9542,9452,8414,8084,7342,7155,6560,6213,9460,9062,8688,8090,2018-11-27 02:02:27
9560,9452,8444,8084,7351,7155,6569,6213,9463,9062,8682,8090,2018-11-27 02:04:27
9581,9452,8418,8084,7360,7155,6562,6213,9468,9062,8688,8090,2018-11-27 02:06:27
9561,9452,8449,8084,7351,7155,6571,6213,9465,9062,8683,8090,2018-11-27 02:08:27
9575,9452,8425,8084,7358,7155,6564,6213,9467,9062,8687,8090,2018-11-27 02:10:27
9487,9452,8458,8084,7316,7155,6573,6213,9445,9062,8679,8090,2018-11-27 02:12:28
9500,9452,8428,8084,7322,7155,6564,6213,9450,9062,8686,8090,2018-11-27 02:14:28
9590,9452,8462,8084,7315,7155,6574,6213,9446,9062,8679,8090,2018-11-27 02:16:28
9498,9452,8439,8084,7321,7155,6568,6213,9448,9062,8685,8090,2018-11-27 02:18:28
9510,9452,8477,8084,7327,7155,6561,6213,9453,9062,8690,8090,2018-11-27 02:20:28
9496,9452,8442,8084,7320,7155,6569,6213,9448,9062,8684,8090,2018-11-27 02:22:28
9507,9452,8422,8084,7325,7155,6563,6213,9451,9062,8687,8090,2018-11-27 02:24:28
9522,9452,8454,8084,7333,7155,6573,6213,9456,9062,8681,8090,2018-11-27 02:26:29
9536,9452,8427,8084,7339,7155,6565,6213,9460,9062,8688,8090,2018-11-27 02:28:29
9520,9452,8458,8084,7332,7155,6574,6213,9455,9062,8682,8090,2018-11-27 02:30:29
