R1,R1_,R2,R2_,G1,G1_,G2,G2_,B1,B1_,B2,B2_,timestamp
8552,8574,9225,9255,6461,6459,7170,7138,8853,8831,9132,9105,2018-11-26 11:07:25
8511,8574,9213,9255,6462,6459,7192,7138,8895,8831,9197,9105,2018-11-26 11:09:25
8515,8574,9204,9255,6476,6459,7207,7138,8926,8831,9243,9105,2018-11-26 11:11:25
8547,8574,9273,9255,6495,6459,7251,7138,8949,8831,9280,9105,2018-11-26 11:13:25
8556,8574,9237,9255,6507,6459,7248,7138,8970,8831,9308,9105,2018-11-26 11:15:25
8501,8574,9219,9255,6491,6459,7252,7138,8981,8831,9334,9105,2018-11-26 11:17:25
8532,8574,9273,9255,6508,6459,7283,7138,8994,8831,9357,9105,2018-11-26 11:19:25
8535,8574,9236,9255,6514,6459,7274,7138,9007,8831,9372,9105,2018-11-26 11:21:26
8576,8574,9302,9255,6534,6459,7309,7138,9021,8831,9394,9105,2018-11-26 11:23:26
8511,8574,9261,9255,6512,6459,7298,7138,9025,8831,9407,9105,2018-11-26 11:25:26
8511,8574,9329,9255,6515,6459,7332,7138,9034,8831,9427,9105,2018-11-26 11:27:26
8540,8574,9280,9255,6530,6459,7317,7138,9046,8831,9435,9105,2018-11-26 11:29:26
8572,8574,9329,9255,6546,6459,7341,7138,9058,8831,9448,9105,2018-11-26 11:31:26
8564,8574,9293,9255,6544,6459,7330,7138,9062,8831,9458,9105,2018-11-26 11:33:26
8595,8574,9339,9255,6559,6459,7353,7138,9071,8831,9469,9105,2018-11-26 11:35:27
8583,8574,9395,9255,6555,6459,7336,7138,9074,8831,9474,9105,2018-11-26 11:37:27
8515,8574,9341,9255,6529,6459,7360,7138,9071,8831,9486,9105,2018-11-26 11:39:27
8535,8574,9393,9255,6538,6459,7383,7138,9077,8831,9493,9105,2018-11-26 11:41:27
8524,8574,9327,9255,6535,6459,7359,7138,9080,8831,9498,9105,2018-11-26 11:43:27
8541,8574,9379,9255,6544,6459,7384,7138,9087,8831,9509,9105,2018-11-26 11:45:27
8562,8574,9318,9255,6554,6459,7361,7138,9094,8831,9512,9105,2018-11-26 11:47:27
8545,8574,9363,9255,6547,6459,7381,7138,9093,8831,9519,9105,2018-11-26 11:49:28
8564,8574,9407,9255,6556,6459,7401,7138,9101,8831,9526,9105,2018-11-26 11:51:28
8545,8574,9336,9255,6549,6459,7374,7138,9100,8831,9529,9105,2018-11-26 11:53:28
8563,8574,9384,9255,6558,6459,7396,7138,9106,8831,9537,9105,2018-11-26 11:55:28
8579,8574,9425,9255,6565,6459,7369,7138,9111,8831,9534,9105,2018-11-26 11:57:28
8558,8574,9348,9255,6558,6459,7383,7138,9111,8831,9540,9105,2018-11-26 11:59:28
8576,8574,9396,9255,6566,6459,7405,7138,9115,8831,9547,9105,2018-11-26 12:01:28
8595,8574,9328,9255,6575,6459,7378,7138,9122,8831,9547,9105,2018-11-26 12:03:29
8571,8574,9368,9255,6566,6459,7397,7138,9122,8831,9556,9105,2018-11-26 12:05:29
8587,8574,9402,9255,6574,6459,7412,7138,9127,8831,9559,9105,2018-11-26 12:07:29
8602,8574,9333,9255,6581,6459,7385,7138,9130,8831,9559,9105,2018-11-26 12:09:29
8575,8574,9370,9255,6571,6459,7401,7138,9131,8831,9566,9105,2018-11-26 12:11:29
8586,8574,9401,9255,6576,6459,7415,7138,9134,8831,9571,9105,2018-11-26 12:13:29
8559,8574,9438,9255,6566,6459,7432,7138,9133,8831,9575,9105,2018-11-26 12:15:30
8567,8574,9364,9255,6568,6459,7403,7138,9131,8831,9576,9105,2018-11-26 12:17:29
8575,8574,9392,9255,6571,6459,7415,7138,9134,8831,9582,9105,2018-11-26 12:19:30
8545,8574,9421,9255,6559,6459,7428,7138,9130,8831,9586,9105,2018-11-26 12:21:30
8552,8574,9351,9255,6562,6459,7401,7138,9133,8831,9584,9105,2018-11-26 12:23:30
8558,8574,9374,9255,6566,6459,7411,7138,9136,8831,9589,9105,2018-11-26 12:25:30
8531,8574,9412,9255,6556,6459,7428,7138,9134,8831,9594,9105,2018-11-26 12:27:30
8537,8574,9444,9255,6557,6459,7442,7138,9136,8831,9598,9105,2018-11-26 12:29:30
8610,8574,9357,9255,6588,6459,7408,7138,9146,8831,9598,9105,2018-11-26 12:31:30
8616,8574,9389,9255,6591,6459,7422,7138,9131,8831,9603,9105,2018-11-26 12:33:31
8517,8574,9415,9255,6550,6459,7434,7138,9134,8831,9608,9105,2018-11-26 12:35:31
8578,8574,9441,9255,6576,6459,7445,7138,9146,8831,9610,9105,2018-11-26 12:37:31
8581,8574,9361,9255,6577,6459,7413,7138,9146,8831,9607,9105,2018-11-26 12:39:31
8588,8574,9382,9255,6581,6459,7423,7138,9148,8831,9612,9105,2018-11-26 12:41:31
8547,8574,9415,9255,6564,6459,7438,7138,9142,8831,9617,9105,2018-11-26 12:43:31
8550,8574,9438,9255,6565,6459,7447,7138,9143,8831,9619,9105,2018-11-26 12:45:31
8517,8574,9350,9255,6552,6459,7411,7138,9138,8831,9614,9105,2018-11-26 12:47:31
8517,8574,9375,9255,6552,6459,7423,7138,9140,8831,9620,9105,2018-11-26 12:49:32
8517,8574,9392,9255,6552,6459,7429,7138,9140,8831,9620,9105,2018-11-26 12:51:32
8574,8574,9411,9255,6577,6459,7439,7138,9153,8831,9625,9105,2018-11-26 12:53:32
8572,8574,9445,9255,6575,6459,7453,7138,9154,8831,9628,9105,2018-11-26 12:55:32
8571,8574,9355,9255,6575,6459,7416,7138,9155,8831,9623,9105,2018-11-26 12:57:32
8531,8574,9378,9255,6559,6459,7426,7138,9149,8831,9626,9105,2018-11-26 12:59:32
8529,8574,9395,9255,6559,6459,7435,7138,9151,8831,9631,9105,2018-11-26 13:01:33
8527,8574,9412,9255,6559,6459,7442,7138,9152,8831,9634,9105,2018-11-26 13:03:33
8598,8574,9450,9255,6588,6459,7457,7138,9163,8831,9635,9105,2018-11-26 13:05:33
8595,8574,9359,9255,6587,6459,7420,7138,9163,8831,9628,9105,2018-11-26 13:07:33
8548,8574,9373,9255,6568,6459,7426,7138,9157,8831,9633,9105,2018-11-26 13:09:33
8544,8574,9398,9255,6566,6459,7437,7138,9155,8831,9637,9105,2018-11-26 13:11:33
8541,8574,9414,9255,6565,6459,7444,7138,9154,8831,9638,9105,2018-11-26 13:13:33
8604,8574,9441,9255,6592,6459,7455,7138,9165,8831,9640,9105,2018-11-26 13:15:33
8598,8574,9459,9255,6590,6459,7463,7138,9165,8831,9641,9105,2018-11-26 13:17:34
8591,8574,9365,9255,6587,6459,7424,7138,9164,8831,9635,9105,2018-11-26 13:19:34
8546,8574,9385,9255,6569,6459,7433,7138,9161,8831,9638,9105,2018-11-26 13:21:34
8543,8574,9403,9255,6568,6459,7442,7138,9161,8831,9643,9105,2018-11-26 13:23:34
8606,8574,9416,9255,6595,6459,7447,7138,9171,8831,9643,9105,2018-11-26 13:25:34
8599,8574,9445,9255,6592,6459,7458,7138,9170,8831,9645,9105,2018-11-26 13:27:34
8594,8574,9465,9255,6590,6459,7466,7138,9170,8831,9646,9105,2018-11-26 13:29:34
8547,8574,9371,9255,6571,6459,7427,7138,9164,8831,9640,9105,2018-11-26 13:31:35
8543,8574,9393,9255,6570,6459,7437,7138,9165,8831,9644,9105,2018-11-26 13:33:35
8539,8574,9409,9255,6568,6459,7444,7138,9165,8831,9646,9105,2018-11-26 13:35:35
8598,8574,9434,9255,6593,6459,7455,7138,9174,8831,9648,9105,2018-11-26 13:37:35
8590,8574,9449,9255,6590,6459,7461,7138,9174,8831,9649,9105,2018-11-26 13:39:35
8543,8574,9467,9255,6570,6459,7469,7138,9167,8831,9650,9105,2018-11-26 13:41:35
8536,8574,9379,9255,6567,6459,7432,7138,9165,8831,9645,9105,2018-11-26 13:43:35
8531,8574,9390,9255,6565,6459,7436,7138,9164,8831,9645,9105,2018-11-26 13:45:36
8584,8574,9403,9255,6587,6459,7443,7138,9174,8831,9648,9105,2018-11-26 13:47:36
8575,8574,9424,9255,6584,6459,7451,7138,9172,8831,9649,9105,2018-11-26 13:49:36
8567,8574,9439,9255,6581,6459,7458,7138,9171,8831,9652,9105,2018-11-26 13:51:36
8526,8574,9464,9255,6563,6459,7469,7138,9163,8831,9655,9105,2018-11-26 13:53:36
8624,8574,9477,9255,6560,6459,7473,7138,9162,8831,9654,9105,2018-11-26 13:55:36
8565,8574,9493,9255,6580,6459,7432,7138,9171,8831,9648,9105,2018-11-26 13:57:36
8558,8574,9395,9255,6577,6459,7440,7138,9170,8831,9651,9105,2018-11-26 13:59:37
8550,8574,9407,9255,6574,6459,7445,7138,9168,8831,9653,9105,2018-11-26 14:01:37
8608,8574,9418,9255,6599,6459,7450,7138,9176,8831,9655,9105,2018-11-26 14:03:37
8597,8574,9438,9255,6594,6459,7459,7138,9175,8831,9656,9105,2018-11-26 14:05:37
8587,8574,9452,9255,6590,6459,7464,7138,9174,8831,9657,9105,2018-11-26 14:07:37
