R1,R1_,R2,R2_,G1,G1_,G2,G2_,B1,B1_,B2,B2_,timestamp
12468,12620,9387,9456,10245,10322,7696,7737,13525,13577,9837,9875,2018-11-09 11:14:31
12474,12620,9471,9456,10247,10322,7731,7737,13524,13577,9841,9875,2018-11-09 11:16:31
12464,12620,9385,9456,10243,10322,7695,7737,13524,13577,9835,9875,2018-11-09 11:18:31
12608,12620,9467,9456,10299,10322,7729,7737,13523,13577,9839,9875,2018-11-09 11:20:31
12588,12620,9431,9456,10291,10322,7714,7737,13522,13577,9837,9875,2018-11-09 11:22:32
12597,12620,9401,9456,10295,10322,7702,7737,13523,13577,9836,9875,2018-11-09 11:24:33
12576,12620,9425,9456,10286,10322,7712,7737,13522,13577,9836,9875,2018-11-09 11:26:32
12557,12620,9395,9456,10277,10322,7699,7737,13521,13577,9834,9875,2018-11-09 11:28:32
12542,12620,9369,9456,10273,10322,7688,7737,13523,13577,9832,9875,2018-11-09 11:30:32
12566,12620,9400,9456,10281,10322,7701,7737,13520,13577,9834,9875,2018-11-09 11:32:32
12551,12620,9374,9456,10276,10322,7690,7737,13522,13577,9832,9875,2018-11-09 11:34:32
12534,12620,9453,9456,10268,10322,7723,7737,13520,13577,9837,9875,2018-11-09 11:36:32
12567,12620,9433,9456,10280,10322,7714,7737,13517,13577,9835,9875,2018-11-09 11:38:33
12551,12620,9464,9456,10275,10322,7727,7737,13520,13577,9836,9875,2018-11-09 11:40:33
12536,12620,9427,9456,10269,10322,7711,7737,13519,13577,9835,9875,2018-11-09 11:42:33
12518,12620,9394,9456,10262,10322,7698,7737,13518,13577,9833,9875,2018-11-09 11:44:33
12525,12620,9365,9456,10264,10322,7684,7737,13516,13577,9828,9875,2018-11-09 11:46:33
12511,12620,9386,9456,10259,10322,7693,7737,13518,13577,9830,9875,2018-11-09 11:48:33
12496,12620,9474,9456,10251,10322,7682,7737,13514,13577,9826,9875,2018-11-09 11:50:33
12482,12620,9433,9456,10247,10322,7712,7737,13514,13577,9831,9875,2018-11-09 11:52:34
12486,12620,9398,9456,10247,10322,7698,7737,13514,13577,9829,9875,2018-11-09 11:54:34
12474,12620,9425,9456,10243,10322,7709,7737,13514,13577,9831,9875,2018-11-09 11:56:34
12460,12620,9391,9456,10237,10322,7694,7737,13511,13577,9827,9875,2018-11-09 11:58:34
12447,12620,9363,9456,10232,10322,7683,7737,13511,13577,9826,9875,2018-11-09 12:00:34
12451,12620,9437,9456,10232,10322,7713,7737,13510,13577,9829,9875,2018-11-09 12:02:34
12594,12620,9466,9456,10226,10322,7677,7737,13508,13577,9821,9875,2018-11-09 12:04:34
12571,12620,9423,9456,10280,10322,7707,7737,13511,13577,9828,9875,2018-11-09 12:06:35
12574,12620,9388,9456,10281,10322,7693,7737,13509,13577,9826,9875,2018-11-09 12:08:35
12552,12620,9411,9456,10272,10322,7702,7737,13511,13577,9827,9875,2018-11-09 12:10:35
12527,12620,9376,9456,10262,10322,7687,7737,13510,13577,9824,9875,2018-11-09 12:12:35
12506,12620,9460,9456,10254,10322,7674,7737,13509,13577,9819,9875,2018-11-09 12:14:35
12511,12620,9418,9456,10257,10322,7705,7737,13511,13577,9826,9875,2018-11-09 12:16:35
12489,12620,9445,9456,10247,10322,7715,7737,13509,13577,9826,9875,2018-11-09 12:18:35
12474,12620,9408,9456,10241,10322,7700,7737,13507,13577,9824,9875,2018-11-09 12:20:36
12458,12620,9376,9456,10234,10322,7687,7737,13507,13577,9822,9875,2018-11-09 12:22:36
12457,12620,9461,9456,10233,10322,7674,7737,13505,13577,9819,9875,2018-11-09 12:24:36
12439,12620,9362,9456,10225,10322,7680,7737,13503,13577,9819,9875,2018-11-09 12:26:36
12574,12620,9439,9456,10278,10322,7712,7737,13502,13577,9824,9875,2018-11-09 12:28:36
12550,12620,9401,9456,10268,10322,7696,7737,13502,13577,9822,9875,2018-11-09 12:30:36
12553,12620,9368,9456,10269,10322,7682,7737,13501,13577,9818,9875,2018-11-09 12:32:36
12535,12620,9391,9456,10262,10322,7691,7737,13502,13577,9819,9875,2018-11-09 12:34:37
12513,12620,9360,9456,10253,10322,7678,7737,13500,13577,9816,9875,2018-11-09 12:36:37
12495,12620,9445,9456,10246,10322,7714,7737,13500,13577,9822,9875,2018-11-09 12:38:37
12508,12620,9359,9456,10250,10322,7677,7737,13498,13577,9815,9875,2018-11-09 12:40:37
12492,12620,9446,9456,10245,10322,7714,7737,13500,13577,9821,9875,2018-11-09 12:42:37
12475,12620,9407,9456,10238,10322,7698,7737,13499,13577,9819,9875,2018-11-09 12:44:37
12506,12620,9391,9456,10250,10322,7690,7737,13498,13577,9817,9875,2018-11-09 12:46:37
12487,12620,9418,9456,10242,10322,7701,7737,13497,13577,9818,9875,2018-11-09 12:48:38
12468,12620,9383,9456,10235,10322,7686,7737,13497,13577,9816,9875,2018-11-09 12:50:38
12452,12620,9353,9456,10227,10322,7674,7737,13495,13577,9813,9875,2018-11-09 12:52:38
12456,12620,9436,9456,10229,10322,7708,7737,13494,13577,9817,9875,2018-11-09 12:54:38
12437,12620,9345,9456,10221,10322,7670,7737,13493,13577,9811,9875,2018-11-09 12:56:38
12424,12620,9426,9456,10216,10322,7705,7737,13492,13577,9817,9875,2018-11-09 12:58:38
12568,12620,9388,9456,10210,10322,7688,7737,13491,13577,9814,9875,2018-11-09 13:00:38
12413,12620,9356,9456,10211,10322,7675,7737,13493,13577,9811,9875,2018-11-09 13:02:39
12549,12620,9378,9456,10264,10322,7683,7737,13491,13577,9811,9875,2018-11-09 13:04:39
12525,12620,9348,9456,10255,10322,7671,7737,13492,13577,9809,9875,2018-11-09 13:06:39
12507,12620,9433,9456,10249,10322,7706,7737,13492,13577,9813,9875,2018-11-09 13:08:39
12511,12620,9395,9456,10249,10322,7690,7737,13490,13577,9812,9875,2018-11-09 13:10:39
12490,12620,9424,9456,10241,10322,7702,7737,13490,13577,9812,9875,2018-11-09 13:12:39
12469,12620,9386,9456,10231,10322,7686,7737,13488,13577,9811,9875,2018-11-09 13:14:39
12473,12620,9352,9456,10234,10322,7671,7737,13489,13577,9808,9875,2018-11-09 13:16:39
12453,12620,9374,9456,10225,10322,7681,7737,13486,13577,9809,9875,2018-11-09 13:18:40
12432,12620,9340,9456,10217,10322,7665,7737,13484,13577,9805,9875,2018-11-09 13:20:40
12414,12620,9418,9456,10209,10322,7699,7737,13483,13577,9810,9875,2018-11-09 13:22:40
12414,12620,9378,9456,10209,10322,7682,7737,13483,13577,9808,9875,2018-11-09 13:24:40
12556,12620,9402,9456,10201,10322,7691,7737,13481,13577,9808,9875,2018-11-09 13:26:40
12527,12620,9365,9456,10253,10322,7676,7737,13482,13577,9806,9875,2018-11-09 13:28:40
12498,12620,9331,9456,10241,10322,7661,7737,13483,13577,9802,9875,2018-11-09 13:30:40
12495,12620,9406,9456,10240,10322,7692,7737,13482,13577,9806,9875,2018-11-09 13:32:41
12469,12620,9317,9456,10231,10322,7654,7737,13482,13577,9800,9875,2018-11-09 13:34:41
12445,12620,9390,9456,10219,10322,7685,7737,13480,13577,9805,9875,2018-11-09 13:36:41
12423,12620,9352,9456,10211,10322,7669,7737,13480,13577,9802,9875,2018-11-09 13:38:41
12420,12620,9317,9456,10209,10322,7654,7737,13479,13577,9797,9875,2018-11-09 13:40:41
12400,12620,9336,9456,10201,10322,7662,7737,13477,13577,9799,9875,2018-11-09 13:42:41
12542,12620,9307,9456,10193,10322,7649,7737,13474,13577,9796,9875,2018-11-09 13:44:41
12510,12620,9377,9456,10244,10322,7678,7737,13476,13577,9801,9875,2018-11-09 13:46:42
12530,12620,9305,9456,10252,10322,7648,7737,13474,13577,9794,9875,2018-11-09 13:48:42
12498,12620,9374,9456,10239,10322,7677,7737,13476,13577,9800,9875,2018-11-09 13:50:42
12470,12620,9337,9456,10228,10322,7661,7737,13477,13577,9797,9875,2018-11-09 13:52:42
12464,12620,9305,9456,10224,10322,7648,7737,13473,13577,9793,9875,2018-11-09 13:54:42
12437,12620,9322,9456,10214,10322,7655,7737,13473,13577,9795,9875,2018-11-09 13:56:42
12414,12620,9401,9456,10205,10322,7688,7737,13474,13577,9799,9875,2018-11-09 13:58:42
12392,12620,9359,9456,10196,10322,7670,7737,13472,13577,9798,9875,2018-11-09 14:00:43
12387,12620,9325,9456,10194,10322,7656,7737,13471,13577,9795,9875,2018-11-09 14:02:43
12524,12620,9344,9456,10246,10322,7664,7737,13468,13577,9796,9875,2018-11-09 14:04:43
12494,12620,9311,9456,10235,10322,7650,7737,13470,13577,9792,9875,2018-11-09 14:06:43
12466,12620,9385,9456,10224,10322,7682,7737,13471,13577,9798,9875,2018-11-09 14:08:43
12463,12620,9345,9456,10223,10322,7664,7737,13470,13577,9795,9875,2018-11-09 14:10:43
12437,12620,9367,9456,10213,10322,7673,7737,13469,13577,9796,9875,2018-11-09 14:12:43
12415,12620,9330,9456,10205,10322,7657,7737,13469,13577,9793,9875,2018-11-09 14:14:44
12393,12620,9298,9456,10195,10322,7643,7737,13467,13577,9788,9875,2018-11-09 14:16:44
12389,12620,9315,9456,10192,10322,7650,7737,13465,13577,9790,9875,2018-11-09 14:18:44
12370,12620,9393,9456,10184,10322,7683,7737,13463,13577,9794,9875,2018-11-09 14:20:44
12501,12620,9351,9456,10236,10322,7665,7737,13465,13577,9792,9875,2018-11-09 14:22:44
12496,12620,9315,9456,10233,10322,7650,7737,13462,13577,9789,9875,2018-11-09 14:24:44
12468,12620,9334,9456,10223,10322,7658,7737,13464,13577,9790,9875,2018-11-09 14:26:44
12439,12620,9301,9456,10212,10322,7644,7737,13464,13577,9787,9875,2018-11-09 14:28:44
12416,12620,9373,9456,10201,10322,7674,7737,13462,13577,9792,9875,2018-11-09 14:30:45
12414,12620,9334,9456,10201,10322,7657,7737,13463,13577,9788,9875,2018-11-09 14:32:45
12393,12620,9355,9456,10193,10322,7667,7737,13462,13577,9791,9875,2018-11-09 14:34:45
12375,12620,9320,9456,10185,10322,7652,7737,13460,13577,9787,9875,2018-11-09 14:36:45
12517,12620,9292,9456,10240,10322,7639,7737,13459,13577,9784,9875,2018-11-09 14:38:45
12519,12620,9365,9456,10178,10322,7670,7737,13457,13577,9789,9875,2018-11-09 14:40:45
12492,12620,9396,9456,10230,10322,7682,7737,13458,13577,9790,9875,2018-11-09 14:42:45
12468,12620,9356,9456,10222,10322,7667,7737,13460,13577,9790,9875,2018-11-09 14:44:46
12443,12620,9321,9456,10211,10322,7651,7737,13459,13577,9785,9875,2018-11-09 14:46:46
12444,12620,9343,9456,10211,10322,7660,7737,13457,13577,9787,9875,2018-11-09 14:48:46
12426,12620,9313,9456,10205,10322,7647,7737,13459,13577,9785,9875,2018-11-09 14:50:46
12407,12620,9397,9456,10196,10322,7682,7737,13457,13577,9781,9875,2018-11-09 14:52:46
12415,12620,9362,9456,10199,10322,7668,7737,13456,13577,9788,9875,2018-11-09 14:54:46
12395,12620,9387,9456,10191,10322,7677,7737,13456,13577,9787,9875,2018-11-09 14:56:46
12374,12620,9343,9456,10182,10322,7659,7737,13455,13577,9784,9875,2018-11-09 14:58:47
12516,12620,9310,9456,10174,10322,7645,7737,13453,13577,9782,9875,2018-11-09 15:00:47
12513,12620,9391,9456,10173,10322,7679,7737,13452,13577,9787,9875,2018-11-09 15:02:47
12481,12620,9297,9456,10225,10322,7640,7737,13455,13577,9781,9875,2018-11-09 15:04:47
12452,12620,9373,9456,10213,10322,7671,7737,13454,13577,9785,9875,2018-11-09 15:06:47
12424,12620,9333,9456,10202,10322,7655,7737,13454,13577,9783,9875,2018-11-09 15:08:47
12424,12620,9301,9456,10201,10322,7640,7737,13452,13577,9780,9875,2018-11-09 15:10:48
12403,12620,9321,9456,10193,10322,7649,7737,13452,13577,9781,9875,2018-11-09 15:12:48
12382,12620,9290,9456,10185,10322,7636,7737,13451,13577,9779,9875,2018-11-09 15:14:48
12361,12620,9365,9456,10175,10322,7667,7737,13448,13577,9783,9875,2018-11-09 15:16:48
12359,12620,9389,9456,10174,10322,7678,7737,13448,13577,9775,9875,2018-11-09 15:18:48
12499,12620,9348,9456,10229,10322,7660,7737,13446,13577,9781,9875,2018-11-09 15:20:48
12470,12620,9314,9456,10218,10322,7645,7737,13448,13577,9778,9875,2018-11-09 15:22:48
12471,12620,9285,9456,10219,10322,7633,7737,13449,13577,9776,9875,2018-11-09 15:24:48
12441,12620,9302,9456,10207,10322,7640,7737,13448,13577,9777,9875,2018-11-09 15:26:48
12413,12620,9381,9456,10195,10322,7673,7737,13447,13577,9781,9875,2018-11-09 15:28:49
12389,12620,9339,9456,10186,10322,7655,7737,13446,13577,9778,9875,2018-11-09 15:30:49
12388,12620,9306,9456,10184,10322,7641,7737,13444,13577,9775,9875,2018-11-09 15:32:49
12368,12620,9329,9456,10177,10322,7651,7737,13445,13577,9778,9875,2018-11-09 15:34:49
12347,12620,9295,9456,10169,10322,7637,7737,13443,13577,9774,9875,2018-11-09 15:36:49
12475,12620,9373,9456,10218,10322,7669,7737,13443,13577,9777,9875,2018-11-09 15:38:49
12471,12620,9332,9456,10216,10322,7652,7737,13443,13577,9775,9875,2018-11-09 15:40:49
12440,12620,9356,9456,10203,10322,7662,7737,13442,13577,9777,9875,2018-11-09 15:42:50
12414,12620,9317,9456,10195,10322,7646,7737,13443,13577,9775,9875,2018-11-09 15:44:50
12388,12620,9285,9456,10184,10322,7631,7737,13441,13577,9772,9875,2018-11-09 15:46:50
12387,12620,9361,9456,10183,10322,7663,7737,13440,13577,9776,9875,2018-11-09 15:48:50
12390,12620,9291,9456,10184,10322,7633,7737,13440,13577,9771,9875,2018-11-09 15:50:50
12370,12620,9371,9456,10175,10322,7668,7737,13439,13577,9777,9875,2018-11-09 15:52:50
12369,12620,9329,9456,10175,10322,7650,7737,13439,13577,9774,9875,2018-11-09 15:54:50
12348,12620,9353,9456,10166,10322,7660,7737,13437,13577,9775,9875,2018-11-09 15:56:51
12485,12620,9314,9456,10220,10322,7643,7737,13435,13577,9772,9875,2018-11-09 15:58:51
12453,12620,9281,9456,10208,10322,7629,7737,13437,13577,9769,9875,2018-11-09 16:00:51
12449,12620,9356,9456,10205,10322,7660,7737,13436,13577,9773,9875,2018-11-09 16:02:51
12420,12620,9270,9456,10194,10322,7624,7737,13437,13577,9767,9875,2018-11-09 16:04:51
12394,12620,9340,9456,10184,10322,7653,7737,13436,13577,9772,9875,2018-11-09 16:06:51
12371,12620,9305,9456,10174,10322,7639,7737,13434,13577,9770,9875,2018-11-09 16:08:51
12368,12620,9273,9456,10174,10322,7625,7737,13434,13577,9766,9875,2018-11-09 16:10:52
12348,12620,9290,9456,10166,10322,7632,7737,13434,13577,9768,9875,2018-11-09 16:12:52
12487,12620,9372,9456,10155,10322,7666,7737,13429,13577,9772,9875,2018-11-09 16:14:52
12457,12620,9331,9456,10207,10322,7649,7737,13433,13577,9771,9875,2018-11-09 16:16:52
12451,12620,9293,9456,10205,10322,7633,7737,13432,13577,9767,9875,2018-11-09 16:18:52
12416,12620,9310,9456,10191,10322,7640,7737,13431,13577,9767,9875,2018-11-09 16:20:52
12388,12620,9277,9456,10180,10322,7625,7737,13430,13577,9763,9875,2018-11-09 16:22:53
12383,12620,9355,9456,10177,10322,7657,7737,13429,13577,9768,9875,2018-11-09 16:24:53
12356,12620,9264,9456,10166,10322,7619,7737,13426,13577,9761,9875,2018-11-09 16:26:53
12334,12620,9335,9456,10157,10322,7649,7737,13425,13577,9766,9875,2018-11-09 16:28:53
12469,12620,9295,9456,10210,10322,7633,7737,13426,13577,9764,9875,2018-11-09 16:30:53
12464,12620,9263,9456,10207,10322,7619,7737,13426,13577,9760,9875,2018-11-09 16:32:53
12433,12620,9282,9456,10196,10322,7627,7737,13427,13577,9763,9875,2018-11-09 16:34:53
12403,12620,9362,9456,10183,10322,7659,7737,13424,13577,9765,9875,2018-11-09 16:36:53
12376,12620,9318,9456,10173,10322,7642,7737,13425,13577,9763,9875,2018-11-09 16:38:54
12372,12620,9283,9456,10170,10322,7626,7737,13421,13577,9760,9875,2018-11-09 16:40:54
12349,12620,9301,9456,10161,10322,7634,7737,13421,13577,9761,9875,2018-11-09 16:42:54
12327,12620,9268,9456,10152,10322,7620,7737,13420,13577,9758,9875,2018-11-09 16:44:54
12461,12620,9340,9456,10203,10322,7650,7737,13417,13577,9762,9875,2018-11-09 16:46:54
12460,12620,9301,9456,10203,10322,7634,7737,13418,13577,9760,9875,2018-11-09 16:48:54
12428,12620,9322,9456,10190,10322,7642,7737,13418,13577,9759,9875,2018-11-09 16:50:54
12399,12620,9286,9456,10180,10322,7627,7737,13419,13577,9757,9875,2018-11-09 16:52:55
12397,12620,9256,9456,10179,10322,7614,7737,13418,13577,9754,9875,2018-11-09 16:54:55
12370,12620,9272,9456,10168,10322,7620,7737,13417,13577,9755,9875,2018-11-09 16:56:55
12346,12620,9350,9456,10158,10322,7653,7737,13416,13577,9759,9875,2018-11-09 16:58:55
12323,12620,9308,9456,10147,10322,7635,7737,13412,13577,9756,9875,2018-11-09 17:00:55
12322,12620,9273,9456,10147,10322,7620,7737,13412,13577,9754,9875,2018-11-09 17:02:55
12459,12620,9290,9456,10201,10322,7628,7737,13411,13577,9755,9875,2018-11-09 17:04:56
12426,12620,9258,9456,10188,10322,7614,7737,13413,13577,9752,9875,2018-11-09 17:06:56
12395,12620,9331,9456,10176,10322,7644,7737,13414,13577,9757,9875,2018-11-09 17:08:56
12390,12620,9291,9456,10173,10322,7627,7737,13411,13577,9754,9875,2018-11-09 17:10:56
12366,12620,9313,9456,10164,10322,7636,7737,13410,13577,9755,9875,2018-11-09 17:12:56
12345,12620,9278,9456,10155,10322,7621,7737,13410,13577,9752,9875,2018-11-09 17:14:56
12326,12620,9250,9456,10147,10322,7609,7737,13409,13577,9749,9875,2018-11-09 17:16:56
12324,12620,9322,9456,10146,10322,7640,7737,13407,13577,9755,9875,2018-11-09 17:18:56
12304,12620,9349,9456,10137,10322,7650,7737,13404,13577,9755,9875,2018-11-09 17:20:56
12437,12620,9305,9456,10190,10322,7632,7737,13407,13577,9753,9875,2018-11-09 17:22:57
12435,12620,9269,9456,10188,10322,7616,7737,13404,13577,9748,9875,2018-11-09 17:24:57
12405,12620,9289,9456,10176,10322,7624,7737,13405,13577,9749,9875,2018-11-09 17:26:57
12375,12620,9255,9456,10165,10322,7610,7737,13404,13577,9746,9875,2018-11-09 17:28:57
12351,12620,9330,9456,10155,10322,7641,7737,13404,13577,9751,9875,2018-11-09 17:30:57
12346,12620,9288,9456,10152,10322,7624,7737,13402,13577,9747,9875,2018-11-09 17:32:57
12323,12620,9310,9456,10142,10322,7633,7737,13399,13577,9749,9875,2018-11-09 17:34:57
12303,12620,9273,9456,10135,10322,7617,7737,13400,13577,9746,9875,2018-11-09 17:36:58
12439,12620,9243,9456,10188,10322,7605,7737,13399,13577,9743,9875,2018-11-09 17:38:58
12435,12620,9314,9456,10186,10322,7634,7737,13398,13577,9748,9875,2018-11-09 17:40:58
12405,12620,9341,9456,10174,10322,7645,7737,13399,13577,9748,9875,2018-11-09 17:42:58
12374,12620,9296,9456,10162,10322,7626,7737,13398,13577,9745,9875,2018-11-09 17:44:58
12349,12620,9259,9456,10152,10322,7610,7737,13399,13577,9743,9875,2018-11-09 17:46:58
12346,12620,9339,9456,10151,10322,7644,7737,13398,13577,9747,9875,2018-11-09 17:48:58
12319,12620,9242,9456,10140,10322,7602,7737,13396,13577,9739,9875,2018-11-09 17:50:59
