R1,R1_,R2,R2_,G1,G1_,G2,G2_,B1,B1_,B2,B2_,timestamp
4200,6517,4812,7282,3499,5114,4053,5781,5048,6992,5582,7646,2018-11-05 19:16:31
4209,6517,4801,7282,3501,5114,4049,5781,5048,6992,5583,7646,2018-11-05 19:18:31
4223,6517,4806,7282,3506,5114,4051,5781,5047,6992,5582,7646,2018-11-05 19:20:31
4203,6517,4797,7282,3499,5114,4048,5781,5048,6992,5585,7646,2018-11-05 19:22:31
4212,6517,4787,7282,3503,5114,4044,5781,5048,6992,5584,7646,2018-11-05 19:24:31
4227,6517,4791,7282,3508,5114,4045,5781,5046,6992,5583,7646,2018-11-05 19:26:31
4206,6517,4783,7282,3500,5114,4043,5781,5047,6992,5584,7646,2018-11-05 19:28:31
4215,6517,4787,7282,3503,5114,4044,5781,5046,6992,5584,7646,2018-11-05 19:30:32
4230,6517,4778,7282,3508,5114,4040,5781,5045,6992,5583,7646,2018-11-05 19:32:32
4203,6517,4815,7282,3499,5114,4038,5781,5047,6992,5584,7646,2018-11-05 19:34:32
4216,6517,4773,7282,3504,5114,4038,5781,5046,6992,5583,7646,2018-11-05 19:36:32
4233,6517,4809,7282,3497,5114,4050,5781,5046,6992,5580,7646,2018-11-05 19:38:32
4205,6517,4814,7282,3500,5114,4037,5781,5046,6992,5583,7646,2018-11-05 19:40:32
4219,6517,4803,7282,3504,5114,4048,5781,5045,6992,5580,7646,2018-11-05 19:42:32
4231,6517,4793,7282,3509,5114,4045,5781,5045,6992,5580,7646,2018-11-05 19:44:32
4207,6517,4797,7282,3500,5114,4046,5781,5045,6992,5579,7646,2018-11-05 19:46:33
4222,6517,4789,7282,3505,5114,4043,5781,5045,6992,5580,7646,2018-11-05 19:48:33
4197,6517,4780,7282,3496,5114,4040,5781,5044,6992,5580,7646,2018-11-05 19:50:33
4210,6517,4786,7282,3501,5114,4042,5781,5045,6992,5580,7646,2018-11-05 19:52:33
4225,6517,4777,7282,3506,5114,4039,5781,5042,6992,5580,7646,2018-11-05 19:54:33
4200,6517,4781,7282,3496,5114,4040,5781,5043,6992,5579,7646,2018-11-05 19:56:33
4213,6517,4774,7282,3502,5114,4038,5781,5044,6992,5580,7646,2018-11-05 19:58:33
4223,6517,4810,7282,3505,5114,4049,5781,5043,6992,5580,7646,2018-11-05 20:00:34
4201,6517,4768,7282,3497,5114,4035,5781,5044,6992,5580,7646,2018-11-05 20:02:34
4215,6517,4802,7282,3502,5114,4047,5781,5043,6992,5577,7646,2018-11-05 20:04:34
4225,6517,4806,7282,3505,5114,4048,5781,5042,6992,5576,7646,2018-11-05 20:06:34
4204,6517,4797,7282,3498,5114,4045,5781,5043,6992,5578,7646,2018-11-05 20:08:34
4213,6517,4788,7282,3501,5114,4042,5781,5043,6992,5579,7646,2018-11-05 20:10:34
4230,6517,4792,7282,3494,5114,4043,5781,5041,6992,5577,7646,2018-11-05 20:12:34
4207,6517,4783,7282,3499,5114,4040,5781,5042,6992,5578,7646,2018-11-05 20:14:35
4218,6517,4776,7282,3502,5114,4037,5781,5041,6992,5579,7646,2018-11-05 20:16:35
4198,6517,4779,7282,3495,5114,4038,5781,5042,6992,5577,7646,2018-11-05 20:18:35
4211,6517,4771,7282,3500,5114,4036,5781,5042,6992,5578,7646,2018-11-05 20:20:35
4222,6517,4774,7282,3504,5114,4036,5781,5041,6992,5577,7646,2018-11-05 20:22:35
4201,6517,4766,7282,3496,5114,4033,5781,5042,6992,5576,7646,2018-11-05 20:24:35
4209,6517,4802,7282,3499,5114,4046,5781,5041,6992,5574,7646,2018-11-05 20:26:35
4225,6517,4806,7282,3505,5114,4047,5781,5041,6992,5573,7646,2018-11-05 20:28:36
4201,6517,4796,7282,3496,5114,4043,5781,5040,6992,5574,7646,2018-11-05 20:30:36
4211,6517,4785,7282,3499,5114,4039,5781,5040,6992,5574,7646,2018-11-05 20:32:36
4227,6517,4789,7282,3505,5114,4041,5781,5039,6992,5574,7646,2018-11-05 20:34:36
4204,6517,4779,7282,3497,5114,4037,5781,5040,6992,5575,7646,2018-11-05 20:36:36
4213,6517,4782,7282,3500,5114,4039,5781,5040,6992,5575,7646,2018-11-05 20:38:39
4193,6517,4773,7282,3493,5114,4035,5781,5040,6992,5574,7646,2018-11-05 20:40:36
4201,6517,4765,7282,3495,5114,4032,5781,5039,6992,5575,7646,2018-11-05 20:42:36
4214,6517,4768,7282,3500,5114,4033,5781,5038,6992,5575,7646,2018-11-05 20:44:37
4195,6517,4805,7282,3493,5114,4045,5781,5039,6992,5571,7646,2018-11-05 20:46:37
4203,6517,4763,7282,3496,5114,4031,5781,5038,6992,5574,7646,2018-11-05 20:48:37
4219,6517,4798,7282,3501,5114,4042,5781,5037,6992,5570,7646,2018-11-05 20:50:37
4194,6517,4788,7282,3493,5114,4039,5781,5038,6992,5572,7646,2018-11-05 20:52:37
4207,6517,4792,7282,3497,5114,4041,5781,5038,6992,5571,7646,2018-11-05 20:54:37
4222,6517,4781,7282,3502,5114,4037,5781,5037,6992,5571,7646,2018-11-05 20:56:39
4196,6517,4773,7282,3493,5114,4034,5781,5038,6992,5573,7646,2018-11-05 20:58:37
4209,6517,4777,7282,3498,5114,4035,5781,5037,6992,5571,7646,2018-11-05 21:00:38
4191,6517,4770,7282,3491,5114,4033,5781,5037,6992,5572,7646,2018-11-05 21:02:38
4200,6517,4775,7282,3494,5114,4034,5781,5037,6992,5572,7646,2018-11-05 21:04:38
4214,6517,4768,7282,3499,5114,4032,5781,5036,6992,5571,7646,2018-11-05 21:06:38
4191,6517,4806,7282,3491,5114,4029,5781,5036,6992,5572,7646,2018-11-05 21:08:38
4204,6517,4764,7282,3495,5114,4030,5781,5036,6992,5570,7646,2018-11-05 21:10:38
4221,6517,4802,7282,3501,5114,4043,5781,5035,6992,5571,7646,2018-11-05 21:12:39
4196,6517,4793,7282,3492,5114,4040,5781,5036,6992,5568,7646,2018-11-05 21:14:39
4215,6517,4761,7282,3499,5114,4029,5781,5036,6992,5570,7646,2018-11-05 21:16:39
4194,6517,4796,7282,3492,5114,4040,5781,5036,6992,5567,7646,2018-11-05 21:18:39
4203,6517,4801,7282,3495,5114,4042,5781,5035,6992,5566,7646,2018-11-05 21:20:39
4219,6517,4792,7282,3500,5114,4039,5781,5033,6992,5567,7646,2018-11-05 21:22:39
4195,6517,4784,7282,3492,5114,4036,5781,5035,6992,5567,7646,2018-11-05 21:24:39
4209,6517,4791,7282,3496,5114,4038,5781,5034,6992,5567,7646,2018-11-05 21:26:40
4191,6517,4783,7282,3490,5114,4036,5781,5034,6992,5567,7646,2018-11-05 21:28:40
4202,6517,4790,7282,3494,5114,4038,5781,5035,6992,5567,7646,2018-11-05 21:30:40
4217,6517,4782,7282,3499,5114,4035,5781,5033,6992,5567,7646,2018-11-05 21:32:40
4194,6517,4775,7282,3491,5114,4032,5781,5034,6992,5567,7646,2018-11-05 21:34:40
4208,6517,4781,7282,3496,5114,4035,5781,5034,6992,5568,7646,2018-11-05 21:36:40
4189,6517,4773,7282,3489,5114,4032,5781,5033,6992,5567,7646,2018-11-05 21:38:40
4203,6517,4771,7282,3494,5114,4031,5781,5033,6992,5567,7646,2018-11-05 21:40:41
4220,6517,4775,7282,3499,5114,4032,5781,5031,6992,5565,7646,2018-11-05 21:42:41
4199,6517,4767,7282,3492,5114,4029,5781,5033,6992,5565,7646,2018-11-05 21:44:41
4210,6517,4772,7282,3496,5114,4031,5781,5032,6992,5566,7646,2018-11-05 21:46:41
4191,6517,4766,7282,3489,5114,4029,5781,5033,6992,5567,7646,2018-11-05 21:48:41
4200,6517,4759,7282,3492,5114,4026,5781,5032,6992,5565,7646,2018-11-05 21:50:41
4217,6517,4763,7282,3498,5114,4027,5781,5030,6992,5565,7646,2018-11-05 21:52:41
4196,6517,4758,7282,3491,5114,4026,5781,5032,6992,5565,7646,2018-11-05 21:54:42
4207,6517,4793,7282,3494,5114,4037,5781,5032,6992,5562,7646,2018-11-05 21:56:42
4187,6517,4798,7282,3487,5114,4038,5781,5031,6992,5564,7646,2018-11-05 21:58:42
4201,6517,4788,7282,3492,5114,4035,5781,5031,6992,5562,7646,2018-11-05 22:00:42
4211,6517,4793,7282,3495,5114,4037,5781,5030,6992,5561,7646,2018-11-05 22:02:42
4191,6517,4783,7282,3489,5114,4034,5781,5031,6992,5561,7646,2018-11-05 22:04:42
4201,6517,4775,7282,3492,5114,4030,5781,5030,6992,5562,7646,2018-11-05 22:06:42
4217,6517,4780,7282,3497,5114,4032,5781,5029,6992,5561,7646,2018-11-05 22:08:42
4196,6517,4773,7282,3490,5114,4030,5781,5031,6992,5562,7646,2018-11-05 22:10:43
4206,6517,4779,7282,3494,5114,4032,5781,5030,6992,5561,7646,2018-11-05 22:12:43
4187,6517,4771,7282,3487,5114,4029,5781,5030,6992,5562,7646,2018-11-05 22:14:43
4196,6517,4764,7282,3490,5114,4026,5781,5029,6992,5562,7646,2018-11-05 22:16:43
4210,6517,4769,7282,3494,5114,4028,5781,5028,6992,5561,7646,2018-11-05 22:18:43
4191,6517,4762,7282,3487,5114,4025,5781,5028,6992,5560,7646,2018-11-05 22:20:43
4201,6517,4756,7282,3491,5114,4023,5781,5028,6992,5560,7646,2018-11-05 22:22:44
4219,6517,4762,7282,3497,5114,4025,5781,5029,6992,5561,7646,2018-11-05 22:24:43
4197,6517,4756,7282,3490,5114,4023,5781,5028,6992,5560,7646,2018-11-05 22:26:44
4208,6517,4760,7282,3493,5114,4024,5781,5027,6992,5560,7646,2018-11-05 22:28:44
4190,6517,4755,7282,3487,5114,4023,5781,5029,6992,5561,7646,2018-11-05 22:30:44
4201,6517,4792,7282,3491,5114,4035,5781,5029,6992,5557,7646,2018-11-05 22:32:44
4218,6517,4755,7282,3497,5114,4022,5781,5027,6992,5560,7646,2018-11-05 22:34:44
4197,6517,4791,7282,3489,5114,4034,5781,5027,6992,5555,7646,2018-11-05 22:36:44
4209,6517,4784,7282,3493,5114,4032,5781,5026,6992,5556,7646,2018-11-05 22:38:44
4190,6517,4790,7282,3486,5114,4033,5781,5027,6992,5554,7646,2018-11-05 22:40:45
4204,6517,4782,7282,3491,5114,4031,5781,5027,6992,5555,7646,2018-11-05 22:42:45
4218,6517,4791,7282,3484,5114,4033,5781,5027,6992,5554,7646,2018-11-05 22:44:45
4197,6517,4784,7282,3489,5114,4031,5781,5027,6992,5556,7646,2018-11-05 22:46:45
4210,6517,4777,7282,3493,5114,4029,5781,5025,6992,5556,7646,2018-11-05 22:48:45
4190,6517,4785,7282,3486,5114,4031,5781,5026,6992,5555,7646,2018-11-05 22:50:45
4205,6517,4776,7282,3491,5114,4028,5781,5025,6992,5555,7646,2018-11-05 22:52:45
4184,6517,4770,7282,3484,5114,4026,5781,5026,6992,5557,7646,2018-11-05 22:54:46
4198,6517,4777,7282,3489,5114,4028,5781,5026,6992,5555,7646,2018-11-05 22:56:46
4216,6517,4770,7282,3495,5114,4026,5781,5025,6992,5556,7646,2018-11-05 22:58:46
4191,6517,4776,7282,3486,5114,4028,5781,5025,6992,5555,7646,2018-11-05 23:00:46
4208,6517,4770,7282,3492,5114,4026,5781,5024,6992,5555,7646,2018-11-05 23:02:46
4185,6517,4764,7282,3484,5114,4023,5781,5025,6992,5554,7646,2018-11-05 23:04:46
4200,6517,4770,7282,3489,5114,4026,5781,5024,6992,5554,7646,2018-11-05 23:06:47
4182,6517,4764,7282,3483,5114,4024,5781,5025,6992,5555,7646,2018-11-05 23:08:47
4192,6517,4769,7282,3486,5114,4025,5781,5023,6992,5553,7646,2018-11-05 23:10:47
4209,6517,4764,7282,3492,5114,4023,5781,5023,6992,5554,7646,2018-11-05 23:12:47
4186,6517,4758,7282,3484,5114,4021,5781,5024,6992,5555,7646,2018-11-05 23:14:47
4200,6517,4762,7282,3488,5114,4023,5781,5023,6992,5553,7646,2018-11-05 23:16:47
4182,6517,4756,7282,3482,5114,4020,5781,5024,6992,5554,7646,2018-11-05 23:18:47
4191,6517,4751,7282,3485,5114,4019,5781,5023,6992,5555,7646,2018-11-05 23:20:47
4207,6517,4756,7282,3491,5114,4020,5781,5022,6992,5554,7646,2018-11-05 23:22:47
4187,6517,4750,7282,3484,5114,4018,5781,5022,6992,5554,7646,2018-11-05 23:24:48
4199,6517,4755,7282,3488,5114,4019,5781,5023,6992,5553,7646,2018-11-05 23:26:48
4181,6517,4748,7282,3481,5114,4016,5781,5022,6992,5552,7646,2018-11-05 23:28:48
4191,6517,4785,7282,3485,5114,4029,5781,5022,6992,5549,7646,2018-11-05 23:30:48
4208,6517,4749,7282,3491,5114,4017,5781,5021,6992,5552,7646,2018-11-05 23:32:48
4188,6517,4787,7282,3484,5114,4029,5781,5021,6992,5548,7646,2018-11-05 23:34:48
4200,6517,4780,7282,3488,5114,4027,5781,5021,6992,5549,7646,2018-11-05 23:36:49
4183,6517,4788,7282,3482,5114,4030,5781,5022,6992,5552,7646,2018-11-05 23:38:49
4197,6517,4781,7282,3486,5114,4027,5781,5021,6992,5549,7646,2018-11-05 23:40:49
4210,6517,4790,7282,3491,5114,4030,5781,5021,6992,5552,7646,2018-11-05 23:42:49
4190,6517,4781,7282,3484,5114,4027,5781,5021,6992,5548,7646,2018-11-05 23:44:49
4201,6517,4774,7282,3488,5114,4024,5781,5020,6992,5549,7646,2018-11-05 23:46:49
4182,6517,4780,7282,3481,5114,4026,5781,5021,6992,5548,7646,2018-11-05 23:48:49
4196,6517,4772,7282,3486,5114,4023,5781,5020,6992,5548,7646,2018-11-05 23:50:50
4207,6517,4764,7282,3489,5114,4021,5781,5018,6992,5549,7646,2018-11-05 23:52:49
4193,6517,4778,7282,3485,5114,4026,5781,5020,6992,5547,7646,2018-11-05 23:54:50
4211,6517,4772,7282,3491,5114,4023,5781,5018,6992,5547,7646,2018-11-05 23:56:50
4186,6517,4779,7282,3482,5114,4025,5781,5019,6992,5546,7646,2018-11-05 23:58:50
4203,6517,4772,7282,3488,5114,4023,5781,5018,6992,5546,7646,2018-11-06 00:00:50
4181,6517,4766,7282,3480,5114,4021,5781,5019,6992,5547,7646,2018-11-06 00:02:50
4196,6517,4773,7282,3485,5114,4023,5781,5018,6992,5546,7646,2018-11-06 00:04:50
4179,6517,4767,7282,3479,5114,4021,5781,5017,6992,5546,7646,2018-11-06 00:06:51
4190,6517,4776,7282,3483,5114,4024,5781,5018,6992,5546,7646,2018-11-06 00:08:51
4208,6517,4769,7282,3489,5114,4021,5781,5017,6992,5546,7646,2018-11-06 00:10:51
