R:6170 6144,7668 7549,G:5237 5196,5620 5527,B:7125 7069,7265 7167,C:16725 16595,20083 19826&&[00:19:30(292)Rx]
R:6170 6144,7667 7549,G:5236 5196,5619 5527,B:7123 7069,7263 7167,C:16721 16595,20077 19826&&[00:34:31(352)Rx]
R:6170 6144,7666 7549,G:5236 5196,5618 5527,B:7123 7069,7262 7167,C:16721 16595,20075 19826&&[00:40:31(701)Rx]
R:6169 6144,7663 7549,G:5235 5196,5615 5527,B:7120 7069,7257 7167,C:16716 16595,20065 19826&&[00:55:32(780)Rx]
R:6168 6144,7663 7549,G:5233 5196,5615 5527,B:7117 7069,7255 7167,C:16710 16595,20061 19826&&[01:07:33(612)Rx]
R:6169 6144,7661 7549,G:5233 5196,5613 5527,B:7117 7069,7252 7167,C:16709 16595,20055 19826&&[01:19:34(429)Rx]
R:6168 6144,7659 7549,G:5232 5196,5611 5527,B:7115 7069,7249 7167,C:16706 16595,20047 19826&&[01:37:35(691)Rx]
R:6167 6144,7660 7549,G:5230 5196,5611 5527,B:7112 7069,7249 7167,C:16701 16595,20046 19826&&[01:55:36(933)Rx]
R:6167 6144,7657 7549,G:5230 5196,5609 5527,B:7110 7069,7245 7167,C:16698 16595,20037 19826&&[02:10:37(967)Rx]
R:6166 6144,7656 7549,G:5229 5196,5607 5527,B:7108 7069,7242 7167,C:16694 16595,20035 19826&&[02:22:38(798)Rx]
R:6165 6144,7654 7549,G:5227 5196,5605 5527,B:7105 7069,7239 7167,C:16688 16595,20028 19826&&[02:37:39(829)Rx]
R:6163 6144,7652 7549,G:5225 5196,5603 5527,B:7101 7069,7235 7167,C:16681 16595,20021 19826&&[02:55:41(071)Rx]
R:6164 6144,7651 7549,G:5226 5196,5602 5527,B:7101 7069,7234 7167,C:16682 16595,20017 19826&&[03:10:42(103)Rx]
R:6162 6144,7649 7549,G:5224 5196,5600 5527,B:7098 7069,7231 7167,C:16675 16595,20011 19826&&[03:25:43(147)Rx]
R:6161 6144,7647 7549,G:5222 5196,5598 5527,B:7094 7069,7226 7167,C:16667 16595,20002 19826&&[03:43:44(334)Rx]
R:6161 6144,7646 7549,G:5221 5196,5596 5527,B:7091 7069,7222 7167,C:16664 16595,19996 19826&&[04:01:45(640)Rx]
R:6159 6144,7643 7549,G:5219 5196,5594 5527,B:7089 7069,7220 7167,C:16658 16595,19991 19826&&[04:19:46(870)Rx]
R:6159 6144,7642 7549,G:5218 5196,5593 5527,B:7087 7069,7217 7167,C:16654 16595,19986 19826&&[04:37:48(119)Rx]
R:6158 6144,7639 7549,G:5217 5196,5591 5527,B:7085 7069,7214 7167,C:16652 16595,19978 19826&&[04:52:49(144)Rx]
R:6157 6144,7640 7549,G:5216 5196,5591 5527,B:7082 7069,7214 7167,C:16646 16595,19979 19826&&[05:07:50(192)Rx]
R:6157 6144,7638 7549,G:5216 5196,5589 5527,B:7081 7069,7212 7167,C:16645 16595,19975 19826&&[05:22:51(216)Rx]
R:6155 6144,7637 7549,G:5213 5196,5588 5527,B:7077 7069,7208 7167,C:16636 16595,19967 19826&&[05:40:52(453)Rx]
R:6154 6144,7634 7549,G:5212 5196,5585 5527,B:7075 7069,7204 7167,C:16631 16595,19959 19826&&[05:58:53(687)Rx]
R:6154 6144,7634 7549,G:5212 5196,5585 5527,B:7074 7069,7202 7167,C:16630 16595,19957 19826&&[06:16:54(989)Rx]
R:6153 6144,7633 7549,G:5211 5196,5583 5527,B:7072 7069,7201 7167,C:16626 16595,19954 19826&&[06:34:56(190)Rx]
R:6151 6144,7630 7549,G:5208 5196,5581 5527,B:7068 7069,7196 7167,C:16618 16595,19945 19826&&[06:52:57(441)Rx]
R:6151 6144,7630 7549,G:5208 5196,5580 5527,B:7067 7069,7196 7167,C:16617 16595,19944 19826&&[07:10:58(684)Rx]
R:6150 6144,7628 7549,G:5208 5196,5579 5527,B:7067 7069,7194 7167,C:16616 16595,19939 19826&&[07:16:59(101)Rx]
R:6150 6144,7627 7549,G:5207 5196,5578 5527,B:7066 7069,7193 7167,C:16614 16595,19938 19826&&[07:32:00(116)Rx]
R:6150 6144,7627 7549,G:5207 5196,5579 5527,B:7065 7069,7193 7167,C:16611 16595,19942 19826&&[07:47:01(126)Rx]
R:6149 6144,7626 7549,G:5207 5196,5578 5527,B:7065 7069,7191 7167,C:16612 16595,19941 19826&&[08:02:02(200)Rx]
R:6148 6144,7625 7549,G:5206 5196,5577 5527,B:7065 7069,7190 7167,C:16611 16595,19941 19826&&[08:14:03(029)Rx]
R:6148 6144,7623 7549,G:5207 5196,5577 5527,B:7066 7069,7191 7167,C:16613 16595,19948 19826&&[08:29:04(062)Rx]
R:6146 6144,7617 7549,G:5208 5196,5578 5527,B:7071 7069,7195 7167,C:16615 16595,19958 19826&&[08:41:04(899)Rx]

R:6112 6144,7616 7549,G:5195 5196,5708 5527,B:7068 7069,7329 7167,C:16570 16595,20221 19826&&[09:50:09(656)Rx]
R:6114 6144,7617 7549,G:5196 5196,5708 5527,B:7070 7069,7331 7167,C:16576 16595,20223 19826&&[10:02:10(431)Rx]
R:6112 6144,7615 7549,G:5202 5196,5714 5527,B:7084 7069,7346 7167,C:16596 16595,20246 19826&&[10:11:11(097)Rx]
R:6115 6144,7621 7549,G:5208 5196,5722 5527,B:7099 7069,7363 7167,C:16621 16595,20285 19826&&[10:20:11(719)Rx]
R:6117 6144,7627 7549,G:5215 5196,5731 5527,B:7114 7069,7381 7167,C:16648 16595,20322 19826&&[10:32:12(554)Rx]
R:6119 6144,7632 7549,G:5219 5196,5738 5527,B:7124 7069,7393 7167,C:16664 16595,20352 19826&&[10:41:13(181)Rx]
R:6119 6144,7637 7549,G:5224 5196,5746 5527,B:7136 7069,7411 7167,C:16683 16595,20391 19826&&[10:59:14(422)Rx]
R:6121 6144,7642 7549,G:5227 5196,5752 5527,B:7145 7069,7422 7167,C:16698 16595,20417 19826&&[11:08:15(032)Rx]
R:6123 6144,7649 7549,G:5231 5196,5758 5527,B:7151 7069,7431 7167,C:16711 16595,20443 19826&&[11:23:16(086)Rx]
R:6123 6144,7652 7549,G:5231 5196,5760 5527,B:7152 7069,7435 7167,C:16714 16595,20453 19826&&[11:35:16(898)Rx]
R:6123 6144,7651 7549,G:5232 5196,5761 5527,B:7156 7069,7436 7167,C:16718 16595,20455 19826&&[11:47:17(736)Rx]
R:6123 6144,7652 7549,G:5233 5196,5761 5527,B:7157 7069,7437 7167,C:16720 16595,20459 19826&&[11:59:18(559)Rx]
R:6123 6144,7654 7549,G:5235 5196,5765 5527,B:7163 7069,7446 7167,C:16728 16595,20476 19826&&[12:29:20(621)Rx]
R:6124 6144,7659 7549,G:5238 5196,5770 5527,B:7168 7069,7454 7167,C:16739 16595,20497 19826&&[12:32:20(836)Rx]
R:6124 6144,7662 7549,G:5239 5196,5773 5527,B:7171 7069,7459 7167,C:16743 16595,20511 19826&&[12:44:21(666)Rx]
R:6124 6144,7663 7549,G:5240 5196,5775 5527,B:7173 7069,7464 7167,C:16746 16595,20521 19826&&[12:59:22(699)Rx]
R:6123 6144,7663 7549,G:5241 5196,5777 5527,B:7177 7069,7468 7167,C:16751 16595,20528 19826&&[13:14:23(732)Rx]
R:6123 6144,7666 7549,G:5241 5196,5778 5527,B:7178 7069,7471 7167,C:16754 16595,20535 19826&&[13:29:24(770)Rx]
R:6123 6144,7666 7549,G:5242 5196,5779 5527,B:7181 7069,7473 7167,C:16757 16595,20540 19826&&[13:38:25(404)Rx]
R:6121 6144,7668 7549,G:5242 5196,5783 5527,B:7183 7069,7480 7167,C:16760 16595,20554 19826&&[13:50:26(223)Rx]
R:6120 6144,7668 7549,G:5242 5196,5784 5527,B:7185 7069,7483 7167,C:16761 16595,20560 19826&&[13:59:27(641)Rx]
R:6121 6144,7670 7549,G:5242 5196,5784 5527,B:7183 7069,7481 7167,C:16760 16595,20562 19826&&[14:17:28(088)Rx]
R:6120 6144,7671 7549,G:5242 5196,5785 5527,B:7184 7069,7483 7167,C:16760 16595,20564 19826&&[14:32:29(112)Rx]
R:6119 6144,7671 7549,G:5242 5196,5785 5527,B:7184 7069,7484 7167,C:16761 16595,20567 19826&&[14:47:30(154)Rx]
R:6120 6144,7672 7549,G:5243 5196,5788 5527,B:7188 7069,7488 7167,C:16766 16595,20576 19826&&[15:02:31(180)Rx]
R:6122 6144,7675 7549,G:5244 5196,5789 5527,B:7188 7069,7489 7167,C:16768 16595,20581 19826&&[15:17:32(215)Rx]
R:6120 6144,7673 7549,G:5242 5196,5788 5527,B:7186 7069,7487 7167,C:16764 16595,20575 19826&&[15:32:33(267)Rx]
R:6117 6144,7671 7549,G:5244 5196,5790 5527,B:7192 7069,7496 7167,C:16770 16595,20586 19826&&[15:47:34(275)Rx]
R:6120 6144,7682 7549,G:5246 5196,5798 5527,B:7197 7069,7506 7167,C:16782 16595,20622 19826&&[16:02:35(322)Rx]
R:6120 6144,7683 7549,G:5248 5196,5800 5527,B:7202 7069,7511 7167,C:16790 16595,20633 19826&&[16:17:36(370)Rx]
R:6119 6144,7683 7549,G:5248 5196,5800 5527,B:7201 7069,7512 7167,C:16788 16595,20633 19826&&[16:26:36(970)Rx]
R:6121 6144,7688 7549,G:5248 5196,5802 5527,B:7200 7069,7512 7167,C:16788 16595,20641 19826&&[16:38:37(797)Rx]
R:6120 6144,7686 7549,G:5248 5196,5801 5527,B:7200 7069,7511 7167,C:16788 16595,20638 19826&&[16:53:38(842)Rx]
R:6122 6144,7687 7549,G:5248 5196,5801 5527,B:7199 7069,7509 7167,C:16787 16595,20636 19826&&[16:59:39(227)Rx]

R:6126 6144,7695 7549,G:5249 5196,5804 5527,B:7197 7069,7510 7167,C:16790 16595,20648 19826&&[17:14:40(288)Rx]
R:6127 6144,7694 7549,G:5245 5196,5797 5527,B:7187 7069,7494 7167,C:16775 16595,20618 19826&&[17:32:42(328)Rx]
R:6128 6144,7693 7549,G:5243 5196,5793 5527,B:7180 7069,7484 7167,C:16765 16595,20598 19826&&[17:47:42(559)Rx]
R:6129 6144,7691 7549,G:5239 5196,5788 5527,B:7170 7069,7472 7167,C:16750 16595,20575 19826&&[18:05:43(799)Rx]
R:6129 6144,7688 7549,G:5236 5196,5782 5527,B:7161 7069,7460 7167,C:16736 16595,20548 19826&&[18:23:45(057)Rx]
R:6128 6144,7683 7549,G:5233 5196,5777 5527,B:7155 7069,7450 7167,C:16724 16595,20527 19826&&[18:38:46(076)Rx]
R:6126 6144,7681 7549,G:5229 5196,5773 5527,B:7146 7069,7440 7167,C:16708 16595,20505 19826&&[18:53:47(099)Rx]
R:6126 6144,7680 7549,G:5227 5196,5770 5527,B:7140 7069,7434 7167,C:16700 16595,20492 19826&&[19:08:48(147)Rx]
R:6124 6144,7676 7549,G:5224 5196,5766 5527,B:7134 7069,7426 7167,C:16688 16595,20474 19826&&[19:26:49(391)Rx]
R:6123 6144,7673 7549,G:5221 5196,5762 5527,B:7128 7069,7419 7167,C:16679 16595,20457 19826&&[19:41:51(232)Rx]
R:6121 6144,7670 7549,G:5218 5196,5759 5527,B:7123 7069,7412 7167,C:16670 16595,20442 19826&&[19:59:51(672)Rx]
R:6119 6144,7668 7549,G:5215 5196,5755 5527,B:7115 7069,7405 7167,C:16655 16595,20426 19826&&[20:17:52(906)Rx]
R:6119 6144,7664 7549,G:5213 5196,5751 5527,B:7111 7069,7399 7167,C:16648 16595,20409 19826&&[20:35:54(138)Rx]
R:6117 6144,7662 7549,G:5210 5196,5749 5527,B:7106 7069,7394 7167,C:16638 16595,20397 19826&&[20:53:55(396)Rx]
R:6117 6144,7661 7549,G:5210 5196,5747 5527,B:7104 7069,7390 7167,C:16636 16595,20390 19826&&[21:11:56(625)Rx]
R:6116 6144,7657 7549,G:5207 5196,5743 5527,B:7098 7069,7383 7167,C:16626 16595,20371 19826&&[21:29:57(873)Rx]
R:6115 6144,7655 7549,G:5205 5196,5741 5527,B:7095 7069,7379 7167,C:16620 16595,20362 19826&&[21:47:16(869)Rx]
R:6114 6144,7654 7549,G:5204 5196,5739 5527,B:7092 7069,7376 7167,C:16614 16595,20355 19826&&[22:03:00(146)Rx]
R:6114 6144,7652 7549,G:5203 5196,5738 5527,B:7090 7069,7373 7167,C:16610 16595,20346 19826&&[22:21:01(402)Rx]
R:6112 6144,7649 7549,G:5201 5196,5734 5527,B:7086 7069,7368 7167,C:16603 16595,20334 19826&&[22:39:02(633)Rx]
R:6111 6144,7648 7549,G:5200 5196,5734 5527,B:7083 7069,7366 7167,C:16599 16595,20329 19826&&[22:57:03(876)Rx]
R:6109 6144,7646 7549,G:5197 5196,5731 5527,B:7078 7069,7361 7167,C:16588 16595,20317 19826&&[23:15:05(118)Rx]
R:6107 6144,7644 7549,G:5195 5196,5729 5527,B:7074 7069,7358 7167,C:16581 16595,20309 19826&&[23:33:58(186)Rx]
R:6108 6144,7643 7549,G:5195 5196,5728 5527,B:7076 7069,7357 7167,C:16584 16595,20305 19826&&[23:51:08(415)Rx]
R:6107 6144,7643 7549,G:5194 5196,5728 5527,B:7074 7069,7356 7167,C:16580 16595,20305 19826&&[00:06:08(641)Rx]
R:6106 6144,7642 7549,G:5192 5196,5726 5527,B:7071 7069,7352 7167,C:16574 16595,20296 19826&&[00:24:09(882)Rx]
R:6106 6144,7640 7549,G:5192 5196,5725 5527,B:7070 7069,7350 7167,C:16573 16595,20290 19826&&[00:42:11(119)Rx]
R:6104 6144,7638 7549,G:5190 5196,5723 5527,B:7065 7069,7347 7167,C:16565 16595,20282 19826&&[01:00:13(175)Rx]
R:6103 6144,7637 7549,G:5189 5196,5721 5527,B:7062 7069,7343 7167,C:16559 16595,20275 19826&&[01:21:13(805)Rx]
R:6102 6144,7634 7549,G:5186 5196,5718 5527,B:7058 7069,7339 7167,C:16550 16595,20263 19826&&[01:39:15(044)Rx]
R:6101 6144,7634 7549,G:5186 5196,5718 5527,B:7058 7069,7339 7167,C:16550 16595,20262 19826&&[01:57:16(304)Rx]
R:6101 6144,7634 7549,G:5186 5196,5718 5527,B:7056 7069,7337 7167,C:16548 16595,20259 19826&&[02:18:17(739)Rx]
R:6100 6144,7632 7549,G:5184 5196,5716 5527,B:7053 7069,7333 7167,C:16540 16595,20250 19826&&[02:36:18(983)Rx]
R:6098 6144,7631 7549,G:5182 5196,5714 5527,B:7050 7069,7332 7167,C:16534 16595,20246 19826&&[02:57:20(425)Rx]
R:6097 6144,7628 7549,G:5181 5196,5712 5527,B:7047 7069,7327 7167,C:16530 16595,20235 19826&&[03:18:21(892)Rx]
R:6096 6144,7628 7549,G:5179 5196,5712 5527,B:7045 7069,7327 7167,C:16526 16595,20234 19826&&[03:39:23(334)Rx]
R:6096 6144,7627 7549,G:5179 5196,5711 5527,B:7045 7069,7325 7167,C:16526 16595,20231 19826&&[04:00:24(782)Rx]
R:6095 6144,7627 7549,G:5178 5196,5711 5527,B:7043 7069,7325 7167,C:16522 16595,20228 19826&&[04:21:26(224)Rx]
R:6095 6144,7625 7549,G:5177 5196,5708 5527,B:7040 7069,7320 7167,C:16517 16595,20219 19826&&[04:42:27(684)Rx]
R:6093 6144,7625 7549,G:5176 5196,5708 5527,B:7038 7069,7320 7167,C:16512 16595,20216 19826&&[05:03:29(128)Rx]
R:6092 6144,7624 7549,G:5174 5196,5707 5527,B:7036 7069,7318 7167,C:16509 16595,20212 19826&&[05:24:30(579)Rx]
R:6093 6144,7623 7549,G:5175 5196,5706 5527,B:7036 7069,7315 7167,C:16509 16595,20206 19826&&[05:45:32(035)Rx]
R:6092 6144,7621 7549,G:5173 5196,5704 5527,B:7034 7069,7314 7167,C:16505 16595,20203 19826&&[06:08:54(430)Rx]
R:6090 6144,7619 7549,G:5171 5196,5703 5527,B:7029 7069,7310 7167,C:16495 16595,20193 19826&&[06:27:34(918)Rx]
R:6090 6144,7620 7549,G:5171 5196,5703 5527,B:7029 7069,7310 7167,C:16495 16595,20196 19826&&[06:48:36(364)Rx]
R:6088 6144,7618 7549,G:5169 5196,5701 5527,B:7026 7069,7307 7167,C:16490 16595,20186 19826&&[07:09:37(818)Rx]
R:6088 6144,7617 7549,G:5170 5196,5701 5527,B:7027 7069,7308 7167,C:16491 16595,20187 19826&&[07:32:57(213)Rx]
R:6087 6144,7615 7549,G:5168 5196,5700 5527,B:7025 7069,7306 7167,C:16487 16595,20180 19826&&[07:51:40(716)Rx]
R:6087 6144,7617 7549,G:5168 5196,5701 5527,B:7025 7069,7308 7167,C:16487 16595,20185 19826&&[08:12:42(178)Rx]
R:6086 6144,7615 7549,G:5168 5196,5700 5527,B:7025 7069,7306 7167,C:16486 16595,20180 19826&&[08:33:43(619)Rx]
R:6085 6144,7613 7549,G:5167 5196,5699 5527,B:7024 7069,7305 7167,C:16484 16595,20176 19826&&[08:54:45(059)Rx]
R:6086 6144,7615 7549,G:5168 5196,5700 5527,B:7026 7069,7308 7167,C:16488 16595,20182 19826&&[09:15:46(526)Rx]
R:6084 6144,7614 7549,G:5167 5196,5700 5527,B:7024 7069,7307 7167,C:16483 16595,20181 19826&&[09:36:47(971)Rx]
R:6084 6144,7615 7549,G:5168 5196,5702 5527,B:7028 7069,7311 7167,C:16488 16595,20189 19826&&[09:57:50(219)Rx]
R:6084 6144,7615 7549,G:5168 5196,5702 5527,B:7028 7069,7312 7167,C:16488 16595,20190 19826&&[10:18:50(872)Rx]
R:6085 6144,7617 7549,G:5170 5196,5703 5527,B:7030 7069,7314 7167,C:16494 16595,20196 19826&&[10:39:52(325)Rx]
R:6084 6144,7615 7549,G:5169 5196,5703 5527,B:7029 7069,7313 7167,C:16491 16595,20193 19826&&[11:00:53(753)Rx]
R:6085 6144,7616 7549,G:5171 5196,5705 5527,B:7035 7069,7319 7167,C:16500 16595,20204 19826&&[11:21:55(204)Rx]
R:6086 6144,7619 7549,G:5172 5196,5707 5527,B:7036 7069,7322 7167,C:16503 16595,20210 19826&&[11:45:14(605)Rx]
R:6086 6144,7620 7549,G:5174 5196,5710 5527,B:7040 7069,7327 7167,C:16509 16595,20222 19826&&[12:03:58(109)Rx]
R:6087 6144,7622 7549,G:5175 5196,5711 5527,B:7042 7069,7330 7167,C:16514 16595,20227 19826&&[12:24:59(563)Rx]
R:6087 6144,7622 7549,G:5176 5196,5713 5527,B:7046 7069,7334 7167,C:16520 16595,20236 19826&&[12:46:01(023)Rx]
R:6087 6144,7623 7549,G:5177 5196,5714 5527,B:7048 7069,7335 7167,C:16522 16595,20239 19826&&[13:07:02(475)Rx]
R:6087 6144,7624 7549,G:5179 5196,5716 5527,B:7052 7069,7340 7167,C:16529 16595,20249 19826&&[13:28:03(911)Rx]
R:6088 6144,7626 7549,G:5180 5196,5718 5527,B:7055 7069,7344 7167,C:16534 16595,20258 19826&&[13:49:05(352)Rx]
R:6088 6144,7627 7549,G:5180 5196,5720 5527,B:7056 7069,7346 7167,C:16536 16595,20263 19826&&[14:10:06(812)Rx]
R:6089 6144,7629 7549,G:5181 5196,5721 5527,B:7058 7069,7348 7167,C:16540 16595,20270 19826&&[14:31:08(245)Rx]
R:6086 6144,7628 7549,G:5179 5196,5720 5527,B:7054 7069,7347 7167,C:16533 16595,20266 19826&&[14:52:09(707)Rx]
R:6088 6144,7629 7549,G:5181 5196,5721 5527,B:7056 7069,7349 7167,C:16537 16595,20271 19826&&[15:13:11(175)Rx]
R:6085 6144,7627 7549,G:5178 5196,5719 5527,B:7052 7069,7345 7167,C:16528 16595,20263 19826&&[15:34:12(612)Rx]
R:6085 6144,7627 7549,G:5178 5196,5720 5527,B:7052 7069,7346 7167,C:16528 16595,20265 19826&&[15:55:14(051)Rx]
R:6084 6144,7627 7549,G:5177 5196,5719 5527,B:7052 7069,7345 7167,C:16528 16595,20262 19826&&[16:16:15(494)Rx]
R:6083 6144,7626 7549,G:5177 5196,5719 5527,B:7050 7069,7344 7167,C:16524 16595,20259 19826&&[16:37:16(954)Rx]
R:6083 6144,7626 7549,G:5175 5196,5717 5527,B:7048 7069,7341 7167,C:16519 16595,20254 19826&&[17:00:36(337)Rx]
R:6082 6144,7625 7549,G:5175 5196,5717 5527,B:7047 7069,7341 7167,C:16517 16595,20253 19826&&[17:19:19(863)Rx]
R:6082 6144,7625 7549,G:5175 5196,5716 5527,B:7047 7069,7340 7167,C:16517 16595,20251 19826&&[17:40:21(308)Rx]
R:6080 6144,7624 7549,G:5172 5196,5715 5527,B:7043 7069,7337 7167,C:16509 16595,20243 19826&&[18:01:22(746)Rx]
R:6079 6144,7622 7549,G:5171 5196,5713 5527,B:7041 7069,7335 7167,C:16504 16595,20237 19826&&[18:22:24(192)Rx]
R:6077 6144,7620 7549,G:5170 5196,5712 5527,B:7038 7069,7332 7167,C:16498 16595,20231 19826&&[18:43:25(643)Rx]
R:6077 6144,7621 7549,G:5169 5196,5712 5527,B:7038 7069,7333 7167,C:16498 16595,20232 19826&&[19:04:27(095)Rx]
R:6075 6144,7618 7549,G:5167 5196,5709 5527,B:7033 7069,7328 7167,C:16487 16595,20219 19826&&[19:25:29(340)Rx]
R:6076 6144,7619 7549,G:5167 5196,5711 5527,B:7034 7069,7329 7167,C:16490 16595,20223 19826&&[19:46:30(002)Rx]
R:6073 6144,7617 7549,G:5164 5196,5708 5527,B:7029 7069,7325 7167,C:16479 16595,20213 19826&&[20:07:31(456)Rx]
R:6072 6144,7616 7549,G:5164 5196,5708 5527,B:7031 7069,7325 7167,C:16481 16595,20213 19826&&[20:28:32(900)Rx]
R:6071 6144,7615 7549,G:5164 5196,5707 5527,B:7029 7069,7325 7167,C:16479 16595,20211 19826&&[20:49:34(341)Rx]
R:6072 6144,7615 7549,G:5164 5196,5708 5527,B:7030 7069,7326 7167,C:16481 16595,20213 19826&&[21:10:35(787)Rx]
R:6071 6144,7615 7549,G:5163 5196,5708 5527,B:7029 7069,7324 7167,C:16478 16595,20211 19826&&[21:33:55(271)Rx]
R:6068 6144,7614 7549,G:5161 5196,5706 5527,B:7026 7069,7323 7167,C:16471 16595,20206 19826&&[21:52:38(702)Rx]
R:6069 6144,7613 7549,G:5161 5196,5706 5527,B:7025 7069,7321 7167,C:16470 16595,20202 19826&&[22:13:40(157)Rx]
R:6067 6144,7611 7549,G:5159 5196,5703 5527,B:7022 7069,7318 7167,C:16463 16595,20193 19826&&[22:34:41(604)Rx]
R:6065 6144,7610 7549,G:5157 5196,5702 5527,B:7019 7069,7316 7167,C:16457 16595,20188 19826&&[22:55:43(037)Rx]
R:6066 6144,7610 7549,G:5158 5196,5702 5527,B:7019 7069,7315 7167,C:16458 16595,20188 19826&&[23:16:44(498)Rx]
R:6063 6144,7609 7549,G:5154 5196,5700 5527,B:7013 7069,7311 7167,C:16445 16595,20178 19826&&[23:37:45(057)Rx]
R:6062 6144,7607 7549,G:5153 5196,5698 5527,B:7010 7069,7307 7167,C:16440 16595,20170 19826&&[23:58:47(392)Rx]
R:6061 6144,7608 7549,G:5152 5196,5699 5527,B:7009 7069,7309 7167,C:16437 16595,20172 19826&&[00:19:48(841)Rx]
R:6061 6144,7606 7549,G:5152 5196,5697 5527,B:7008 7069,7306 7167,C:16436 16595,20165 19826&&[00:40:50(300)Rx]
R:6059 6144,7604 7549,G:5150 5196,5696 5527,B:7006 7069,7304 7167,C:16431 16595,20161 19826&&[01:01:50(851)Rx]
R:6058 6144,7604 7549,G:5149 5196,5695 5527,B:7004 7069,7303 7167,C:16428 16595,20158 19826&&[01:22:52(314)Rx]
R:6058 6144,7603 7549,G:5148 5196,5694 5527,B:7004 7069,7301 7167,C:16426 16595,20153 19826&&[01:43:54(640)Rx]
R:6056 6144,7603 7549,G:5147 5196,5694 5527,B:7001 7069,7301 7167,C:16421 16595,20153 19826&&[02:04:56(091)Rx]
R:6057 6144,7603 7549,G:5147 5196,5694 5527,B:7001 7069,7300 7167,C:16421 16595,20151 19826&&[02:25:57(542)Rx]
R:6056 6144,7602 7549,G:5146 5196,5693 5527,B:7000 7069,7299 7167,C:16419 16595,20148 19826&&[02:46:58(991)Rx]
R:6056 6144,7601 7549,G:5146 5196,5693 5527,B:6999 7069,7299 7167,C:16417 16595,20147 19826&&[03:08:00(432)Rx]
R:6055 6144,7600 7549,G:5145 5196,5692 5527,B:6997 7069,7297 7167,C:16413 16595,20142 19826&&[03:31:22(815)Rx]
R:6053 6144,7599 7549,G:5142 5196,5691 5527,B:6993 7069,7295 7167,C:16405 16595,20138 19826&&[03:50:03(336)Rx]
R:6052 6144,7598 7549,G:5142 5196,5689 5527,B:6993 7069,7293 7167,C:16403 16595,20133 19826&&[04:11:04(782)Rx]
R:6051 6144,7597 7549,G:5141 5196,5689 5527,B:6991 7069,7292 7167,C:16399 16595,20132 19826&&[04:32:06(149)Rx]
R:6051 6144,7597 7549,G:5141 5196,5689 5527,B:6991 7069,7291 7167,C:16399 16595,20129 19826&&[04:53:07(699)Rx]
R:6049 6144,7596 7549,G:5140 5196,5688 5527,B:6988 7069,7290 7167,C:16395 16595,20125 19826&&[05:16:27(377)Rx]
R:6049 6144,7596 7549,G:5139 5196,5688 5527,B:6988 7069,7291 7167,C:16394 16595,20127 19826&&[05:35:10(587)Rx]
R:6048 6144,7595 7549,G:5138 5196,5687 5527,B:6986 7069,7288 7167,C:16391 16595,20122 19826&&[05:56:12(024)Rx]
R:6047 6144,7593 7549,G:5137 5196,5685 5527,B:6985 7069,7286 7167,C:16387 16595,20115 19826&&[06:17:13(470)Rx]
R:6046 6144,7593 7549,G:5137 5196,5685 5527,B:6984 7069,7286 7167,C:16385 16595,20114 19826&&[06:38:14(931)Rx]
R:6045 6144,7592 7549,G:5135 5196,5683 5527,B:6981 7069,7283 7167,C:16379 16595,20108 19826&&[06:59:16(371)Rx]
R:6044 6144,7591 7549,G:5134 5196,5683 5527,B:6980 7069,7282 7167,C:16376 16595,20104 19826&&[07:20:17(826)Rx]
R:6044 6144,7589 7549,G:5134 5196,5683 5527,B:6982 7069,7282 7167,C:16378 16595,20104 19826&&[07:41:19(283)Rx]
R:6044 6144,7589 7549,G:5135 5196,5683 5527,B:6984 7069,7284 7167,C:16381 16595,20107 19826&&[08:02:20(725)Rx]
R:6044 6144,7590 7549,G:5136 5196,5685 5527,B:6987 7069,7288 7167,C:16386 16595,20114 19826&&[08:32:22(795)Rx]
R:6044 6144,7588 7549,G:5138 5196,5686 5527,B:6992 7069,7293 7167,C:16392 16595,20120 19826&&[08:44:23(619)Rx]
